code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익
042660,대우조선해양,중공업,2015,Q4,2016-03-30,"9,343,707,242,202","7,731,284,362,856","17,074,991,605,058","14,141,749,001,987","2,518,000,128,628","16,659,749,130,615","-1,381,509,654,957","415,242,474,443",13802894507643,-2263764158395,-3342442258801,-2307918886711,,
042660,대우조선해양,중공업,2016,Q1,2016-05-16,"10,036,610,891,098","7,454,964,415,042","17,491,575,306,140","14,692,806,629,450","2,207,263,628,529","16,900,070,257,979","-1,201,923,663,652","591,505,048,161",3224910126854,139017856822,189217873539,180750371837,,
042660,대우조선해양,중공업,2016,Q2,2016-08-16,"9,682,129,088,013","5,912,551,851,017","15,594,680,939,030","14,592,441,971,036","2,230,646,780,664","16,823,088,751,700","-3,016,771,820,710","-1,228,407,812,670",3051870990999,-356916733574,-634314028740,-1479173215731,,
042660,대우조선해양,중공업,2016,Q3,2016-11-14,"8,104,616,043,609","5,638,683,547,201","13,743,299,590,810","13,376,260,220,559","1,705,467,746,848","15,081,727,967,407","-3,125,950,883,786","-1,338,428,376,597",2791960679139,-97627791361,-108953062441,-109544860334,,
042660,대우조선해양,중공업,2016,Q4,2017-03-31,"7,260,111,558,770","6,223,626,913,539","13,483,738,472,309","11,409,144,999,094","1,835,676,245,888","13,244,821,244,982","-4,329,455,581,680","238,917,227,327",2316707917450,-1098021059713,-1526455273299,-1583028841653,,
042660,대우조선해양,중공업,2017,Q1,2017-05-15,"6,385,179,549,276","5,835,679,913,700","12,220,859,462,976","10,501,293,684,225","1,265,704,079,555","11,766,997,763,780","-1,289,856,397,459","453,861,699,196",2533075531972,214763746334,246357162160,222553587801,,
042660,대우조선해양,중공업,2017,Q2,2017-08-14,"6,711,454,708,474","5,150,248,982,586","11,861,703,691,060","6,627,745,904,058","1,789,398,339,535","8,417,144,243,593","-33,669,428,670","3,444,559,447,467",3241070838579,661928108313,1249273385655,1266592952959,,
042660,대우조선해양,중공업,2017,Q3,2017-11-14,"6,842,525,749,233","5,096,831,001,439","11,939,356,750,672","6,147,097,694,020","2,214,086,900,193","8,361,184,594,213","74,259,684,911","3,578,172,156,459",2370186412684,167595328832,226583203003,107784066066,"530,144,045,000",
042660,대우조선해양,중공업,2017,Q4,2018-03-30,"6,566,788,800,347","4,455,954,988,405","11,022,743,788,752","6,042,129,334,177","2,236,598,216,570","8,278,727,550,747","-777,526,300,561","2,744,016,238,005",2489700486649,-327784379586,-441760481441,-857786390287,"538,281,440,000",
042660,대우조선해양,중공업,2018,Q1,2018-05-15,"6,278,686,330,792","4,403,894,236,929","10,682,580,567,721","5,095,723,627,904","2,514,194,534,744","7,609,918,162,648","-132,878,264,088","3,072,662,405,073",2257164808369,317534126263,250198525347,240448033942,"541,028,760,000",
