code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익
097950,CJ제일제당,생활소비재,2015,Q4,2016-03-30,"1,191,345,718,000","5,214,548,039,000","6,409,351,926,000","1,737,016,313,000","1,630,200,695,000","3,367,217,008,000","1,987,591,109,000","3,042,134,918,000",4539667404000,328912550000,206655860000,157826727000,,
097950,CJ제일제당,생활소비재,2016,Q1,2016-05-16,"1,639,640,870,000","5,232,865,181,000","6,875,964,220,000","1,600,697,699,000","2,153,693,368,000","3,754,391,067,000","2,049,536,146,000","3,121,573,153,000",1222647265000,101984575000,121610003000,97329386000,,
097950,CJ제일제당,생활소비재,2016,Q2,2016-08-16,"1,496,365,195,000","5,166,431,544,000","6,666,204,948,000","1,492,464,319,000","2,069,451,850,000","3,561,916,169,000","2,068,416,035,000","3,104,288,779,000",1162587008000,63257493000,47662596000,18879890000,,
097950,CJ제일제당,생활소비재,2016,Q3,2016-11-14,"1,330,207,422,000","5,224,819,595,000","6,558,412,023,000","1,313,172,791,000","2,066,460,482,000","3,379,633,273,000","2,133,453,522,000","3,178,778,750,000",1307593548000,99628028000,84029187000,65037487000,,
097950,CJ제일제당,생활소비재,2016,Q4,2017-03-31,"1,419,258,328,000","5,626,576,990,000","7,049,220,141,000","1,860,495,190,000","1,981,619,301,000","3,842,114,491,000","2,147,604,210,000","3,207,105,650,000",1169462234000,23654092000,7759846000,16075585000,,
097950,CJ제일제당,생활소비재,2017,Q1,2017-05-15,"1,401,201,450,000","5,652,048,447,000","7,056,634,720,000","1,514,061,995,000","2,335,879,305,000","3,849,941,300,000","2,155,301,067,000","3,206,693,420,000",1365091083000,69935125000,46595413000,43090443000,,
097950,CJ제일제당,생활소비재,2017,Q2,2017-08-14,"1,280,924,590,000","5,823,221,068,000","7,107,530,481,000","1,684,733,265,000","2,195,653,710,000","3,880,386,975,000","2,155,429,769,000","3,227,143,506,000",1235766166000,44140423000,314605000,128702000,,
097950,CJ제일제당,생활소비재,2017,Q3,2017-11-14,"1,478,524,521,000","5,836,988,137,000","7,322,591,099,000","1,967,902,330,000","2,046,932,832,000","4,014,835,162,000","2,408,152,431,000","3,307,755,937,000",1480040684000,139170883000,333151269000,252722662000,"72,482,155,000",
097950,CJ제일제당,생활소비재,2017,Q4,2018-03-30,"1,245,389,570,000","5,953,400,867,000","7,199,609,055,000","1,956,757,549,000","1,982,637,781,000","3,939,395,330,000","2,356,724,228,000","3,260,213,725,000",1186229983000,-119918000,-83888826000,-56708100000,"72,520,905,000",
097950,CJ제일제당,생활소비재,2018,Q1,2018-05-15,"1,476,943,025,000","6,537,154,066,000","8,262,177,935,000","2,484,322,481,000","1,765,032,705,000","4,249,355,186,000","2,485,691,167,000","4,012,822,749,000",1482983234000,96141934000,186895540000,172184910000,"81,903,095,000",
097950,CJ제일제당,생활소비재,2018,Q2,2018-08-14,"2,078,650,484,000","6,723,840,237,000","8,803,050,692,000","2,244,142,370,000","1,761,884,191,000","4,006,026,561,000","3,240,951,909,000","4,797,024,131,000",1458040302000,61307947000,1023959211000,757738536000,"81,903,095,000",
097950,CJ제일제당,생활소비재,2018,Q3,2018-11-14,"1,713,793,458,000","7,030,284,531,000","8,744,637,960,000","2,089,476,083,000","1,786,495,822,000","3,875,971,905,000","3,316,438,528,000","4,868,666,055,000",1666354574000,123232794000,102086762000,75486619000,"81,908,095,000",
097950,CJ제일제당,생활소비재,2018,Q4,2019-04-01,"1,455,668,444,000","7,133,331,821,000","8,589,526,374,000","2,221,443,271,000","1,606,759,196,000","3,828,202,467,000","3,211,277,619,000","4,761,323,907,000",1438353518000,13610316000,-77029812000,-79141234000,"81,908,095,000",
097950,CJ제일제당,생활소비재,2019,Q1,2019-05-15,"1,507,288,191,000","8,667,724,178,000","10,175,535,113,000","2,687,671,769,000","2,748,254,501,000","5,435,926,270,000","3,189,637,823,000","4,739,608,843,000",1528660176000,50534108000,39631546000,34507695000,"81,908,095,000",
097950,CJ제일제당,생활소비재,2019,Q2,2019-08-14,"1,419,107,004,000","8,416,846,055,000","9,836,475,803,000","2,240,294,872,000","2,848,838,054,000","5,089,132,926,000","3,192,176,729,000","4,747,342,877,000",1444694401000,19018050000,-204301000,2538906000,"81,908,095,000",
097950,CJ제일제당,생활소비재,2019,Q3,2019-11-14,"1,232,919,946,000","8,563,503,078,000","9,796,945,768,000","2,159,810,839,000","2,819,431,448,000","4,979,242,287,000","3,263,290,199,000","4,817,703,481,000",1549406484000,122446697000,89667494000,69865798000,"81,908,095,000",
097950,CJ제일제당,생활소비재,2019,Q4,2020-03-30,"2,214,168,080,000","7,955,142,190,000","10,677,387,530,000","2,991,730,223,000","3,050,990,258,000","6,042,720,481,000","3,078,597,040,000","4,634,667,049,000",1359770803000,11658231000,-202447358000,-181373889000,"81,908,095,000",
097950,CJ제일제당,생활소비재,2020,Q1,2020-05-15,"2,164,378,614,000","7,999,664,499,000","10,166,826,126,000","2,487,900,576,000","2,704,798,017,000","5,192,698,593,000","3,430,220,046,000","4,974,127,533,000",1473073627000,63200427000,556566347000,407770479000,"81,908,095,000",
097950,CJ제일제당,생활소비재,2020,Q2,2020-08-14,"2,107,015,514,000","7,965,734,452,000","10,074,998,745,000","2,330,888,688,000","2,739,928,848,000","5,070,817,536,000","3,449,707,843,000","5,004,181,209,000",1423087837000,91468612000,42860093000,19487798000,"81,908,095,000",
097950,CJ제일제당,생활소비재,2020,Q3,2020-11-16,"1,902,157,108,000","7,984,933,337,000","9,887,090,445,000","2,079,994,878,000","2,747,803,132,000","4,827,798,010,000","3,501,301,279,000","5,059,292,435,000",1654754860000,118720797000,74626284000,51593434000,"81,908,095,000",
097950,CJ제일제당,생활소비재,2020,Q4,2021-03-18,"1,643,758,376,000","7,895,040,010,000","9,538,798,386,000","1,984,431,943,000","2,631,371,521,000","4,615,803,464,000","3,356,393,446,000","4,922,994,922,000",1429911702000,13758017000,-178458598000,-137983566000,"81,908,095,000",
097950,CJ제일제당,생활소비재,2021,Q1,2021-05-14,"1,434,947,905,000","8,040,517,311,000","9,475,465,216,000","2,260,531,734,000","2,305,664,962,000","4,566,196,696,000","3,357,477,930,000","4,909,268,520,000",1620799245000,84904342000,72021084000,65243543000,"81,908,095,000",
097950,CJ제일제당,생활소비재,2021,Q2,2021-08-17,"1,731,483,560,000","8,014,252,306,000","9,745,735,866,000","2,475,926,487,000","2,315,154,889,000","4,791,081,376,000","3,399,427,812,000","4,954,654,490,000",1603837008000,107553756000,68370981000,41949882000,"81,908,095,000",
097950,CJ제일제당,생활소비재,2021,Q3,2021-11-15,"1,659,427,880,000","8,544,380,740,000","10,203,808,620,000","2,578,093,312,000","2,542,761,740,000","5,120,855,052,000","3,530,793,010,000","5,082,953,568,000",1873386805000,135920476000,169982843000,131365199000,"81,908,095,000",
097950,CJ제일제당,생활소비재,2021,Q4,2022-03-21,"1,529,589,403,000","9,082,233,082,000","10,611,822,485,000","2,925,764,921,000","2,552,545,139,000","5,478,310,060,000","3,582,707,222,000","5,133,512,425,000",1698044269000,-22987754000,54069296000,65479814000,"81,908,095,000",
097950,CJ제일제당,생활소비재,2022,Q1,2022-05-16,"1,742,315,200,000","9,109,650,978,000","10,851,966,178,000","2,479,051,060,000","3,248,252,147,000","5,727,303,207,000","3,571,779,601,000","5,124,662,971,000",1888242595000,112043726000,82821956000,69254628000,"81,908,095,000",
097950,CJ제일제당,생활소비재,2022,Q2,2022-08-16,"1,863,438,656,000","9,114,707,923,000","10,978,146,579,000","2,593,476,500,000","3,221,621,869,000","5,815,098,369,000","3,618,360,580,000","5,163,048,210,000",1897398975000,122610457000,71137939000,62604167000,"81,908,095,000",
097950,CJ제일제당,생활소비재,2022,Q3,2022-11-14,"2,125,063,763,000","9,167,222,336,000","11,292,286,099,000","2,719,972,144,000","3,316,497,494,000","6,036,469,638,000","3,708,397,317,000","5,255,816,461,000",2173866618000,151363239000,134182011000,106210079000,"81,908,095,000",
097950,CJ제일제당,생활소비재,2022,Q4,2023-03-20,"2,236,892,407,000","9,213,975,309,000","11,450,867,716,000","2,966,341,615,000","3,192,347,579,000","6,158,689,194,000","3,743,573,268,000","5,292,178,522,000",1883154683000,19016552000,45507876000,27751215000,"81,908,095,000",
097950,CJ제일제당,생활소비재,2023,Q1,2023-05-15,"2,227,819,930,000","9,204,481,758,000","11,432,301,688,000","2,643,918,499,000","3,273,457,665,000","5,917,376,164,000","3,968,370,172,000","5,514,925,524,000",1821302376000,53046571000,268181497000,264921186000,"81,908,095,000",
097950,CJ제일제당,생활소비재,2023,Q2,2023-08-14,"2,243,032,754,000","9,185,252,775,000","11,428,285,529,000","2,830,893,308,000","3,079,164,268,000","5,910,057,576,000","3,981,121,320,000","5,518,227,953,000",1862841364000,59005286000,26257310000,27404321000,"81,908,095,000",
097950,CJ제일제당,생활소비재,2023,Q3,2023-11-14,"2,208,081,592,000","9,136,175,732,000","11,344,257,324,000","3,159,564,799,000","2,639,341,791,000","5,798,906,590,000","4,007,203,594,000","5,545,350,734,000",2140391789000,150968698000,66144647000,42105460000,"81,908,095,000",42056529000
097950,CJ제일제당,생활소비재,2023,Q4,2024-03-19,"2,290,625,500,000","8,855,481,809,000","11,432,692,043,000","3,267,977,658,000","2,645,294,075,000","5,913,271,733,000","3,990,495,711,000","5,519,420,310,000",1722537100000,20574400000,-22383527000,8822582000,"81,908,095,000",277005842000
097950,CJ제일제당,생활소비재,2024,Q1,2024-05-16,"2,399,668,055,000","8,826,009,855,000","11,686,117,878,000","3,416,839,609,000","2,706,782,206,000","6,123,621,815,000","4,023,449,160,000","5,562,496,063,000",1901091157000,115817040000,96987018000,73077732000,"81,908,095,000",83200266000
097950,CJ제일제당,생활소비재,2024,Q2,2024-08-14,"2,433,756,367,000","8,776,075,195,000","11,670,271,530,000","3,297,045,001,000","2,520,386,302,000","5,817,431,303,000","4,313,491,165,000","5,852,840,227,000",1848931513000,66609022000,321205304000,306124452000,"81,908,095,000",306368043000
097950,CJ제일제당,생활소비재,2024,Q3,2024-11-14,"1,866,706,001,000","8,754,022,611,000","11,081,168,580,000","2,740,322,694,000","2,469,847,663,000","5,210,170,357,000","4,332,542,127,000","5,870,998,223,000",2014814675000,91929030000,44483666000,35079279000,"81,908,095,000",34181180000
097950,CJ제일제당,생활소비재,2024,Q4,2025-03-17,"1,907,122,941,000","8,543,909,086,000","10,911,471,995,000","3,336,802,727,000","2,303,618,095,000","5,640,420,822,000","3,732,981,609,000","5,271,051,173,000",1833439728000,1479664000,-561122567000,-552093568000,"81,908,095,000",-583923871000
097950,CJ제일제당,생활소비재,2025,Q1,2025-05-15,"1,932,770,307,000","8,514,414,630,000","10,907,624,905,000","3,661,913,718,000","1,839,085,067,000","5,500,998,785,000","3,866,729,767,000","5,406,626,120,000",1832541539000,44120139000,240140368000,181884023000,"81,908,095,000",183710812000
