code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
001120,LG상사,산업재,2015,Q4,2016-03-30,"876,444,218,101","2,049,185,503,374","2,925,629,721,475","680,179,398,252","971,524,708,658","1,651,704,106,910","935,133,095,204","1,273,925,614,565",3675879173265,74425115204,-173771412133,-145297105669,-145297105669,,
001120,LG상사,산업재,2016,Q1,2016-05-16,"821,821,740,894","2,007,354,641,116","2,829,176,382,010","736,511,576,922","855,003,315,669","1,591,514,892,591","894,435,311,345","1,237,661,489,419",762107333799,5589137104,22947240289,18556967602,18556967602,,
001120,LG상사,산업재,2016,Q2,2016-08-16,"716,924,856,752","2,124,014,217,505","2,840,939,074,257","542,271,099,733","1,059,681,332,855","1,601,952,432,588","897,487,736,941","1,238,986,641,669",712363937526,24130616711,28109778612,28214111338,28214111338,,
001120,LG상사,산업재,2016,Q3,2016-11-14,"738,767,900,623","2,067,989,942,526",,"506,420,798,220","1,113,518,240,979","1,619,939,039,199","903,497,513,288",,670090991910,-3755103709,392769023,5477887146,5477887146,,
001120,LG상사,산업재,2016,Q4,2017-03-31,"658,810,351,108","2,183,625,274,496","2,842,435,625,604","442,215,620,548","1,147,972,673,036","1,590,188,293,584","910,721,409,898","1,252,247,332,020",684279084402,527986754,9117109208,5941999798,5941999798,,
001120,LG상사,산업재,2017,Q1,2017-05-15,"676,522,426,938","2,134,824,708,078","2,811,347,135,016","518,625,608,771","1,077,318,752,848","1,595,944,361,619","946,339,440,534","1,215,402,773,397",719359633811,30253857223,56380820344,45111757341,45111757341,,
001120,LG상사,산업재,2017,Q2,2017-08-14,"635,043,962,560","2,159,118,130,710","2,794,162,093,270","563,463,655,399","985,146,124,439","1,548,609,779,838","954,318,185,442","1,245,552,313,432",621584473094,-6570621352,20983134285,7981063743,7981063743,,
001120,LG상사,산업재,2017,Q3,2017-11-14,"724,741,997,607","2,150,769,517,489","2,875,511,515,096","607,165,201,028","982,943,796,791","1,590,108,997,819","977,537,162,580","1,285,402,517,277",746602776555,17661512585,38510883587,23231172015,23231172015,"193,800,000,000",
001120,LG상사,산업재,2017,Q4,2018-03-30,"656,716,340,523","2,072,087,359,263","2,728,803,699,786","633,733,272,342","895,882,885,390","1,529,616,157,732","963,850,279,566","1,199,187,542,054",721413583632,-11632384041,-11210034493,-13539500527,-13539500527,"193,800,000,000",
001120,LG상사,산업재,2018,Q1,2018-05-15,"806,866,928,996","2,033,950,098,274","2,840,817,027,270","732,471,622,828","992,304,577,857","1,724,776,200,685","871,133,202,886","1,116,040,826,585",711656257985,8826176873,47790344671,-86709304164,-86709304164,"193,800,000,000",
001120,LG상사,산업재,2018,Q2,2018-08-14,"694,486,007,505","2,088,755,947,794","2,783,241,955,299","699,009,026,281","926,966,485,097","1,625,975,511,378","889,051,055,569","1,157,266,443,921",669046390232,10108452797,31967221350,17879101627,17879101627,"193,800,000,000",
001120,LG상사,산업재,2018,Q3,2018-11-14,"682,035,637,389","2,148,109,771,129","2,830,145,408,518","793,619,582,040","888,736,083,498","1,682,355,665,538","912,276,515,410","1,147,789,742,980",763140272355,-396682055,27406543831,23240575059,23240575059,"193,800,000,000",
001120,LG상사,산업재,2018,Q4,2019-04-01,"640,795,642,028","2,056,427,031,320","2,697,222,673,348","705,989,655,854","856,581,493,639","1,562,571,149,493","883,262,873,395","1,134,651,523,855",760444024837,-39570104563,-28815251645,-24339211309,-24339211309,"193,800,000,000",
001120,LG상사,산업재,2019,Q1,2019-05-15,"831,629,157,531","2,095,881,249,638","2,927,510,407,169","854,071,774,696","843,854,814,827","1,697,926,589,523","955,650,773,496","1,229,583,817,646",819447621477,10943107464,29741756979,82306377830,82306377830,"193,800,000,000",
001120,LG상사,산업재,2019,Q2,2019-08-14,"911,248,498,614","2,081,615,529,678","2,992,864,028,292","936,192,987,064","730,732,121,815","1,666,925,108,879","1,044,735,207,281","1,325,938,919,413",784993283473,-3286340443,113345070396,88811791659,88811791659,"193,800,000,000",
001120,LG상사,산업재,2019,Q3,2019-11-14,"706,195,568,750","2,120,418,451,877","2,826,614,020,627","758,605,570,922","716,823,549,201","1,475,429,120,123","1,046,567,621,319","1,351,184,900,504",770080983989,-7788712118,-5525546625,1831140218,1831140218,"193,800,000,000",
001120,LG상사,산업재,2019,Q4,2020-03-30,"611,125,953,692","1,916,799,700,619","2,527,925,654,311","655,476,273,410","664,495,617,790","1,319,971,891,200","930,735,262,798","1,207,953,763,111",705942053120,-11329314840,-151783234317,-114063195376,-114063195376,"193,800,000,000",
001120,LG상사,산업재,2020,Q1,2020-05-14,"972,365,528,801","1,882,050,937,240","2,854,416,466,041","840,604,832,257","572,271,468,975","1,412,876,301,232","1,174,556,414,138","1,441,540,164,809",748828166995,277587091,345551910710,254661627141,254661627141,"193,800,000,000",
001120,LG상사,산업재,2020,Q2,2020-08-14,"1,070,380,290,190","1,899,731,006,938","2,970,111,297,128","798,813,689,243","724,477,913,734","1,523,291,602,977","1,178,701,141,352","1,446,819,694,151",698982410103,-13262549119,455306835,4045623596,4045623596,"193,800,000,000",
001120,LG상사,산업재,2020,Q3,2020-11-16,"931,031,122,040","1,903,736,508,706","2,834,767,630,746","707,464,248,130","681,609,275,282","1,389,073,523,412","1,203,657,870,666","1,445,694,107,334",913607958124,-17867879257,3505423006,24738163917,24738163917,"193,800,000,000",
001120,LG상사,산업재,2020,Q4,2021-03-16,"770,389,037,010","1,840,372,182,239","2,610,761,219,249","588,753,582,505","652,783,597,302","1,241,537,179,807","1,219,298,669,678","1,369,224,039,442",896821505948,6459469033,1433785005,11817125581,11817125581,"193,800,000,000",
001120,LG상사,산업재,2021,Q1,2021-05-17,"904,117,132,581","1,927,986,056,529","2,832,103,189,110","777,925,701,612","603,488,055,082","1,381,413,756,694","1,266,607,037,954","1,450,689,432,416",943893534753,-7724490746,65329468628,61437872203,61437872203,"193,800,000,000",
