code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
034020,두산중공업,중공업,2015,Q4,2016-03-30,"3,937,897,358,188","7,747,726,848,680","11,685,624,206,868","4,660,424,575,731","2,551,208,010,710","7,211,632,586,441","1,946,841,492,840","4,473,991,620,427",5146293601154,228227345648,-394110316587,-451146063561,-451146063561,,
034020,두산중공업,중공업,2016,Q1,2016-05-16,"3,821,133,579,915","7,860,551,547,958","11,681,685,127,873","4,795,855,092,500","2,490,618,190,454","7,286,473,282,954","1,866,403,056,216","4,395,211,844,919",1019510598569,85204493228,22015741741,15854807028,15854807028,,
034020,두산중공업,중공업,2016,Q2,2016-08-16,"3,465,387,819,969","8,280,010,052,116","11,745,397,872,085","4,513,425,909,359","2,676,842,895,127","7,190,268,804,486","1,876,020,483,875","4,555,129,067,599",1124504419313,67777933622,10086142459,9617427657,9617427657,,
034020,두산중공업,중공업,2016,Q3,2016-11-14,"3,337,602,256,342","8,318,943,600,885","11,656,545,857,227","4,644,362,148,009","2,495,401,043,292","7,139,763,191,301","1,882,150,706,586","4,516,782,665,926",962838754601,50493842834,12030705853,6057118640,6057118640,,
034020,두산중공업,중공업,2016,Q4,2017-03-31,"3,373,831,750,020","8,333,871,646,185","11,707,703,396,205","4,743,478,497,472","2,672,182,198,653","7,415,660,696,125","1,612,957,275,799","4,292,042,700,080",1598466815487,79961425907,-336323234440,-263023887912,-263023887912,,
034020,두산중공업,중공업,2017,Q1,2017-05-15,"3,360,949,017,185","8,194,357,463,265","11,555,306,480,450","4,918,270,404,298","2,430,940,442,125","7,349,210,846,423","1,576,447,416,717","4,206,095,634,027",1047179914754,82522581524,47839621370,34186181888,34186181888,,
034020,두산중공업,중공업,2017,Q2,2017-08-11,"3,317,351,204,461","8,471,658,578,089","11,789,009,782,550","4,931,337,403,797","2,560,823,515,113","7,492,160,918,910","1,570,343,493,275","4,296,848,863,640",1104048402116,61109038678,-680085658,-6103923449,-6103923449,,
034020,두산중공업,중공업,2017,Q3,2017-11-14,"3,477,872,243,194","8,475,669,840,228","11,953,542,083,422","5,015,798,657,723","2,638,654,377,870","7,654,453,035,593","1,577,337,202,431","4,299,089,047,829",992435972414,55355782452,7577190048,6959647923,6959647923,"596,828,810,000",
034020,두산중공업,중공업,2017,Q4,2018-03-30,"2,979,312,055,406","8,630,844,420,960","11,610,156,476,366","4,999,247,972,470","2,270,323,675,356","7,269,571,647,826","1,467,731,957,495","4,340,584,828,540",1193034601237,4839432808,-204739048888,-146879670867,-146879670867,"596,836,515,000",69644418161
034020,두산중공업,중공업,2018,Q1,2018-05-15,"3,338,768,217,456","8,790,467,055,844","12,129,235,273,300","5,608,404,365,436","2,039,794,927,299","7,648,199,292,735","1,588,477,595,702","4,481,035,980,565",964709103731,76056650192,22550402513,13977736644,13977736644,"596,837,405,000",
034020,두산중공업,중공업,2018,Q2,2018-08-14,"3,502,798,337,929","9,186,460,413,754","12,689,258,751,683","5,877,045,297,747","2,027,627,862,507","7,904,673,160,254","1,681,476,696,590","4,784,585,591,429",1000486826476,61907140827,143836584356,92999100888,92999100888,"650,252,325,000",
034020,두산중공업,중공업,2018,Q3,2018-11-14,"3,508,148,793,825","8,942,119,005,926","12,450,267,799,751","4,961,043,693,035","2,730,289,747,756","7,691,333,440,791","1,664,445,993,558","4,758,934,358,960",881366981414,5465695947,-18620314026,-17030703032,-17030703032,"650,255,065,000",
034020,두산중공업,중공업,2018,Q4,2019-03-29,"3,330,187,036,095","7,915,462,750,171","11,245,649,786,266","4,751,703,263,138","2,649,889,972,135","7,401,593,235,273","747,738,111,752","3,844,056,550,993",1255101298329,63624231090,-799580242854,-784016579045,-784016579045,"650,255,065,000",-676239876276
034020,두산중공업,중공업,2019,Q1,2019-05-15,"3,625,585,093,420","8,106,803,454,946","11,732,388,548,366","5,055,762,813,980","2,782,250,193,234","7,838,013,007,214","791,249,355,669","3,894,375,541,152",870526397832,47330357995,-44970276604,-35591122311,-35591122311,"650,255,425,000",
034020,두산중공업,중공업,2019,Q2,2019-08-14,"3,728,074,990,032","8,234,643,889,625","11,962,718,879,657","5,594,908,877,571","2,027,063,632,088","7,621,972,509,659","766,821,785,271","4,340,746,369,998",944882754302,62232344902,-17175578265,-24427570398,-24427570398,"1,075,255,425,000",
034020,두산중공업,중공업,2019,Q3,2019-11-14,"3,814,197,964,839","8,280,465,099,785","12,094,663,064,624","6,487,357,747,012","1,379,874,414,237","7,867,232,161,249","646,431,944,787","4,227,430,903,375",799203355706,-46678581301,-77688218056,-120389840484,-120389840484,"1,075,255,425,000",
034020,두산중공업,중공업,2019,Q4,2020-03-30,"3,073,147,714,709","8,034,016,532,898","11,107,164,247,607","6,736,701,073,098","1,184,100,199,134","7,920,801,272,232","-360,239,586,548","3,186,362,975,375",1081749837141,-72860006269,-590969209495,-472526077712,-472526077712,"1,075,255,425,000",-686716590950
