code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익
093370,후성,에너지_화학,2015,Q4,"77,903,881,584","155,025,641,626","232,929,523,210","69,891,577,607","76,082,090,459","145,973,668,066","46,199,876,500","-16,371,679,108","86,955,855,144",199309200508,14915946354,13703452341,13702573711,13702573711,
093370,후성,에너지_화학,2016,Q1,"80,411,418,794","152,979,476,327","233,390,895,121","62,555,267,273","76,846,502,530","139,401,769,803","46,199,876,500","-9,322,820,134","93,989,125,318",54610819002,8124441593,7333333695,7333333695,7333333695,
093370,후성,에너지_화학,2016,Q2,"92,736,294,923","153,684,896,442","246,421,191,365","63,644,661,326","81,055,098,960","144,699,760,286","46,199,876,500","-1,572,931,819","101,721,431,079",56655341689,9004750172,8042277217,8042277217,8042277217,
093370,후성,에너지_화학,2016,Q3,"61,079,513,205","163,229,100,222","224,308,613,427","41,004,301,547","71,599,563,864","112,603,865,411","46,199,876,500","7,300,947,678","111,704,748,016",48093737999,9978090953,9109481277,9109481277,9109481277,
093370,후성,에너지_화학,2016,Q4,"75,600,724,197","173,613,499,693","270,929,016,612","48,405,886,716","69,068,339,481","117,474,226,197","46,199,876,500","48,455,560,346","153,454,790,415",26869619366,7006052952,32834067490,41080363316,41080363316,
093370,후성,에너지_화학,2017,Q1,"85,084,917,146","197,390,350,835","282,475,267,981","48,850,425,821","69,316,108,589","118,166,534,410","46,199,876,500","59,893,294,623","164,308,733,571",56078154296,9785264699,9637146451,11293959421,11293959421,
093370,후성,에너지_화학,2017,Q2,"101,032,583,974","192,125,432,620","293,158,016,594","72,922,278,903","53,096,671,836","126,018,950,739","46,199,876,500","62,721,195,054","167,139,065,855",64726726133,11222543043,11107472286,2808292455,2808292455,
093370,후성,에너지_화학,2017,Q3,"71,312,736,302","213,005,904,524","284,318,640,826","39,584,948,128","65,305,864,912","104,890,813,040","46,199,876,500","75,011,780,875","179,427,827,786",64496719190,12214195481,12108001979,12108001979,12108001979,
093370,후성,에너지_화학,2017,Q4,"74,097,764,892","211,143,799,671","285,241,564,563","45,559,824,240","59,172,529,609","104,732,353,849","46,199,876,500","73,979,921,546","180,509,210,714",55941853794,4602348102,3479330434,4274739227,4274739227,
093370,후성,에너지_화학,2018,Q1,"86,027,303,618","213,940,880,604","299,968,184,222","50,941,660,334","60,073,343,396","111,015,003,730","46,199,876,500","82,416,595,766","188,953,180,492",67074849738,11079751607,10379581528,8259275673,8259275673,
093370,후성,에너지_화학,2018,Q2,"106,251,407,237","232,051,988,583","338,303,395,820","57,630,389,421","77,396,023,344","135,026,412,765","46,303,409,500","95,101,262,193","203,276,983,055",70357628506,17306926145,17138427107,12895237434,12895237434,
093370,후성,에너지_화학,2018,Q3,"89,066,167,966","263,464,294,764","352,530,462,730","60,033,107,486","80,633,479,340","140,666,586,826","46,303,409,500","103,539,812,021","211,863,875,904",66183867065,11512969464,11111916961,8615063182,8615063182,
093370,후성,에너지_화학,2018,Q4,"96,696,514,415","280,496,186,781","377,192,701,196","64,943,484,171","95,910,652,575","160,854,136,746","46,303,409,500","107,657,386,198","216,338,564,450",65268169147,5740105603,5027209740,4739448540,4739448540,
093370,후성,에너지_화학,2019,Q1,"86,247,109,441","304,532,280,116","390,779,389,557","62,569,015,633","107,539,417,716","170,108,433,349","46,303,409,500","111,921,686,078","220,670,956,208",62097612787,7681427100,7325923903,5745938240,5745938240,
093370,후성,에너지_화학,2019,Q2,"108,201,564,584","315,631,263,354","423,832,827,938","61,737,094,979","137,460,541,731","199,197,636,710","46,303,409,500","115,960,092,608","224,635,191,228",61971733326,6256206707,5471359383,4096810792,4096810792,
093370,후성,에너지_화학,2019,Q3,"108,562,329,654","316,105,353,129","424,667,682,783","56,411,485,720","137,140,295,768","193,551,781,488","46,303,409,500","122,461,473,424","231,115,901,295",61670285642,8686362747,7856718272,7232200185,7232200185,
