code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익
000120,CJ대한통운,산업재,2015,Q4,"919,517,729,282","2,816,466,756,993","3,735,984,486,275","979,248,277,868","476,247,048,991","1,455,495,326,859","114,061,720,000","407,968,071,718","2,280,489,159,416",4358425407795,117818774833,-16910477366,-12371267364,-12371267364,
000120,CJ대한통운,산업재,2016,Q1,"900,681,794,740","2,986,268,738,015","3,886,950,532,755","1,117,175,481,700","475,659,918,003","1,592,835,399,703","114,061,720,000","421,364,251,668","2,294,115,133,052",1158570893509,32937582025,10398176816,13396179950,13396179950,
000120,CJ대한통운,산업재,2016,Q2,"974,319,525,070","3,049,668,803,371","4,023,988,328,441","1,032,145,759,009","690,688,687,860","1,722,834,446,869","114,061,720,000","428,144,845,960","2,301,153,881,572",1215280930442,40690985006,11738411159,6780594292,6780594292,
000120,CJ대한통운,산업재,2016,Q3,"930,446,573,669","3,163,684,483,419","4,094,131,057,088","643,633,712,443","1,152,431,129,620","1,796,064,842,063","114,061,720,000","425,085,799,231","2,298,066,215,025",1196076907519,37500275896,-2706288338,-3059046729,-3059046729,
000120,CJ대한통운,산업재,2016,Q4,"916,225,204,006","3,314,864,961,074","4,231,090,165,080","800,821,306,842","1,129,796,069,028","1,930,617,375,870","114,061,720,000","426,897,738,390","2,300,472,789,210",1276447284709,24729135646,2896245743,1464116384,1464116384,
000120,CJ대한통운,산업재,2017,Q1,"836,407,974,878","3,401,445,132,368","4,237,853,107,246","796,085,482,453","1,132,968,512,244","1,929,053,994,697","114,061,720,000","435,205,544,385","2,308,799,112,549",1222536182452,31798754728,11343418592,8307805995,8307805995,
000120,CJ대한통운,산업재,2017,Q2,"944,183,805,949","3,432,586,234,871","4,376,770,040,820","702,956,269,530","1,347,817,687,718","2,050,773,957,248","114,061,720,000","452,439,416,147","2,325,996,083,572",1287501222332,43163359612,23923262244,17233871762,17233871762,
000120,CJ대한통운,산업재,2017,Q3,"1,018,356,130,667","3,599,047,222,161","4,617,403,352,828","970,373,556,186","1,319,411,387,762","2,289,784,943,948",,,"2,327,618,408,880",1334083076723,38217087414,6922211031,1530121125,1530121125,
000120,CJ대한통운,산업재,2017,Q4,"948,626,573,365","3,777,442,782,642","4,726,069,356,007","1,093,442,041,479","1,311,508,395,802","2,404,950,437,281",,,"2,321,118,918,726",1344692056131,27698243645,-7145981167,-7147739345,-7147739345,
000120,CJ대한통운,산업재,2018,Q1,"1,150,540,582,149","4,376,195,990,213","5,526,736,572,362","1,421,750,199,735","1,621,305,004,837","3,043,055,204,572",,,"2,483,681,367,790",1388766881974,20007542727,53511123236,49432282509,49432282509,
000120,CJ대한통운,산업재,2018,Q2,"1,206,833,687,645","4,449,023,822,640","5,655,857,510,285","1,212,382,222,369","1,954,000,284,155","3,166,382,506,524",,,"2,489,475,003,761",1573293584980,31918997094,7925858943,1843797690,1843797690,
000120,CJ대한통운,산업재,2018,Q3,"1,114,540,760,048","4,769,356,840,030","5,883,897,600,078","1,643,581,485,797","1,763,573,410,854","3,407,154,896,651",,,"2,476,742,703,427",1581532073840,21006016030,-11984850920,-11821489324,-11821489324,
000120,CJ대한통운,산업재,2018,Q4,"1,020,181,674,633","4,821,260,564,270","5,841,442,238,903","1,492,836,626,062","1,758,522,917,095","3,251,359,543,157",,,"2,590,082,695,746",1684693112626,38402985664,560568403,-2527096762,-2527096762,
000120,CJ대한통운,산업재,2019,Q1,"991,876,220,786","5,552,709,511,649","6,544,585,732,435","1,259,772,747,002","2,370,068,216,955","3,629,840,963,957","114,061,720,000","426,298,867,798","2,914,744,768,478",1564971585892,16326246926,-26813391321,-21870106306,-21870106306,
000120,CJ대한통운,산업재,2019,Q2,"1,120,029,732,376","5,600,502,659,004","6,720,532,391,380","1,542,124,255,059","2,258,228,679,624","3,800,352,934,683","114,061,720,000","431,838,266,231","2,920,179,456,697",1617518958031,44179590775,8139310721,6713448433,6713448433,
000120,CJ대한통운,산업재,2019,Q3,"1,088,988,560,110","5,603,134,159,373","6,692,122,719,483","1,478,664,243,506","2,310,170,868,501","3,788,835,112,007","114,061,720,000","415,251,002,124","2,903,287,607,476",1629022078009,58306064006,8642757426,-9282624107,-9282624107,
000120,CJ대한통운,산업재,2019,Q4,"1,068,736,251,246","5,595,956,715,797","6,664,692,967,043","1,440,862,907,980","2,310,291,124,273","3,751,154,032,253",,,"2,913,538,934,790",1784761387553,57274341110,7422030242,19523791724,19523791724,
