code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익
003570,S&T중공업,산업재,2015,Q4,2016-03-16,"404,789,102,839","485,084,668,631","889,873,771,470","129,318,490,772","90,704,476,649","220,022,967,421","595,239,443,780","669,850,804,049",443175886490,36674814654,39565059962,32212254483,,
003570,S&T중공업,산업재,2016,Q1,2016-05-09,"383,277,856,230","480,569,546,959","863,847,403,189","114,135,705,562","89,609,384,549","203,745,090,111","585,490,952,809","660,102,313,078",91209267423,-1407333000,-4357305596,-3693066771,"83,683,597,500",
003570,S&T중공업,산업재,2016,Q2,2016-08-04,"396,088,174,184","476,964,938,744","873,053,112,928","123,685,580,492","90,426,978,822","214,112,559,314","584,329,193,345","658,940,553,614",104805809842,-935618623,-71170571,-1161759464,"83,683,597,500",
003570,S&T중공업,산업재,2016,Q3,2016-11-09,"376,892,836,636","470,037,295,888","846,930,132,524","101,873,531,863","89,544,924,345","191,418,456,208","579,821,063,047","655,511,676,316",77304390546,-621172217,-5273920147,-4508130298,"83,683,597,500",
003570,S&T중공업,산업재,2016,Q4,2017-03-08,"401,077,123,300","459,056,137,064","860,133,260,364","127,145,172,130","85,935,385,004","213,080,557,134","565,512,833,961","647,052,703,230",125663095154,1022078222,-12865137909,-14262386246,"83,683,597,500",
003570,S&T중공업,산업재,2017,Q1,2017-05-10,"409,813,684,355","450,841,638,681","860,655,323,036","124,542,526,717","86,533,669,160","211,076,195,877","568,093,703,564","649,579,127,159",98253901752,6562826053,2551858079,2580869603,"83,683,597,500",
003570,S&T중공업,산업재,2017,Q2,2017-08-08,"414,410,257,128","447,067,504,592","861,477,761,720","124,661,277,199","85,538,158,542","210,199,435,741","569,704,644,850","651,278,325,979",90860765260,-729925175,1975735379,1610941286,"83,683,597,500",
003570,S&T중공업,산업재,2017,Q3,2017-11-08,"415,017,331,446","443,883,529,670","858,900,861,116","125,369,996,459","84,199,068,262","209,569,064,721","569,704,724,834","649,331,796,395",85409308504,-2113984349,-124536857,79984,"83,683,597,500",
003570,S&T중공업,산업재,2017,Q4,2018-03-14,"379,882,313,061","433,332,971,539","813,215,284,600","141,921,738,997","69,521,737,704","211,443,476,701","535,329,569,288","601,771,807,899",95926213418,-39724670547,-41607134184,-32617456221,"83,683,597,500",
003570,S&T중공업,산업재,2018,Q1,2018-05-11,"395,211,367,485","432,122,325,311","827,333,692,796","169,283,156,886","67,661,226,724","236,944,383,610","540,021,827,045","590,389,309,186",72453594276,-4782670753,-2731919075,-1947783726,"83,683,597,500",
003570,S&T중공업,산업재,2018,Q2,2018-08-10,"389,716,379,982","432,545,128,200","822,261,508,182","165,818,484,243","67,091,202,299","232,909,686,542","541,050,220,379","589,351,821,640",85705535893,-972271760,1852215768,1028393334,"83,683,597,500",
003570,S&T중공업,산업재,2018,Q3,2018-11-13,"397,126,261,120","429,180,419,780","826,306,680,900","171,916,984,586","66,295,753,405","238,212,737,991","541,111,619,738","588,093,942,909",74143550234,-1835816251,75632036,61399359,"83,683,597,500",
003570,S&T중공업,산업재,2018,Q4,2019-02-28,"389,835,238,849","429,578,123,249","819,413,362,098","98,428,218,726","119,766,224,565","218,194,443,291","557,852,284,196","601,218,918,807",99373887999,22088824956,23189981857,17190926483,"83,683,597,500",
003570,S&T중공업,산업재,2019,Q1,2019-05-10,"377,569,593,202","427,992,961,541","805,562,554,743","86,407,770,753","120,529,815,634","206,937,586,387","553,318,395,357","598,624,968,356",66157810973,3081457540,3573972896,2609314161,"85,631,742,500",
003570,S&T중공업,산업재,2019,Q2,2019-08-12,"384,247,920,251","439,032,558,508","823,280,478,759","99,339,576,248","121,643,968,738","220,983,544,986","556,990,360,774","602,296,933,773",84663128415,3834020070,4753441010,3671965417,"85,631,742,500",
003570,S&T중공업,산업재,2019,Q3,2019-11-08,"372,358,783,228","442,428,765,229","814,787,548,457","83,313,772,365","122,496,127,561","205,809,899,926","563,671,075,532","608,977,648,531",73812676958,2668585011,8620793547,6680714758,"85,631,742,500",
003570,S&T중공업,산업재,2019,Q4,2020-03-02,"380,544,364,554","440,454,422,469","820,998,787,023","89,934,717,302","117,481,395,894","207,416,113,196","570,211,621,327","613,582,673,827",71214298531,8182134831,9463738538,6416465810,"85,631,742,500",
003570,S&T중공업,산업재,2020,Q1,2020-05-13,"350,168,657,961","454,789,706,437","804,958,364,398","80,735,959,959","118,095,847,818","198,831,807,777","566,326,091,270","606,126,556,621",55994689379,4052303642,5318955925,3816060411,"85,631,742,500",
003570,S&T중공업,산업재,2020,Q2,2020-08-11,"373,210,418,516","437,215,135,149","810,425,553,665","82,745,561,059","119,034,214,096","201,779,775,155","571,303,161,285","608,645,778,510",52611867361,3580711977,4625423270,3607352265,"85,631,742,500",
003570,S&T중공업,산업재,2020,Q3,2020-11-10,"385,782,636,833","436,576,439,266","822,359,076,099","104,869,082,222","119,487,836,254","224,356,918,476","567,281,914,833","598,002,157,623",40983535710,-686844417,-274529522,-180497502,"85,631,742,500",
003570,S&T중공업,산업재,2020,Q4,2021-02-18,"355,270,427,995","459,965,162,337","815,235,590,332","106,775,006,997","114,099,131,619","220,874,138,616","568,528,534,548","594,361,451,716",78232843016,7645575598,3971130646,1697339881,"85,631,742,500",
003570,S&T중공업,산업재,2021,Q1,2021-05-11,"441,811,187,894","439,947,902,260","881,759,090,154","126,201,480,578","112,729,486,296","238,930,966,874","619,889,228,229","642,828,123,280",51081196845,3297933237,73261251620,54903127881,"85,631,742,500",
003570,S&T중공업,산업재,2021,Q2,2021-08-10,"440,106,187,733","444,119,831,583","884,226,019,316","128,588,320,366","107,580,752,648","236,169,073,014","624,203,175,888","648,056,946,302",67439245531,5771249212,6621606980,4313947659,"85,631,742,500",
003570,S&T중공업,산업재,2021,Q3,2021-11-10,"431,069,616,298","448,344,546,821","879,414,163,119","126,245,256,148","109,245,323,886","235,490,580,034","623,811,698,528","643,923,583,085",52758761352,3440732593,4392803935,2939493590,"85,631,742,500",
003570,S&T중공업,산업재,2021,Q4,2022-02-18,"417,139,133,631","445,554,937,836","862,694,071,467","110,282,312,653","101,921,116,270","212,203,428,923","623,546,942,680","650,490,642,544",87702930770,9521728510,-680845187,-392699068,"85,631,742,500",
003570,S&T중공업,산업재,2022,Q1,2022-05-11,"380,803,176,289","467,703,586,558","848,506,762,847","105,831,038,185","94,664,753,961","200,495,792,146","622,839,591,330","648,010,970,701",62463370750,2435192337,6312400688,4891111400,"85,631,742,500",
003570,S&T중공업,산업재,2022,Q2,2022-08-11,"355,506,934,749","469,053,982,302","824,560,917,051","81,556,510,559","95,073,579,110","176,630,089,669","627,794,449,411","647,930,827,382",68638402995,5729440082,6975327013,5049262488,"85,631,742,500",
