code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
010130,고려아연,철강_소재,2015,Q4,2016-03-30,"2,148,288,029,899","3,275,474,279,229","5,423,762,309,128","321,292,365,287","135,735,626,069","457,027,991,356","4,810,147,060,268","4,966,734,317,772",4087039959406,636975990114,635098710611,490113814505,490113814505,,
010130,고려아연,철강_소재,2016,Q1,2016-05-16,"2,597,964,369,017","2,984,861,265,327","5,582,825,634,344","495,327,767,974","133,232,841,224","628,560,609,198","4,802,582,069,805","4,954,265,025,146",1165572929514,176108612982,187758038481,142666049537,142666049537,,
010130,고려아연,철강_소재,2016,Q2,2016-08-16,"2,613,288,969,058","2,953,083,411,574","5,566,372,380,632","347,577,158,328","133,514,182,076","481,091,340,404","4,929,901,204,352","5,085,281,040,228",1227474381446,163406206549,167508970343,127319134547,127319134547,,
010130,고려아연,철강_소재,2016,Q3,2016-11-14,"2,786,865,735,851","2,945,760,033,059","5,732,625,768,910","410,241,849,372","134,163,076,242","544,404,925,614","5,037,362,488,108","5,188,220,843,296",1264301358931,138113008936,145093727011,107461283756,107461283756,,
010130,고려아연,철강_소재,2016,Q4,2017-03-31,"2,399,095,958,795","3,480,561,856,041","5,879,657,814,836","411,098,641,498","125,225,591,913","536,324,233,411","5,191,209,256,866","5,343,333,581,425",1387493128219,210757514520,211259733649,160042657660,160042657660,,
010130,고려아연,철강_소재,2017,Q1,2017-05-15,"2,695,845,440,830","3,206,209,224,809","5,902,054,665,639","426,623,569,855","126,370,574,285","552,994,144,140","5,188,668,535,248","5,349,060,521,499",1338544821997,208047167557,196337509169,147690318382,147690318382,,
010130,고려아연,철강_소재,2017,Q2,2017-08-11,"2,757,484,875,645","3,294,704,928,946","6,052,189,804,591","408,056,607,487","131,420,379,961","539,476,987,448","5,339,321,396,921","5,512,712,817,143",1388023675768,217692259415,242879701093,150652861673,150652861673,,
010130,고려아연,철강_소재,2017,Q3,2017-11-14,"3,165,742,370,512","3,144,514,754,277","6,310,257,124,789","496,251,837,423","143,353,339,141","639,605,176,564","5,474,838,728,659","5,670,651,948,225",1341906071044,164433931121,178630385632,135517331738,135517331738,"94,350,000,000",
010130,고려아연,철강_소재,2017,Q4,2018-04-02,"3,148,167,178,974","3,155,950,025,306","6,304,117,204,280","408,245,888,340","141,463,638,548","549,709,526,888","5,574,440,117,506","5,754,407,677,392",1383918734134,171016386771,148943893234,96788129213,96788129213,"94,350,000,000",
010130,고려아연,철강_소재,2018,Q1,2018-05-15,"3,025,337,064,956","3,191,247,857,218","6,216,584,922,174","410,258,251,596","126,941,443,148","537,199,694,744","5,533,601,725,902","5,679,385,227,430",1318262274163,159945506014,169676060442,124903360086,124903360086,"94,350,000,000",
