code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익
078520,에이블씨엔씨,생활소비재,2015,Q4,2016-03-30,"168,063,549,980","62,720,875,499","230,784,425,479","47,688,996,051","5,933,334,997","53,622,331,048","126,657,722,891","177,162,094,431",356180641132,14306231480,16776897935,13005410532,,
078520,에이블씨엔씨,생활소비재,2016,Q1,2016-05-16,"170,264,846,283","63,354,964,156","233,619,810,439","50,978,214,116","6,522,728,271","57,500,942,387","124,930,259,192","176,118,868,052",88983158177,5118948151,5522449532,4296123388,,
078520,에이블씨엔씨,생활소비재,2016,Q2,2016-08-16,"169,548,963,266","65,262,566,761","234,811,530,027","46,355,663,466","7,190,783,478","53,546,446,944","130,232,000,128","181,265,083,083",98635968641,6129360354,6840494091,5300436373,,
078520,에이블씨엔씨,생활소비재,2016,Q3,2016-11-14,"166,821,053,881","64,820,664,590","231,641,718,471","45,811,883,084","7,569,164,188","53,381,047,272","127,227,588,244","178,260,671,199",80960216031,84464495,-2062613182,-3003107321,,
078520,에이블씨엔씨,생활소비재,2016,Q4,2017-03-31,"197,205,061,525","63,725,652,589","260,930,714,114","67,722,330,346","5,291,130,999","73,013,461,345","136,884,169,814","187,917,252,769",114982379741,11464204808,14252870498,10283601143,"7,689,358,500",
078520,에이블씨엔씨,생활소비재,2017,Q1,2017-05-15,"173,595,849,234","65,089,939,768","238,685,789,002","51,014,800,719","5,248,006,585","56,262,807,304","130,633,866,243","182,422,981,698",83661149603,2874976985,910664810,553988529,"8,445,391,000",
078520,에이블씨엔씨,생활소비재,2017,Q2,2017-08-14,"174,147,085,625","63,624,849,863","237,771,935,488","46,598,201,701","6,875,609,150","53,473,810,851","132,641,213,597","184,298,124,637",91487681577,4138876433,3841794877,3513007082,"8,445,391,000",
078520,에이블씨엔씨,생활소비재,2017,Q3,2017-11-14,"163,411,150,333","60,786,666,585","224,197,816,918","33,621,365,257","7,435,018,072","41,056,383,329","131,484,522,549","183,141,433,589",69706552619,-1956167465,-1567586845,-1211855244,"8,445,391,000",
078520,에이블씨엔씨,생활소비재,2017,Q4,2018-04-02,"288,325,896,822","64,826,126,459","353,152,023,281","61,778,188,376","1,714,606,829","63,492,795,205","132,010,127,196","289,659,228,076",87345938760,2603581560,1261677589,1254420237,"12,411,581,500",
078520,에이블씨엔씨,생활소비재,2018,Q1,2018-05-15,"277,998,098,987","65,055,956,132","343,054,055,119","52,008,030,476","2,340,284,614","54,348,315,090","131,056,639,149","288,705,740,029",67787414360,-2421940865,-538194520,-467488047,"12,411,581,500",
078520,에이블씨엔씨,생활소비재,2018,Q2,2018-08-14,"274,953,757,600","72,783,793,792","347,737,551,392","58,106,834,180","3,173,648,061","61,280,482,241","128,805,582,675","286,457,069,151",81530370435,-4084827601,-2867794956,-2201858114,"12,411,581,500",
078520,에이블씨엔씨,생활소비재,2018,Q3,2018-11-14,"266,795,667,612","83,966,583,298","350,762,250,910","69,473,955,770","3,580,610,196","73,054,565,966","120,056,198,468","277,707,684,944",67045138583,-12026798833,-11252032918,-8798582567,"12,411,581,500",
078520,에이블씨엔씨,생활소비재,2018,Q4,2019-04-01,"235,631,271,347","126,195,024,712","361,826,296,059","54,655,303,637","2,035,671,432","56,690,975,069","122,420,217,409","305,135,320,990",92027699742,1514236838,1353035353,1027989730,"13,516,729,500",
078520,에이블씨엔씨,생활소비재,2019,Q1,2019-05-15,"144,503,537,788","271,273,305,279","415,776,843,067","72,902,483,591","34,450,032,692","107,352,516,283","120,834,779,103","308,424,326,784",72309080023,-3808499770,-1931659306,-1585438306,"13,516,729,500",
078520,에이블씨엔씨,생활소비재,2019,Q2,2019-08-14,"158,485,102,098","266,258,713,945","424,743,816,043","83,692,388,542","36,398,656,595","120,091,045,137","122,866,032,987","304,652,770,906",85978029183,518006445,2080749655,2079319273,"13,516,729,500",
078520,에이블씨엔씨,생활소비재,2019,Q3,2019-11-14,"130,741,803,867","264,111,007,981","394,852,811,848","69,800,644,439","30,874,470,136","100,675,114,575","117,365,686,084","294,177,697,273",68761170431,-8070503013,-6630757206,-5548412292,"13,516,729,500",
078520,에이블씨엔씨,생활소비재,2019,Q4,2020-03-30,"136,666,598,346","241,335,246,594","378,001,844,940","68,964,165,711","38,014,239,025","106,978,404,736","94,206,067,126","271,023,440,204",92982160054,8554659019,-25283662048,-23486947250,"13,516,729,500",
