code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익
002240,고려제강,철강_소재,2015,Q4,2016-03-30,"246,740,902,300","1,107,855,026,610","1,354,595,928,910","249,666,934,936","82,035,486,409","331,702,421,345","986,096,883,311","1,022,893,507,565",509762636850,27487105642,22962806030,,,
002240,고려제강,철강_소재,2016,Q1,2016-05-13,"244,905,561,426","1,138,968,594,614","1,383,874,156,040","269,185,201,473","85,613,782,857","354,798,984,330","992,069,548,556","1,029,075,171,710",108682644159,3656464159,7050423605,5469845838,,
002240,고려제강,철강_소재,2016,Q2,2016-08-16,"233,270,980,404","1,140,649,683,355","1,373,920,663,759","248,003,884,622","91,393,454,472","339,397,339,094","997,105,709,961","1,034,523,324,665",116967542100,7810867417,6419652486,5036161405,,
002240,고려제강,철강_소재,2016,Q3,2016-11-14,"231,245,909,341","1,137,169,899,176","1,368,415,808,517","234,133,488,616","92,453,676,578","326,587,165,194","1,004,193,786,509","1,041,828,643,323",105179100219,5215041233,9098942937,,,
002240,고려제강,철강_소재,2016,Q4,2017-03-30,"254,167,706,645","1,147,815,684,779","1,401,983,391,424","265,239,403,163","88,804,492,780","354,043,895,943","1,010,015,378,907","1,047,939,495,481",118781772739,6507193583,12277224802,,,
002240,고려제강,철강_소재,2017,Q1,2017-05-15,"262,448,842,153","1,142,448,975,882","1,404,897,818,035","253,724,480,472","93,721,783,388","347,446,263,860","1,019,762,353,780","1,057,451,554,175",105229312864,6857630906,10292713456,8630909978,,
002240,고려제강,철강_소재,2017,Q2,2017-08-14,"282,897,385,037","1,148,086,971,057","1,430,984,356,094","270,423,252,017","95,192,499,486","365,615,751,503","1,026,306,396,355","1,065,368,604,591",119006205594,6360758807,8899677346,6544042575,,
002240,고려제강,철강_소재,2017,Q3,2017-11-14,"249,598,296,187","1,145,545,111,502","1,395,143,407,689","232,576,493,419","96,415,531,113","328,992,024,532","1,027,842,035,268","1,066,151,383,157",115740975568,5377800315,5197663012,1535638913,"18,000,000,000",
002240,고려제강,철강_소재,2017,Q4,2018-03-30,"239,864,954,984","1,141,998,532,317","1,381,863,487,301","228,067,221,726","91,249,088,758","319,316,310,484","1,024,409,611,428","1,062,547,176,817",119208844937,3438419149,2118735759,2157808714,"18,000,000,000",
002240,고려제강,철강_소재,2018,Q1,2018-05-15,"243,417,816,539","1,139,489,884,610","1,382,907,701,149","229,647,610,203","90,602,339,251","320,249,949,454","1,025,149,864,868","1,062,657,751,695",107495676387,5288700531,7529174053,6516735474,"20,000,000,000",
002240,고려제강,철강_소재,2018,Q2,2018-08-14,"241,421,318,878","1,136,885,029,716","1,378,306,348,594","220,602,654,367","91,577,283,337","312,179,937,704","1,027,643,936,487","1,066,126,410,890",120673495456,6134926267,3725849445,3059024004,"20,000,000,000",
002240,고려제강,철강_소재,2018,Q3,2018-11-14,"244,463,805,579","1,133,691,490,824","1,378,155,296,403","215,620,382,513","94,345,595,357","309,965,977,870","1,029,957,910,860","1,068,189,318,533",112435942126,4683823036,2818700454,2313974373,"20,000,000,000",
