code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),총포괄손익
111770,영원무역,경기소비재,2015,Q4,2016-03-30,"453,311,847,583","904,772,556,638","1,358,084,404,221","301,590,237,593","250,668,759,665","552,258,997,258","22,155,734,000","290,514,916,467","805,825,406,963",1134904534962,82747887242,74476257855,55400094012,
111770,영원무역,경기소비재,2016,Q1,2016-05-13,"332,481,797,601","955,833,901,234","1,288,315,698,835","251,308,746,736","244,415,339,956","495,724,086,692","22,155,734,000","294,984,624,651","792,591,612,143",245492449243,18112803566,17435941930,13331943984,
111770,영원무역,경기소비재,2016,Q2,2016-08-12,"442,062,404,480","983,743,073,120","1,425,805,477,600","423,098,644,396","181,898,845,522","604,997,489,918","22,155,734,000","315,917,646,884","820,807,987,682",343805454533,29186035581,28213694498,20933022233,
111770,영원무역,경기소비재,2016,Q3,2016-11-14,"407,420,475,528","989,794,077,021","1,397,214,552,549","379,935,027,441","179,427,090,961","559,362,118,402","22,155,734,000","340,177,500,558","837,852,434,147",331031424296,30533445079,31853088745,24259853674,
111770,영원무역,경기소비재,2016,Q4,2017-03-31,"426,831,886,559","991,678,422,271","1,418,510,308,830","391,181,872,765","186,401,150,765","577,583,023,530","22,155,734,000","347,264,529,104","840,927,285,300",291684795585,18400494387,11028736196,7087028546,
111770,영원무역,경기소비재,2017,Q1,2017-05-15,"375,243,031,521","992,422,969,571","1,367,666,001,092","336,150,994,692","182,436,471,214","518,587,465,906","22,155,734,000","353,008,548,505","849,078,535,186",241094834288,18812787778,21917702457,16734700651,
111770,영원무역,경기소비재,2017,Q2,2017-08-11,"466,342,858,823","1,014,096,808,362","1,480,439,667,185","394,615,125,224","198,258,846,984","592,873,972,208","22,155,734,000","379,421,206,970","887,565,694,977",351778951072,31769971484,34181148689,26412658465,
111770,영원무역,경기소비재,2017,Q3,2017-11-14,"452,499,670,019","1,044,653,112,535","1,497,152,782,554","411,372,604,803","161,543,001,284","572,915,606,087","22,155,734,000","403,113,727,664","924,237,176,467",360635137485,30493487140,31202401509,23692520694,
111770,영원무역,경기소비재,2017,Q4,2018-04-02,"373,424,257,668","1,040,259,825,068","1,413,684,082,736","346,526,039,029","159,846,132,941","506,372,171,970","22,155,734,000","382,287,668,975","907,311,910,766",284489158033,13680182255,-16079857738,-20826058689,
111770,영원무역,경기소비재,2018,Q1,2018-05-15,"324,504,324,957","1,112,203,880,316","1,436,708,205,273","314,956,884,705","164,296,143,569","479,253,028,274","22,155,734,000","381,814,363,877","957,455,176,999",235696533677,16322418523,16600194369,12686513202,
111770,영원무역,경기소비재,2018,Q2,2018-08-14,"422,808,910,199","1,226,133,522,404","1,648,942,432,603","403,629,919,541","191,633,026,361","595,262,945,902","22,155,734,000","399,132,779,035","1,053,679,486,701",340995605598,29806548060,24291488972,17318415158,
111770,영원무역,경기소비재,2018,Q3,2018-11-14,"410,271,644,034","1,162,556,931,044","1,572,828,575,078","379,828,700,764","162,990,590,533","542,819,291,297","22,155,734,000","423,687,173,429","1,030,009,283,781",357021175775,33558299177,32291799408,24554394394,
111770,영원무역,경기소비재,2018,Q4,2019-04-01,"361,061,003,634","1,281,545,883,049","1,642,606,886,683","334,330,078,025","192,158,892,856","526,488,970,881","22,155,734,000","410,940,688,131","1,116,117,915,802",229042779207,15524350501,3327473152,-12746485298,
111770,영원무역,경기소비재,2019,Q1,2019-05-15,"364,854,323,698","1,427,708,882,387","1,792,563,206,085","348,615,924,066","216,157,043,490","564,772,967,556","22,155,734,000","412,645,105,614","1,227,790,238,529",261010247744,22606789764,22348009468,17057538833,
111770,영원무역,경기소비재,2019,Q2,2019-08-14,"497,632,163,115","1,351,263,047,967","1,848,895,211,082","502,677,732,056","137,105,119,838","639,782,851,894","22,155,734,000","442,834,391,585","1,209,112,359,188",379842020963,35355746538,38795071215,30282470769,
