code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익
001740,SK네트웍스,경기소비재,2015,Q4,"3,401,468,973,733","4,303,098,368,421","7,704,567,342,154","3,908,947,998,457","1,351,207,553,772","5,260,155,552,229","648,653,775,000","1,006,715,564,162","2,444,411,789,925",18681721368560,180298202490,96499619890,78091577735,78091577735,
001740,SK네트웍스,경기소비재,2016,Q1,"3,297,268,187,068","4,337,571,070,831","7,634,839,257,899","3,831,067,009,886","1,378,027,798,373","5,209,094,808,259","648,653,775,000","988,549,627,811","2,425,744,449,640",4319905605240,22331890451,10206722382,9055922512,9055922512,
001740,SK네트웍스,경기소비재,2016,Q2,"3,202,202,572,514","4,377,477,492,810","7,579,680,065,324","3,504,961,535,786","1,640,801,872,008","5,145,763,407,794","648,653,775,000","997,567,932,026","2,433,916,657,530",4417915838155,34460225872,15332336515,10389567391,10389567391,
001740,SK네트웍스,경기소비재,2016,Q3,"3,249,361,092,876","4,399,418,730,029","7,648,779,822,905","3,451,358,213,654","1,750,568,391,272","5,201,926,604,926","648,653,775,000","1,014,704,584,920","2,446,853,217,979",4165975807991,36738249757,19528872485,14843650775,14843650775,
001740,SK네트웍스,경기소비재,2016,Q4,"2,870,083,562,837","5,022,342,104,248","7,892,425,667,085","3,940,526,494,885","1,595,540,890,126","5,536,067,385,011","648,653,775,000","914,824,337,397","2,356,358,282,074",4429939726287,47277821050,590514495,-103594897733,-103594897733,
001740,SK네트웍스,경기소비재,2017,Q1,"3,196,503,000,000","4,798,833,000,000","7,995,336,000,000","4,080,486,000,000","1,583,679,000,000","5,664,165,000,000","648,654,000,000","899,288,000,000","2,331,171,000,000",4658941000000,18923000000,13131000000,12601000000,12601000000,
001740,SK네트웍스,경기소비재,2017,Q2,"2,349,482,000,000","4,775,669,000,000","7,125,151,000,000","3,359,984,000,000","1,441,871,000,000","4,801,855,000,000","648,654,000,000","885,395,000,000","2,323,296,000,000",4643653000000,12771000000,-13553000000,-14105000000,-14105000000,
001740,SK네트웍스,경기소비재,2017,Q3,"2,360,296","4,732,312","7,092,608","3,378,922","1,425,496","4,804,418","648,654","891,587","2,288,190",3394428,33406,11253,4736,4736,
001740,SK네트웍스,경기소비재,2017,Q4,"2,018,185,000,000","4,399,399,000,000","6,417,584,000,000","2,763,212,000,000","1,408,998,000,000","4,172,210,000,000","648,654,000,000","866,651,000,000","2,245,374,000,000",4310586605572,50300966594,20631988747,-21423004736,-21423004736,
001740,SK네트웍스,경기소비재,2018,Q1,"2,293,814,000,000","4,331,310,000,000","6,625,124,000,000","3,031,411,000,000","1,383,928,000,000","4,415,339,000,000","648,654,000,000","832,119,000,000","2,209,785,000,000",3123750000000,18078000000,659000000,-2320000000,-2320000000,
001740,SK네트웍스,경기소비재,2018,Q2,"2,196,819,000,000","4,309,453,000,000","6,506,272,000,000","2,855,500,000,000","1,443,429,000,000","4,298,929,000,000","648,654,000,000","826,396,000,000","2,207,343,000,000",3038329000000,8804000000,-3055000000,-2948000000,-2948000000,
001740,SK네트웍스,경기소비재,2018,Q3,"2,109,036,000,000","4,283,220,000,000","6,392,256,000,000","2,777,546,000,000","1,420,094,000,000","4,197,640,000,000","648,654,000,000","815,315,000,000","2,194,616,000,000",3200627000000,18270000000,2227000000,-13846000000,-13846000000,
001740,SK네트웍스,경기소비재,2018,Q4,"2,672,996,000,000","4,205,647,000,000","6,878,643,000,000","3,287,274,000,000","1,375,253,000,000","4,662,527,000,000","648,654,000,000","837,312,000,000","2,216,116,000,000",3046653000000,15786000000,34903000000,24141000000,24141000000,
001740,SK네트웍스,경기소비재,2019,Q1,"2,303,323,000,000","5,773,212,000,000","8,076,535,000,000","3,469,160,000,000","2,440,214,000,000","5,909,374,000,000","648,654,000,000","788,324,000,000","2,167,161,000,000",2735817000000,11756000000,-9239000000,-9857000000,-9857000000,
001740,SK네트웍스,경기소비재,2019,Q2,"2,562,054,000,000","5,856,492,000,000","8,418,546,000,000","3,754,485,000,000","2,490,752,000,000","6,245,237,000,000","648,654,000,000","794,976,000,000","2,173,309,000,000",2789288000000,23857000000,5630000000,7271000000,7271000000,
001740,SK네트웍스,경기소비재,2019,Q3,"2,722,586,000,000","5,810,484,000,000","8,533,070,000,000","3,889,963,000,000","2,463,130,000,000","6,353,093,000,000","648,654,000,000","802,929,000,000","2,179,977,000,000",3191710000000,26199000000,4506000000,6177000000,6177000000,
001740,SK네트웍스,경기소비재,2019,Q4,"3,178,879,000,000","4,494,443,000,000","7,673,322,000,000","3,343,764,000,000","2,237,177,000,000","5,580,941,000,000","648,654,000,000","711,897,000,000","2,092,381,000,000",1857314000000,-100628000000,3098000000,-89553000000,-89553000000,
