접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160330000656,Y,00409672,티비에이치글로벌,2007.07.20,무상증자,보통주,"6,927,273",500,500,2015-12-31,2015,Q4
20170331000135,Y,00409672,티비에이치글로벌,2007.07.20,무상증자,보통주,"6,927,273",500,500,2016-12-31,2016,Q4
20180330000507,Y,00409672,티비에이치글로벌,2007.07.20,무상증자,보통주,"6,927,273",500,500,2017-12-31,2017,Q4
20190401002816,Y,00409672,티비에이치글로벌,2007.07.20,무상증자,보통주,"6,927,273",500,500,2018-12-31,2018,Q4
20200330001222,Y,00409672,티비에이치글로벌,2007.07.20,무상증자,보통주,"6,927,273",500,500,2019-12-31,2019,Q4
20210318001348,Y,00409672,티비에이치글로벌,-,-,-,-,-,-,2020-12-31,2020,Q4
20220322000879,Y,00409672,티비에이치글로벌,-,-,-,-,-,-,2021-12-31,2021,Q4
20230322000665,Y,00409672,티비에이치글로벌,-,-,-,-,-,-,2022-12-31,2022,Q4
20240321000242,Y,00409672,티비에이치글로벌,-,-,-,-,-,-,2023-12-31,2023,Q4
20250320000173,Y,00409672,티비에이치글로벌,-,-,-,-,-,-,2024-12-31,2024,Q4
