접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160405002212,Y,00105961,LG이노텍,2011.03.31,전환권행사,보통주,"18,446","5,000","90,600",2015-12-31,2015,Q4
20160405002212,Y,00105961,LG이노텍,2012.09.30,신주인수권행사,보통주,"2,645","5,000","90,600",2015-12-31,2015,Q4
20160405002212,Y,00105961,LG이노텍,2013.12.31,전환권행사,보통주,185,"5,000","85,800",2015-12-31,2015,Q4
20160405002212,Y,00105961,LG이노텍,2014.03.31,전환권행사,보통주,"117,332","5,000","85,800",2015-12-31,2015,Q4
20160405002212,Y,00105961,LG이노텍,2014.06.30,전환권행사,보통주,218,"5,000","150,000",2015-12-31,2015,Q4
20160405002212,Y,00105961,LG이노텍,2014.06.30,전환권행사,보통주,"3,378,618","5,000","85,800",2015-12-31,2015,Q4
20160405002212,Y,00105961,LG이노텍,2011.03.31,신주인수권행사,보통주,823,"5,000","90,600",2015-12-31,2015,Q4
20160405002212,Y,00105961,LG이노텍,2011.03.31,전환권행사,보통주,258,"5,000","150,000",2015-12-31,2015,Q4
20160405002212,Y,00105961,LG이노텍,2011.06.30,전환권행사,보통주,"12,483","5,000","90,600",2015-12-31,2015,Q4
20160405002212,Y,00105961,LG이노텍,2011.09.30,신주인수권행사,보통주,57,"5,000","90,600",2015-12-31,2015,Q4
20160405002212,Y,00105961,LG이노텍,2012.03.31,전환권행사,보통주,"7,226","5,000","90,600",2015-12-31,2015,Q4
20160405002212,Y,00105961,LG이노텍,2012.03.31,신주인수권행사,보통주,"1,694","5,000","90,600",2015-12-31,2015,Q4
20160405002212,Y,00105961,LG이노텍,2012.06.30,신주인수권행사,보통주,15,"5,000","90,600",2015-12-31,2015,Q4
20160405002212,Y,00105961,LG이노텍,2012.09.30,전환권행사,보통주,131,"5,000","90,600",2015-12-31,2015,Q4
20170331003365,Y,00105961,LG이노텍,2012.03.31,전환권행사,보통주,"7,226","5,000","90,600",2016-12-31,2016,Q4
20170331003365,Y,00105961,LG이노텍,2012.03.31,신주인수권행사,보통주,"1,694","5,000","90,600",2016-12-31,2016,Q4
20170331003365,Y,00105961,LG이노텍,2012.06.30,신주인수권행사,보통주,15,"5,000","90,600",2016-12-31,2016,Q4
20170331003365,Y,00105961,LG이노텍,2012.09.30,전환권행사,보통주,131,"5,000","90,600",2016-12-31,2016,Q4
20170331003365,Y,00105961,LG이노텍,2012.09.30,신주인수권행사,보통주,"2,645","5,000","90,600",2016-12-31,2016,Q4
20170331003365,Y,00105961,LG이노텍,2013.12.31,전환권행사,보통주,185,"5,000","85,800",2016-12-31,2016,Q4
20170331003365,Y,00105961,LG이노텍,2014.03.31,전환권행사,보통주,"117,332","5,000","85,800",2016-12-31,2016,Q4
20170331003365,Y,00105961,LG이노텍,2014.06.30,전환권행사,보통주,218,"5,000","150,000",2016-12-31,2016,Q4
20170331003365,Y,00105961,LG이노텍,2014.06.30,전환권행사,보통주,"3,378,618","5,000","85,800",2016-12-31,2016,Q4
20180402003326,Y,00105961,LG이노텍,2013.12.31,전환권행사,보통주,185,"5,000","85,800",2017-12-31,2017,Q4
20180402003326,Y,00105961,LG이노텍,2014.03.31,전환권행사,보통주,"117,332","5,000","85,800",2017-12-31,2017,Q4
20180402003326,Y,00105961,LG이노텍,2014.06.30,전환권행사,보통주,218,"5,000","150,000",2017-12-31,2017,Q4
20180402003326,Y,00105961,LG이노텍,2014.06.30,전환권행사,보통주,"3,378,618","5,000","85,800",2017-12-31,2017,Q4
20190401003412,Y,00105961,LG이노텍,2014.03.31,전환권행사,보통주,"117,332","5,000","85,800",2018-12-31,2018,Q4
20190401003412,Y,00105961,LG이노텍,2014.06.30,전환권행사,보통주,218,"5,000","150,000",2018-12-31,2018,Q4
20190401003412,Y,00105961,LG이노텍,2014.06.30,전환권행사,보통주,"3,378,618","5,000","85,800",2018-12-31,2018,Q4
20200330004348,Y,00105961,LG이노텍,-,-,-,-,-,-,2019-12-31,2019,Q4
20210310001053,Y,00105961,LG이노텍,-,-,-,-,-,-,2020-12-31,2020,Q4
20220222003015,Y,00105961,LG이노텍,-,-,-,-,-,-,2021-12-31,2021,Q4
20230222002549,Y,00105961,LG이노텍,-,-,-,-,-,-,2022-12-31,2022,Q4
20240228008553,Y,00105961,LG이노텍,-,-,-,-,-,-,2023-12-31,2023,Q4
20250318001384,Y,00105961,LG이노텍,-,-,-,-,-,-,2024-12-31,2024,Q4
