접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20211210000418,Y,00106641,기아,2011.03.31,신주인수권행사,보통주,"615,099","5,000","6,880",2015-12-31,2015,Q4
20211210000418,Y,00106641,기아,2011.06.30,신주인수권행사,보통주,"600,521","5,000","6,880",2015-12-31,2015,Q4
20211210000418,Y,00106641,기아,2011.09.30,신주인수권행사,보통주,"808,591","5,000","6,880",2015-12-31,2015,Q4
20211210000418,Y,00106641,기아,2011.12.31,신주인수권행사,보통주,"4,111,822","5,000","6,880",2015-12-31,2015,Q4
20211210000418,Y,00106641,기아,2012.02.19,신주인수권행사,보통주,"1,372,891","5,000","6,880",2015-12-31,2015,Q4
20211210000438,Y,00106641,기아,2011.03.31,신주인수권행사,보통주,"615,099","5,000","6,880",2016-12-31,2016,Q4
20211210000438,Y,00106641,기아,2011.06.30,신주인수권행사,보통주,"600,521","5,000","6,880",2016-12-31,2016,Q4
20211210000438,Y,00106641,기아,2011.09.30,신주인수권행사,보통주,"808,591","5,000","6,880",2016-12-31,2016,Q4
20211210000438,Y,00106641,기아,2011.12.31,신주인수권행사,보통주,"4,111,822","5,000","6,880",2016-12-31,2016,Q4
20211210000438,Y,00106641,기아,2012.02.19,신주인수권행사,보통주,"1,372,891","5,000","6,880",2016-12-31,2016,Q4
20211210000450,Y,00106641,기아,-,-,-,-,-,-,2017-12-31,2017,Q4
20211210000468,Y,00106641,기아,-,-,-,-,-,-,2018-12-31,2018,Q4
20211210000477,Y,00106641,기아,-,-,-,-,-,-,2019-12-31,2019,Q4
20211210000500,Y,00106641,기아,-,-,-,-,-,-,2020-12-31,2020,Q4
20220321000650,Y,00106641,기아,-,-,-,-,-,-,2021-12-31,2021,Q4
20230309000734,Y,00106641,기아,-,-,-,-,-,-,2022-12-31,2022,Q4
20240312000909,Y,00106641,기아,-,-,-,-,-,-,2023-12-31,2023,Q4
20250313001390,Y,00106641,기아,-,-,-,-,-,-,2024-12-31,2024,Q4
