접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160516001596,Y,00105873,LG디스플레이,-,-,-,-,-,-,2015-12-31,2015,Q4
20160516001596,Y,00105873,LG디스플레이,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331004319,Y,00105873,LG디스플레이,-,-,-,-,-,-,2016-12-31,2016,Q4
20170331004319,Y,00105873,LG디스플레이,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402004137,Y,00105873,LG디스플레이,-,-,-,-,-,-,2017-12-31,2017,Q4
20180402004137,Y,00105873,LG디스플레이,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401004005,Y,00105873,LG디스플레이,-,-,-,-,-,-,2018-12-31,2018,Q4
20190401004005,Y,00105873,LG디스플레이,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330004446,Y,00105873,LG디스플레이,-,-,-,-,-,-,2019-12-31,2019,Q4
20200330004446,Y,00105873,LG디스플레이,-,-,-,-,-,-,2019-12-31,2019,Q4
20210315000829,Y,00105873,LG디스플레이,-,-,-,-,-,-,2020-12-31,2020,Q4
20210315000829,Y,00105873,LG디스플레이,-,-,-,-,-,-,2020-12-31,2020,Q4
20220315000742,Y,00105873,LG디스플레이,-,-,-,-,-,-,2021-12-31,2021,Q4
20220315000742,Y,00105873,LG디스플레이,-,-,-,-,-,-,2021-12-31,2021,Q4
20230313000751,Y,00105873,LG디스플레이,-,-,-,-,-,-,2022-12-31,2022,Q4
20240314000487,Y,00105873,LG디스플레이,-,-,-,-,-,-,2023-12-31,2023,Q4
20250312000906,Y,00105873,LG디스플레이,2024.03.15,유상증자(주주배정),보통주,"142,184,300","5,000","9,090",2024-12-31,2024,Q4
