접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160330001687,Y,00145109,유한양행,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331002054,Y,00145109,유한양행,2017.01.01,무상증자,보통주,"513,350","5,000","5,000",2016-12-31,2016,Q4
20180402002650,Y,00145109,유한양행,2018.01.01,무상증자,보통주,"543,458","5,000","5,000",2017-12-31,2017,Q4
20190401002104,Y,00145109,유한양행,2019.01.01,무상증자,보통주,"567,761","5,000","5,000",2018-12-31,2018,Q4
20200330002408,Y,00145109,유한양행,2020.01.01,무상증자,보통주,"594,247","5,000","5,000",2019-12-31,2019,Q4
20210311000883,Y,00145109,유한양행,2021.01.01,무상증자,보통주,"3,116,149","1,000","1,000",2020-12-31,2020,Q4
20220310001178,Y,00145109,유한양행,2022.01.01,무상증자,보통주,"3,258,517","1,000","1,000",2021-12-31,2021,Q4
20230315001431,Y,00145109,유한양행,2023.01.01,무상증자,보통주,"3,407,181","1,000","1,000",2022-12-31,2022,Q4
20240307000960,Y,00145109,유한양행,1962.04.16,유상증자(주주배정),보통주,"160,000",500,500,2023-12-31,2023,Q4
20240307000960,Y,00145109,유한양행,1970.11.13,무상증자,보통주,"126,000",500,500,2023-12-31,2023,Q4
20240307000960,Y,00145109,유한양행,2007.01.26,주식매수선택권행사,보통주,"10,520","5,000","52,070",2023-12-31,2023,Q4
20240307000960,Y,00145109,유한양행,2007.02.26,주식매수선택권행사,보통주,"4,190","5,000","52,070",2023-12-31,2023,Q4
20240307000960,Y,00145109,유한양행,2007.03.26,주식매수선택권행사,보통주,"2,490","5,000","52,070",2023-12-31,2023,Q4
20240307000960,Y,00145109,유한양행,2007.04.26,주식매수선택권행사,보통주,"2,130","5,000","52,070",2023-12-31,2023,Q4
20240307000960,Y,00145109,유한양행,2007.05.28,주식매수선택권행사,보통주,"3,270","5,000","52,070",2023-12-31,2023,Q4
20240307000960,Y,00145109,유한양행,2007.06.26,주식매수선택권행사,보통주,"4,700","5,000","52,070",2023-12-31,2023,Q4
20240307000960,Y,00145109,유한양행,2007.07.26,주식매수선택권행사,보통주,"2,150","5,000","52,070",2023-12-31,2023,Q4
20240307000960,Y,00145109,유한양행,2007.08.27,주식매수선택권행사,보통주,"3,900","5,000","52,070",2023-12-31,2023,Q4
20240307000960,Y,00145109,유한양행,2007.09.27,주식매수선택권행사,보통주,"3,260","5,000","52,070",2023-12-31,2023,Q4
20240307000960,Y,00145109,유한양행,2007.10.26,주식매수선택권행사,보통주,"5,120","5,000","52,070",2023-12-31,2023,Q4
20240307000960,Y,00145109,유한양행,1971.05.13,무상증자,보통주,"144,000",500,500,2023-12-31,2023,Q4
20240307000960,Y,00145109,유한양행,2007.11.26,주식매수선택권행사,보통주,"15,030","5,000","52,070",2023-12-31,2023,Q4
