접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20190419000509,Y,00125521,에스엘,2007.10.22,-,보통주,"12,583,130",500,500,2015-12-31,2015,Q4
20190419000509,Y,00125521,에스엘,2008.06.18,유상증자(일반공모),보통주,"5,600,000",500,"6,180",2015-12-31,2015,Q4
20200625000434,Y,00125521,에스엘,2007.10.22,-,보통주,"12,583,130",500,500,2016-12-31,2016,Q4
20200625000434,Y,00125521,에스엘,2008.06.18,유상증자(일반공모),보통주,"5,600,000",500,"6,180",2016-12-31,2016,Q4
20200625000445,Y,00125521,에스엘,2007.10.22,-,보통주,"12,583,130",500,500,2017-12-31,2017,Q4
20200625000445,Y,00125521,에스엘,2008.06.18,유상증자(일반공모),보통주,"5,600,000",500,"6,180",2017-12-31,2017,Q4
20200625000452,Y,00125521,에스엘,2007.10.22,-,보통주,"12,583,130",500,500,2018-12-31,2018,Q4
20200625000452,Y,00125521,에스엘,2008.06.18,유상증자(일반공모),보통주,"5,600,000",500,"6,180",2018-12-31,2018,Q4
20200515001539,Y,00125521,에스엘,2007.10.22,-,보통주,"12,583,130",500,500,2019-12-31,2019,Q4
20200515001539,Y,00125521,에스엘,2008.06.18,유상증자(일반공모),보통주,"5,600,000",500,"6,180",2019-12-31,2019,Q4
20200515001539,Y,00125521,에스엘,2019.04.01,-,보통주,"14,338,187",500,500,2019-12-31,2019,Q4
20210323000911,Y,00125521,에스엘,2007.10.22,-,보통주,"12,583,130",500,500,2020-12-31,2020,Q4
20210323000911,Y,00125521,에스엘,2008.06.18,유상증자(일반공모),보통주,"5,600,000",500,"6,180",2020-12-31,2020,Q4
20210323000911,Y,00125521,에스엘,2019.04.01,-,보통주,"14,338,187",500,500,2020-12-31,2020,Q4
20220930000533,Y,00125521,에스엘,2007.10.22,-,보통주,"12,583,130",500,500,2021-12-31,2021,Q4
20220930000533,Y,00125521,에스엘,2008.06.18,유상증자(일반공모),보통주,"5,600,000",500,"6,180",2021-12-31,2021,Q4
20220930000533,Y,00125521,에스엘,2019.04.01,-,보통주,"14,338,187",500,500,2021-12-31,2021,Q4
20230321001134,Y,00125521,에스엘,2007.10.22,-,보통주,"12,583,130",500,500,2022-12-31,2022,Q4
20230321001134,Y,00125521,에스엘,2008.06.18,유상증자(일반공모),보통주,"5,600,000",500,"6,180",2022-12-31,2022,Q4
20230321001134,Y,00125521,에스엘,2019.04.01,-,보통주,"14,338,187",500,500,2022-12-31,2022,Q4
20230321001134,Y,00125521,에스엘,2022.05.02,무상감자,보통주,"1,754,757",500,-,2022-12-31,2022,Q4
20240318000589,Y,00125521,에스엘,2007.10.22,-,보통주,"12,583,130",500,500,2023-12-31,2023,Q4
20240318000589,Y,00125521,에스엘,2008.06.18,유상증자(일반공모),보통주,"5,600,000",500,"6,180",2023-12-31,2023,Q4
20240318000589,Y,00125521,에스엘,2019.04.01,-,보통주,"14,338,187",500,500,2023-12-31,2023,Q4
20240318000589,Y,00125521,에스엘,2022.05.02,무상감자,보통주,"1,754,757",500,-,2023-12-31,2023,Q4
20250318000826,Y,00125521,에스엘,2007.10.22,-,보통주,"12,583,130",500,500,2024-12-31,2024,Q4
20250318000826,Y,00125521,에스엘,2008.06.18,유상증자(일반공모),보통주,"5,600,000",500,"6,180",2024-12-31,2024,Q4
20250318000826,Y,00125521,에스엘,2019.04.01,-,보통주,"14,338,187",500,500,2024-12-31,2024,Q4
20250318000826,Y,00125521,에스엘,2022.05.02,무상감자,보통주,"1,754,757",500,-,2024-12-31,2024,Q4
