접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20180907000529,Y,00164645,HMM,2010.12.31,유상증자(주주배정),보통주,"10,200,000","5,000","32,000",2015-12-31,2015,Q4
20180907000529,Y,00164645,HMM,2012.12.22,유상증자(주주배정),보통주,"11,000,000","5,000","17,900",2015-12-31,2015,Q4
20180907000529,Y,00164645,HMM,2013.11.16,유상증자(주주배정),보통주,"15,000,000","5,000","10,400",2015-12-31,2015,Q4
20180907000529,Y,00164645,HMM,2014.06.18,유상증자(제3자배정),전환우선주,"6,811,000","5,000","8,370",2015-12-31,2015,Q4
20180907000529,Y,00164645,HMM,2014.09.26,유상증자(제3자배정),전환우선주,"6,194,000","5,000","9,690",2015-12-31,2015,Q4
20180907000529,Y,00164645,HMM,2015.03.13,유상증자(주주배정),보통주,"35,000,000","5,000","6,780",2015-12-31,2015,Q4
20180907000531,Y,00164645,HMM,2010.12.31,유상증자(주주배정),보통주,"10,200,000","5,000","32,000",2016-12-31,2016,Q4
20180907000531,Y,00164645,HMM,2016.07.23,유상증자(일반공모),보통주,"151,292,727","5,000","9,530",2016-12-31,2016,Q4
20180907000531,Y,00164645,HMM,2016.08.19,무상감자,보통주,"6,215,371","5,000",-,2016-12-31,2016,Q4
20180907000531,Y,00164645,HMM,2012.12.22,유상증자(주주배정),보통주,"11,000,000","5,000","17,900",2016-12-31,2016,Q4
20180907000531,Y,00164645,HMM,2013.11.16,유상증자(주주배정),보통주,"15,000,000","5,000","10,400",2016-12-31,2016,Q4
20180907000531,Y,00164645,HMM,2014.06.18,유상증자(제3자배정),전환우선주,"6,811,000","5,000","8,370",2016-12-31,2016,Q4
20180907000531,Y,00164645,HMM,2014.09.26,유상증자(제3자배정),전환우선주,"6,194,000","5,000","9,690",2016-12-31,2016,Q4
20180907000531,Y,00164645,HMM,2015.03.13,유상증자(주주배정),보통주,"35,000,000","5,000","6,780",2016-12-31,2016,Q4
20180907000531,Y,00164645,HMM,2016.02.23,유상증자(제3자배정),보통주,"6,000,000","5,000","5,000",2016-12-31,2016,Q4
20180907000531,Y,00164645,HMM,2016.04.22,무상감자,보통주/ 전환우선주,"207,854,799","5,000",-,2016-12-31,2016,Q4
20180907000531,Y,00164645,HMM,2016.07.04,신주인수권행사,보통주,"19,219,048","5,000","5,000",2016-12-31,2016,Q4
20180907000532,Y,00164645,HMM,2012.12.22,유상증자(주주배정),보통주,"11,000,000","5,000","17,900",2017-12-31,2017,Q4
20180907000532,Y,00164645,HMM,2016.08.19,무상감자,보통주,"6,215,371","5,000",-,2017-12-31,2017,Q4
20180907000532,Y,00164645,HMM,2017.05.20,유상증자(제3자배정),보통주,"13,943,850","5,000","7,480",2017-12-31,2017,Q4
20180907000532,Y,00164645,HMM,2017.12.27,유상증자(주주배정),보통주,"120,000,000","5,000","5,000",2017-12-31,2017,Q4
20180907000532,Y,00164645,HMM,2013.11.16,유상증자(주주배정),보통주,"15,000,000","5,000","10,400",2017-12-31,2017,Q4
