,name,sector,year,quarter,Relative Return,매출액 변화율,부채총계 변화율,실업률 변화율,소비자물가지수 변화율,증자주식수 변화율,발행금액 변화율,기타 변화율,특정 증권 등 소유 증감 수 변화율,1인평균급여 변화율,Label,Code
2,Doosan_Corp,기타금융,2024,Q1,-0.2952707955787645,0.6892641124301919,-0.07277094454127409,0.011764705882352788,0.11265192787422551,-0.023661010794986392,-0.023661010794986392,0.2700151797541709,0.649258307781553,0.05398008365136153,0.6138203073892234,000150
2,Hankook_Tire_Worldwide,기타금융,2024,Q1,0.30465654914614015,-0.11976195747110618,-0.1657359159054259,0.011764705882352788,0.11265192787422551,-45.269469347515454,0.5466054513955814,0.0,0.9982513161737957,0.16272024740959656,-0.021441829443404163,000240
2,Dong-A_Socio_Holdings,기타금융,2024,Q1,-0.11947194177878831,-11.374399899466429,-0.029047968088051768,0.011764705882352788,0.11265192787422551,-5.203874969147397,0.200511186370959,0.15594474626617805,0.3521311787206649,0.11257153589874658,0.11725491209166372,000640
2,CJ_Corp,기타금융,2024,Q1,-0.01199360160550969,0.6274824866221511,-0.31607591462241835,0.011764705882352788,0.11265192787422551,-0.023666746148314877,-0.023666746148314877,-0.13517301454086494,-1.4978828982111243,0.19127714887556668,0.33569021716063213,001040
2,Dongkuk_Steel,기타금융,2024,Q1,-0.281366133417708,1.0129982413577208,-0.4291848982483861,0.011764705882352788,0.11265192787422551,0.7363488233729316,0.13635960053899843,0.37828996526287684,0.9262654033662101,0.15495347865333176,-0.12053800159606043,001230
2,Orion_Corp,기타금융,2024,Q1,-0.15291834786415823,-3.6423587374146438,-0.28615394848172127,0.011764705882352788,0.11265192787422551,-0.02367903029393781,-0.02367903029393781,0.0,0.0,0.5518664584038613,-0.08621009326483335,001800
2,SeAH_Steel,기타금융,2024,Q1,0.001443090900950253,-2.799767760593717,-0.005568149120079191,0.011764705882352788,0.11265192787422551,0.3842351763161028,0.0,0.20695872780223057,0.9874949207883418,0.4192785004738284,-0.12606191959150462,003030
2,LG_Corp,기타금융,2024,Q1,-0.062107044600404754,-2.687944674626454,-1.3091898932013546,0.011764705882352788,0.11265192787422551,0.5473029931352364,0.0,0.11731030709444135,0.0,0.31332973960758836,-0.03005841900807404,003550
2,Hansol_Holdings,기타금융,2024,Q1,-0.07169333666585706,0.6484991845891619,0.0013475132579615634,0.011764705882352788,0.11265192787422551,-0.02368037028623715,-0.02368037028623715,-0.1035982545327192,-2.022968407945387,0.10062908287875849,0.01002010484130516,004150
2,Hyosung,기타금융,2024,Q1,-0.08703941043309146,-0.19386173091312475,-0.17348847892297448,0.011764705882352788,0.11265192787422551,-0.02359276598995952,-0.02359276598995952,0.0,-0.023526163798313293,0.05383486251474001,-0.044745525678211474,004800
2,Hyundai_Green_Food,기타금융,2024,Q1,-0.03592170752579507,-0.023693473453810343,-1.2867882615402313,0.011764705882352788,0.11265192787422551,0.3995614714793474,-0.022073365819236468,0.0,-0.023693473453810343,0.48407301073985354,0.11446475619508911,005440
2,Crown_Confectionery,기타금융,2024,Q1,-0.08488925914821395,-1.5874070752278477,-0.03707423108238972,0.011764705882352788,0.11265192787422551,-0.1315361136744333,0.0,0.0,0.0,-0.017135729361471785,-0.00261901301711015,005740
2,SK_Chemicals,기타금융,2024,Q1,-0.13454364210070813,2.2830238291510607,-0.18325274216932974,0.011764705882352788,0.11265192787422551,-0.023684735722253825,-0.023684735722253825,0.0,0.0,0.15947792417427853,0.07648910081665866,006120
2,LS_Corp,기타금융,2024,Q1,-0.18230483613055887,0.8886446066007301,-0.08715516121443634,0.011764705882352788,0.11265192787422551,0.0,0.0,0.0,2.5257506425416194,0.12824366876583249,0.1722390512822818,006260
