,0
증자주식수 변화율,0.0659146136067558
발행금액 변화율,0.06053682606898389
기타 변화율,0.056805205584393254
특정 증권 등 소유 증감 수 변화율,0.056569598916082015
1인평균급여 변화율,0.05568894876940127
