접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20230405001455,2023-04-05,00164478,현대건설,윤영준,등기임원,사장,-,"5,039",700,0.0,0.0,2023,Q2
20230531000251,2023-05-31,00164478,현대건설,이상배,비등기임원,상무,-,196,196,0.0,0.0,2023,Q2
20230607000045,2023-06-07,00164478,현대건설,김광수,비등기임원,상무,-,0,0,0.00,0.00,2023,Q2
20240103000434,2024-01-03,00164478,현대건설,이대성,비등기임원,상무,-,176,176,0.0,0.0,2024,Q1
20240125000332,2024-01-25,00164478,현대건설,조혜경,등기임원,이사,-,500,500,0.0,0.0,2024,Q1
20240208001269,2024-02-08,00164478,현대건설,조혜경,등기임원,이사,-,"1,000",500,0.0,0.0,2024,Q1
20240229001979,2024-02-29,00164478,현대건설,윤영준,등기임원,사장,-,"6,300","1,261",0.0,0.0,2024,Q1
20240318000464,2024-03-18,00164478,현대건설,유명근,비등기임원,전무,-,"1,000","1,000",0.0,0.0,2024,Q1
20241031000236,2024-10-31,00164478,현대건설,윤영준,등기임원,사장,-,"8,300","2,000",0.0,0.0,2024,Q4
20241107000130,2024-11-07,00164478,현대건설,윤영준,등기임원,사장,-,"9,300","1,000",0.0,0.0,2024,Q4
20250107000248,2025-01-07,00164478,현대건설,황경하,비등기임원,상무,-,116,116,0.0,0.0,2025,Q1
20250107000259,2025-01-07,00164478,현대건설,박홍철,비등기임원,상무,-,196,196,0.0,0.0,2025,Q1
20250204000129,2025-02-04,00164478,현대건설,김도형,등기임원,전무,-,"1,000","1,000",0.0,0.0,2025,Q1
20250206000039,2025-02-06,00164478,현대건설,이한우,등기임원,부사장,-,"2,201","2,000",0.0,0.0,2025,Q1
20250206000220,2025-02-06,00164478,현대건설,강용희,비등기임원,전무,-,"1,000","1,000",0.0,0.0,2025,Q1
20250210000370,2025-02-10,00164478,현대건설,임재용,비등기임원,상무,-,300,300,0.0,0.0,2025,Q1
20250211000236,2025-02-11,00164478,현대건설,채진석,비등기임원,상무,-,509,399,0.0,0.0,2025,Q1
20250211000498,2025-02-11,00164478,현대건설,이용정,비등기임원,상무,-,510,510,0.0,0.0,2025,Q1
20250212000081,2025-02-12,00164478,현대건설,이동훈,비등기임원,상무,-,500,500,0.0,0.0,2025,Q1
20250212000371,2025-02-12,00164478,현대건설,민기홍,비등기임원,전무,-,900,900,0.0,0.0,2025,Q1
20250212000543,2025-02-12,00164478,현대건설,최재원,비등기임원,상무,-,500,500,0.0,0.0,2025,Q1
20250213001135,2025-02-13,00164478,현대건설,윤정일,비등기임원,전무,-,"1,116","1,116",0.0,0.0,2025,Q1
20250213001587,2025-02-13,00164478,현대건설,류성안,비등기임원,전무,-,"1,299","1,100",0.0,0.0,2025,Q1
20250214000031,2025-02-14,00164478,현대건설,신국현,비등기임원,상무,-,500,500,0.0,0.0,2025,Q1
20250214001788,2025-02-14,00164478,현대건설,심보현,비등기임원,상무,-,500,500,0.0,0.0,2025,Q1
20250217001007,2025-02-17,00164478,현대건설,김기홍,비등기임원,상무,-,900,900,0.0,0.0,2025,Q1
20250217001110,2025-02-17,00164478,현대건설,최영,비등기임원,전무,-,520,510,0.0,0.0,2025,Q1
20250218001429,2025-02-18,00164478,현대건설,이정한,비등기임원,상무,-,500,500,0.0,0.0,2025,Q1
20250219001853,2025-02-19,00164478,현대건설,이수영,비등기임원,상무,-,900,900,0.0,0.0,2025,Q1
20250219001870,2025-02-19,00164478,현대건설,이중열,비등기임원,전무,-,"1,000","1,000",0.0,0.0,2025,Q1
20250219001921,2025-02-19,00164478,현대건설,백운호,비등기임원,상무,-,500,500,0.0,0.0,2025,Q1
20250219001933,2025-02-19,00164478,현대건설,안계현,비등기임원,상무,-,500,500,0.0,0.0,2025,Q1
20250220000268,2025-02-20,00164478,현대건설,최광묵,비등기임원,상무,-,900,900,0.0,0.0,2025,Q1
