접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20230410000436,2023-04-10,00131780,SK네트웍스,이호정,등기임원,대표이사,-,"20,700",700,0.01,0.00,2023,Q2
20230410000470,2023-04-10,00131780,SK네트웍스,최성환,등기임원,임원,-,"6,537,359",700,2.77,0.14,2023,Q2
20230410000849,2023-04-10,00131780,SK네트웍스,정한종,비등기임원,임원,-,700,700,0.00,0.00,2023,Q2
20230410000830,2023-04-10,00131780,SK네트웍스,이원희,비등기임원,임원,-,700,700,0.00,0.00,2023,Q2
20230410000801,2023-04-10,00131780,SK네트웍스,안무인,비등기임원,임원,-,700,700,0.00,0.00,2023,Q2
20230410000777,2023-04-10,00131780,SK네트웍스,서성준,비등기임원,임원,-,700,700,0.00,0.00,2023,Q2
20230410000503,2023-04-10,00131780,SK네트웍스,이문영,등기임원,사외이사,-,"5,023",700,0.00,0.00,2023,Q2
20230410000528,2023-04-10,00131780,SK네트웍스,임호,등기임원,사외이사,-,"4,823",700,0.00,0.00,2023,Q2
20230410000549,2023-04-10,00131780,SK네트웍스,정석우,등기임원,사외이사,-,"4,823",700,0.00,0.00,2023,Q2
20230410000567,2023-04-10,00131780,SK네트웍스,하영원,등기임원,사외이사,-,"4,823",700,0.00,0.00,2023,Q2
20230410000596,2023-04-10,00131780,SK네트웍스,채수일,등기임원,사외이사,-,700,700,0.00,0.00,2023,Q2
20230410000687,2023-04-10,00131780,SK네트웍스,이성형,등기임원,사외이사,-,700,700,0.00,0.00,2023,Q2
20230410000713,2023-04-10,00131780,SK네트웍스,류성희,비등기임원,임원,-,"10,700",700,0.00,0.00,2023,Q2
20230410000740,2023-04-10,00131780,SK네트웍스,유봉운,비등기임원,임원,-,"10,700",700,0.00,0.00,2023,Q2
20230410000758,2023-04-10,00131780,SK네트웍스,김윤의,비등기임원,임원,-,700,700,0.00,0.00,2023,Q2
20230516000124,2023-05-16,00131780,SK네트웍스,정석우,등기임원,사외이사,-,"9,015","4,192",0.00,0.00,2023,Q2
20230516000123,2023-05-16,00131780,SK네트웍스,임호,등기임원,사외이사,-,"9,015","4,192",0.00,0.00,2023,Q2
20230516000120,2023-05-16,00131780,SK네트웍스,이문영,등기임원,사외이사,-,"9,215","4,192",0.00,0.00,2023,Q2
20230516000129,2023-05-16,00131780,SK네트웍스,하영원,등기임원,사외이사,-,"9,015","4,192",0.00,0.00,2023,Q2
20230516000130,2023-05-16,00131780,SK네트웍스,채수일,등기임원,사외이사,-,"4,892","4,192",0.00,0.00,2023,Q2
20230615000381,2023-06-15,00131780,SK네트웍스,최성환,등기임원,임원,-,"6,761,703","224,344",2.87,0.10,2023,Q2
20230829000739,2023-08-29,00131780,SK네트웍스,최성환,등기임원,임원,-,"7,105,592","343,889",3.01,0.14,2023,Q3
20230905000306,2023-09-05,00131780,SK네트웍스,최성환,등기임원,임원,-,"7,267,128","161,536",3.08,0.07,2023,Q3
