접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20240522000499,2024-05-22,00561866,락앤락,ConsumerAdvantageLimited,-,-,10%이상주주,"6,846,487","6,846,487",15.80,15.80,2024,Q2
20240612000285,2024-06-12,00561866,락앤락,ConsumerAdvantageLimited,-,-,10%이상주주,"7,253,372","406,885",16.74,0.94,2024,Q2
20240618000044,2024-06-18,00561866,락앤락,ConsumerAdvantageLimited,-,-,10%이상주주,"7,472,602","219,230",17.25,0.51,2024,Q2
20240625000023,2024-06-25,00561866,락앤락,ConsumerAdvantageLimited,-,-,10%이상주주,"7,543,762","71,160",17.41,0.16,2024,Q2
20240702000005,2024-07-02,00561866,락앤락,ConsumerAdvantageLimited,-,-,10%이상주주,"7,618,518","74,756",17.58,0.17,2024,Q3
20240709000214,2024-07-09,00561866,락앤락,ConsumerAdvantageLimited,-,-,10%이상주주,"7,673,283","54,765",17.71,0.13,2024,Q3
20240716000154,2024-07-16,00561866,락앤락,ConsumerAdvantageLimited,-,-,10%이상주주,"7,843,187","169,904",18.10,0.39,2024,Q3
20240723000023,2024-07-23,00561866,락앤락,ConsumerAdvantageLimited,-,-,10%이상주주,"7,891,332","48,145",18.21,0.11,2024,Q3
20240904000124,2024-09-04,00561866,락앤락,ConsumerAdvantageLimited,-,-,10%이상주주,"7,991,912","100,580",18.45,0.24,2024,Q3
20240904000138,2024-09-04,00561866,락앤락,ConsumerAdvantageLimited,-,-,10%이상주주,"9,124","-8,441,816",0.02,-19.49,2024,Q3
20240904000137,2024-09-04,00561866,락앤락,ConsumerAdvantageLimited,-,-,10%이상주주,"8,450,940","49,910",19.51,0.12,2024,Q3
20240904000135,2024-09-04,00561866,락앤락,ConsumerAdvantageLimited,-,-,10%이상주주,"8,401,030","33,841",19.39,0.08,2024,Q3
20240904000130,2024-09-04,00561866,락앤락,ConsumerAdvantageLimited,-,-,10%이상주주,"8,032,115","40,203",18.54,0.09,2024,Q3
20240904000134,2024-09-04,00561866,락앤락,ConsumerAdvantageLimited,-,-,10%이상주주,"8,367,189","335,074",19.31,0.77,2024,Q3
20240905000081,2024-09-05,00561866,락앤락,ConsumerStrengthLimited,-,-,10%이상주주,0,"-34,961,267",0.00,-63.56,2024,Q3
20240905000084,2024-09-05,00561866,락앤락,컨슈머피닉스,-,-,10%이상주주,"38,634,567","38,634,567",89.17,89.17,2024,Q3
20241023000015,2024-10-23,00561866,락앤락,컨슈머피닉스,-,-,10%이상주주,"39,456,182","821,615",91.07,1.90,2024,Q4
20241128000174,2024-11-28,00561866,락앤락,컨슈머피닉스,-,-,10%이상주주,"43,326,411","3,870,229",100.00,8.93,2024,Q4
