접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20230404002705,2023-04-04,00190321,케이티,이상일,비등기임원,상무,-,"6,511","1,000",0.00,0.00,2023,Q2
20230518000309,2023-05-18,00190321,케이티,성원제,비등기임원,상무,-,531,450,0.00,0.00,2023,Q2
20230608000267,2023-06-08,00190321,케이티,안치용,비등기임원,전무,-,"8,602","-2,500",0.00,0.00,2023,Q2
20230718000374,2023-07-18,00190321,케이티,정재욱,비등기임원,상무,-,"9,632","1,597",0.00,0.00,2023,Q3
20230718000355,2023-07-18,00190321,케이티,권혜진,비등기임원,상무,-,"3,742","1,597",0.00,0.00,2023,Q3
20230718000392,2023-07-18,00190321,케이티,김봉기,비등기임원,상무,-,"7,450","1,258",0.00,0.00,2023,Q3
20230719000149,2023-07-19,00190321,케이티,안상돈,비등기임원,부사장,-,"6,015","1,597",0.00,0.00,2023,Q3
20230719000158,2023-07-19,00190321,케이티,김봉균,비등기임원,전무,-,"9,196","1,597",0.00,0.00,2023,Q3
20230719000169,2023-07-19,00190321,케이티,김이한,비등기임원,전무,-,"9,136","1,597",0.00,0.00,2023,Q3
20230719000173,2023-07-19,00190321,케이티,양율모,비등기임원,전무,-,"8,627","1,597",0.00,0.00,2023,Q3
20230719000187,2023-07-19,00190321,케이티,지정용,비등기임원,전무,-,"11,724","1,597",0.00,0.00,2023,Q3
20230719000213,2023-07-19,00190321,케이티,김상균,비등기임원,상무,-,"5,984","1,597",0.00,0.00,2023,Q3
20230719000280,2023-07-19,00190321,케이티,박정준,비등기임원,상무,-,"6,146","1,597",0.00,0.00,2023,Q3
20230719000309,2023-07-19,00190321,케이티,김훈배,비등기임원,전무,-,"6,459","1,258",0.00,0.00,2023,Q3
20230719000455,2023-07-19,00190321,케이티,김무성,비등기임원,상무,-,"4,684","1,258",0.00,0.00,2023,Q3
20230719000461,2023-07-19,00190321,케이티,윤경모,비등기임원,상무,-,921,866,0.00,0.00,2023,Q3
20230719000462,2023-07-19,00190321,케이티,구강본,비등기임원,상무,-,"5,249","1,258",0.00,0.00,2023,Q3
20230719000464,2023-07-19,00190321,케이티,유창규,비등기임원,상무,-,"8,149","1,597",0.00,0.00,2023,Q3
20230719000092,2023-07-19,00190321,케이티,최강림,비등기임원,상무,-,"6,190","1,985",0.00,0.00,2023,Q3
20230719000082,2023-07-19,00190321,케이티,박효일,비등기임원,상무,-,"8,393","1,985",0.00,0.00,2023,Q3
20230719000063,2023-07-19,00190321,케이티,김영우,비등기임원,전무,-,"7,975","1,985",0.00,0.00,2023,Q3
20230719000060,2023-07-19,00190321,케이티,서정현,비등기임원,상무,-,"1,452","1,258",0.00,0.00,2023,Q3
20230719000041,2023-07-19,00190321,케이티,김재권,비등기임원,상무,-,"7,992","1,258",0.00,0.00,2023,Q3
20230719000112,2023-07-19,00190321,케이티,송재호,비등기임원,부사장,-,"13,058","1,597",0.00,0.00,2023,Q3
20230720000192,2023-07-20,00190321,케이티,배순민,비등기임원,상무,-,"6,774","1,258",0.00,0.00,2023,Q3
20230720000202,2023-07-20,00190321,케이티,문영일,비등기임원,상무,-,"6,833","1,258",0.00,0.00,2023,Q3
20230720000209,2023-07-20,00190321,케이티,조성은,비등기임원,상무,-,"4,480",866,0.00,0.00,2023,Q3
20230720000212,2023-07-20,00190321,케이티,양진호,비등기임원,상무,-,"5,071","1,258",0.00,0.00,2023,Q3
20230720000215,2023-07-20,00190321,케이티,김채희,비등기임원,전무,-,"9,359","1,785",0.00,0.00,2023,Q3
20230720000218,2023-07-20,00190321,케이티,이상일,비등기임원,상무,-,"7,769","1,258",0.00,0.00,2023,Q3
20230720000220,2023-07-20,00190321,케이티,진영심,비등기임원,상무,-,"3,306","1,258",0.00,0.00,2023,Q3
20230720000221,2023-07-20,00190321,케이티,최시환,비등기임원,상무,-,"4,649","1,258",0.00,0.00,2023,Q3
20230720000222,2023-07-20,00190321,케이티,한자경,비등기임원,상무,-,"3,199",936,0.00,0.00,2023,Q3
20230720000224,2023-07-20,00190321,케이티,신훈주,비등기임원,상무,-,"3,211",866,0.00,0.00,2023,Q3
20230720000228,2023-07-20,00190321,케이티,이미희,비등기임원,상무,-,"6,131",866,0.00,0.00,2023,Q3
20230720000234,2023-07-20,00190321,케이티,임장미,비등기임원,상무,-,"2,839",866,0.00,0.00,2023,Q3
20230720000242,2023-07-20,00190321,케이티,민혜병,비등기임원,상무,-,"7,654","1,258",0.00,0.00,2023,Q3
20230720000281,2023-07-20,00190321,케이티,박종호,비등기임원,상무,-,"5,496","1,258",0.00,0.00,2023,Q3
20230720000321,2023-07-20,00190321,케이티,김광동,비등기임원,상무,-,"1,505",630,0.00,0.00,2023,Q3
20230720000499,2023-07-20,00190321,케이티,백승윤,비등기임원,상무,-,"4,114","1,258",0.00,0.00,2023,Q3
20230720000534,2023-07-20,00190321,케이티,이창호,비등기임원,전무,-,"9,292","1,985",0.00,0.00,2023,Q3
20230720000538,2023-07-20,00190321,케이티,서영수,비등기임원,상무,-,"8,257","1,258",0.00,0.00,2023,Q3
20230720000544,2023-07-20,00190321,케이티,오훈용,비등기임원,상무,-,"9,303","1,258",0.00,0.00,2023,Q3
20230720000025,2023-07-20,00190321,케이티,이상호,비등기임원,상무,-,932,932,0.00,0.00,2023,Q3
20230720000036,2023-07-20,00190321,케이티,우정민,비등기임원,부사장,-,"1,597","1,597",0.00,0.00,2023,Q3
20230720000039,2023-07-20,00190321,케이티,안창용,비등기임원,전무,-,"8,815","1,819",0.00,0.00,2023,Q3
20230720000042,2023-07-20,00190321,케이티,권오륭,비등기임원,상무,-,"1,299","1,263",0.00,0.00,2023,Q3
20230720000043,2023-07-20,00190321,케이티,권희근,비등기임원,상무,-,"1,075",948,0.00,0.00,2023,Q3
20230720000046,2023-07-20,00190321,케이티,박용만,비등기임원,상무,-,"7,044",866,0.00,0.00,2023,Q3
20230720000058,2023-07-20,00190321,케이티,강국현,등기임원,사장,-,"17,333","1,985",0.01,0.00,2023,Q3
20230720000064,2023-07-20,00190321,케이티,박종욱,등기임원,사장,-,"19,942","1,985",0.01,0.00,2023,Q3
20230720000070,2023-07-20,00190321,케이티,신수정,비등기임원,부사장,-,"14,592","1,985",0.01,0.01,2023,Q3
20230720000075,2023-07-20,00190321,케이티,이공환,비등기임원,전무,-,"3,163","1,258",0.00,0.00,2023,Q3
20230720000077,2023-07-20,00190321,케이티,신현옥,비등기임원,부사장,-,"15,305","1,985",0.01,0.00,2023,Q3
20230720000079,2023-07-20,00190321,케이티,김영식,비등기임원,상무,-,"1,431","1,415",0.00,0.00,2023,Q3
20230720000082,2023-07-20,00190321,케이티,구재형,비등기임원,상무,-,"1,419","1,324",0.00,0.00,2023,Q3
20230720000084,2023-07-20,00190321,케이티,이종식,비등기임원,상무,-,"6,676","1,985",0.00,0.00,2023,Q3
20230720000087,2023-07-20,00190321,케이티,박병삼,비등기임원,부사장,-,"14,215","1,597",0.00,0.00,2023,Q3
20230720000088,2023-07-20,00190321,케이티,박순하,비등기임원,상무,-,"1,370","1,324",0.00,0.00,2023,Q3
20230720000090,2023-07-20,00190321,케이티,서창석,비등기임원,부사장,-,"15,511","1,597",0.00,0.00,2023,Q3
20230720000092,2023-07-20,00190321,케이티,김영진,비등기임원,전무,-,"11,923","1,597",0.00,0.00,2023,Q3
20230720000093,2023-07-20,00190321,케이티,김영술,비등기임원,상무,-,"1,415","1,334",0.00,0.00,2023,Q3
20230720000095,2023-07-20,00190321,케이티,안치용,비등기임원,전무,-,"10,199","1,597",0.00,0.00,2023,Q3
20230720000096,2023-07-20,00190321,케이티,윤진현,비등기임원,상무,-,"1,418","1,324",0.00,0.00,2023,Q3
20230720000099,2023-07-20,00190321,케이티,임종택,비등기임원,전무,-,"10,274","1,597",0.00,0.00,2023,Q3
20230720000100,2023-07-20,00190321,케이티,허석준,비등기임원,상무,-,"4,101","1,258",0.00,0.00,2023,Q3
20230720000102,2023-07-20,00190321,케이티,김병균,비등기임원,상무,-,"6,317","1,597",0.00,0.00,2023,Q3
20230720000104,2023-07-20,00190321,케이티,유용규,비등기임원,상무,-,"8,031","1,597",0.00,0.00,2023,Q3
20230720000108,2023-07-20,00190321,케이티,최찬기,비등기임원,전무,-,"11,592","1,258",0.00,0.00,2023,Q3
20230720000109,2023-07-20,00190321,케이티,이영준,비등기임원,상무,-,"1,405","1,324",0.00,0.00,2023,Q3
20230720000111,2023-07-20,00190321,케이티,김준호,비등기임원,상무,-,"4,852","1,258",0.00,0.00,2023,Q3
20230720000112,2023-07-20,00190321,케이티,서기홍,비등기임원,상무,-,"1,023",942,0.00,0.00,2023,Q3
20230720000114,2023-07-20,00190321,케이티,이영진,비등기임원,상무,-,"1,405","1,324",0.00,0.00,2023,Q3
20230720000115,2023-07-20,00190321,케이티,엄재민,비등기임원,상무,-,"5,261","1,258",0.00,0.00,2023,Q3
20230720000116,2023-07-20,00190321,케이티,최준기,비등기임원,상무,-,"4,296","1,258",0.00,0.00,2023,Q3
20230720000118,2023-07-20,00190321,케이티,정길성,비등기임원,상무,-,"1,415","1,324",0.00,0.00,2023,Q3
20230720000120,2023-07-20,00190321,케이티,장상귀,비등기임원,전무,-,"11,247",866,0.00,0.00,2023,Q3
20230720000121,2023-07-20,00190321,케이티,허태준,비등기임원,상무,-,"1,405","1,324",0.00,0.00,2023,Q3
20230720000126,2023-07-20,00190321,케이티,고준,비등기임원,상무,-,"1,013",932,0.00,0.00,2023,Q3
20230720000133,2023-07-20,00190321,케이티,박정호,비등기임원,상무,-,"1,166",932,0.00,0.00,2023,Q3
20230720000163,2023-07-20,00190321,케이티,김성일,비등기임원,상무,-,"3,145","1,258",0.00,0.00,2023,Q3
