,name,year,quarter,sector,Relative Return,GDP 변화율,부채총계 변화율,이익잉여금 변화율,매출액 변화율,법인세차감전 순이익 변화율,유동자산 변화율,Label,Code
5,조선내화,2024,Q1,철강_소재,-0.0012792231628196346,-0.06637393544250225,-0.005717341985402524,-0.016812430830184244,-1.024776169445625,-1.1831940695346221,-0.016511541856987777,-0.00897636853708058,000480
5,영풍,2024,Q1,철강_소재,-0.1295066593822119,-0.06637393544250225,-0.06876289465487706,0.0014072893918761764,-0.1703596563950096,-1.12123253599034,-0.10314635223671154,-0.19948717902138044,000670
5,동국제강,2024,Q1,철강_소재,0.05823256798790203,-0.06637393544250225,0.4291848982483861,-0.001015554359956261,-1.0129982413577208,-1.1383422080741366,0.048044390435450834,-0.036666990580011,001230
5,세아베스틸,2024,Q1,철강_소재,-0.017354936305981457,-0.06637393544250225,0.14642888069153193,0.0412993582690937,12.038729545424093,-20.401297295080507,3.3866192510414006,-0.18567547567097034,001430
5,고려제강,2024,Q1,철강_소재,0.1212701135954875,-0.06637393544250225,0.2031968345346573,0.00847749148529453,-0.024158679598197064,0.9946087619360682,0.12033895660078087,-0.15266216149938563,002240
5,세아제강,2024,Q1,철강_소재,-0.05712206131270418,-0.06637393544250225,0.005568149120079191,0.004907986542276754,2.799767760593717,-1.9270902154362721,0.9951091374632262,-0.18026534526083993,003030
5,현대제철,2024,Q1,철강_소재,-0.03168000517650488,-0.06637393544250225,-0.020990622328907027,-0.002180305928973003,-0.016324079376329848,-1.2168309923040108,-0.02643737498338783,-0.1563753635269633,004020
5,삼광글라스,2024,Q1,철강_소재,0.09423811643698098,-0.06637393544250225,0.16429098092350958,-0.013294224358720408,-0.03461978092075868,2.1967588575741472,0.2841975850641043,0.13213881684211737,005090
5,POSCO,2024,Q1,철강_소재,-0.07025565716679101,-0.06637393544250225,0.023528044832134443,0.016203627802559017,-0.381919753177547,25.451226732730415,0.16483819688641788,-0.14691335242608847,005490
5,무림P&P,2024,Q1,철강_소재,0.021778926242952863,-0.06637393544250225,-0.003544236694598246,-0.015011722115773396,0.009097921055614355,-1.0879346350091113,-0.03304332997977166,0.01743315876677804,009580
5,고려아연,2024,Q1,철강_소재,0.10082827947383163,-0.06637393544250225,-0.007125817560568404,0.004901975058575037,-0.04837552033036774,-0.4060202799383561,-0.01818791529536523,0.08101589615635317,010130
5,풍산,2024,Q1,철강_소재,0.6034236630850581,-0.06637393544250225,0.032834220014192894,0.004574501744654347,-0.18838603056012426,-0.027331712528220642,0.014812342376100185,-0.23848212847762315,103140
5,한국철강,2024,Q1,철강_소재,0.31802791742298403,-0.06637393544250225,0.10501725607979351,-0.033297222628799084,-0.31634238771789325,-0.21494508107150623,0.002774806710303279,-0.2676913364172515,104700
