,code,name,sector,year,quarter,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익(손실) 변화율,F_자본금 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,M_주택가격 변화율,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,Relative Return,Label,Code
10,480,조선내화,철강_소재,2022,Q4,0.03747966107154488,-0.05322973683363286,-0.03747579935506906,-0.08936287455640468,0.014146133212901812,-0.05759596511664422,-0.015204212932843797,-0.019217834981658966,0.0629502687786978,-1.396335129622038,-23.75606056486247,-29.020838956420043,0.0,0.0035026345228146294,0.01431559495807777,0.037277113088610925,0.11445954938682568,-0.08414558489005308,0.04054054054054035,-0.12070563315019511,8.140386016023307,0.5252669158909957,0.4651162790697674,0.047435362070398,0.04758807588075875,0.06903769455185782,0.06297942386831257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1056438015280561,0.015749537104405256,000480
11,480,조선내화,철강_소재,2022,Q3,0.015617950612269782,0.08193369188634647,0.06980185837944775,0.02289714452777125,0.624039265223985,0.15399016188681847,0.001907992374612144,0.0033764323339717794,-0.06681435738702624,3.810317093060247,-0.9388101573351061,-0.9454905391905835,0.0,-0.02006420138748022,0.06411636151380273,0.003059519728652038,0.0359464250541639,0.02779144307122383,-0.1777777777777777,-0.11299650647329962,-1.1448197663686945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019817490930873254,0.1056438015280561,000480
12,480,조선내화,철강_소재,2022,Q2,-0.027155860927306152,0.023162184616593695,0.01357160739565555,0.10313309983694707,-0.04901056267699688,0.0659440581629811,0.03162022344809268,-0.024254162971195314,0.014276027974252203,-0.7861402650253743,0.029570068675653705,-0.014738285543697827,0.0,0.1304190803220564,0.045732630383092276,0.05528483951681595,0.2746673361787626,0.056550678111290775,-0.1428571428571429,0.13207484462760455,-0.5458595293694988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001130456697666031,0.019817490930873254,000480
13,480,조선내화,철강_소재,2022,Q1,-0.017458457386620108,0.09346645014094102,0.0704330191832252,0.0642094092916301,0.532917165369547,0.15017154401208566,0.0032646369112163676,0.01939061818717236,0.036421218660805055,3.4408369430652606,1.7123160256167687,3.9935233216187704,0.0,0.03151461753157658,0.018637728474920623,-0.07760930186979753,0.14767324592997877,0.03864674909181387,0.1797752808988764,0.2602194672474454,-0.2885198691295754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023748313034927058,0.001130456697666031,000480
14,480,조선내화,철강_소재,2021,Q4,0.13391368727098985,-0.01694162761828122,0.010987406852287718,0.19476564375741945,-0.2943191106867249,0.060025465007852885,0.0157225608294993,-0.01808973169136019,0.038395108141321854,-0.7611544523729367,0.2600914501558609,-0.3739263371188353,0.0,0.060131388037288236,0.020007078311950588,0.059353926997869566,0.16812521036687933,0.08222487497304898,0.04705882352941182,0.08325393584683072,-0.043447786860528526,-0.34961130587364064,-0.022727272727272707,0.0214318109325784,0.022104038557420713,-0.017925827861960397,-0.012195121951219523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0209336765043754,0.023748313034927058,000480
15,480,조선내화,철강_소재,2021,Q3,-0.1226849721192278,0.02752406064733104,-0.004045975430663429,0.0508170518597153,-0.18405680381374567,-0.026392602887017724,0.01057154540238181,0.009695614851841894,0.051266782612152006,1.1212632820862432,-0.8332733176566087,-0.8064534781988685,0.0,0.016844477213619147,0.034507991437758845,-0.001549533718890217,-0.05306772908366497,0.06937716438105035,-0.2796610169491527,0.06736077481840197,0.1955587601944868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06964212539081875,0.0209336765043754,000480
16,480,조선내화,철강_소재,2021,Q2,-0.20325461622947116,0.1428491299204011,0.04723745235708221,-0.05067870758491666,0.09517545068511257,-0.007214949241382995,0.057775907998172116,0.08379124596242193,-0.030128934925684248,-0.32195090782133506,11.392949269740228,10.287939249449511,0.0,0.031536209368763,0.007129469356493168,0.05950276794361331,0.11734330484330613,0.06502616415047213,-0.2080536912751677,0.131754905184698,0.17390906491278257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018961297962174745,0.06964212539081875,000480
17,480,조선내화,철강_소재,2021,Q1,-0.09592111448122842,0.06544821361611364,0.015381558937817452,-0.15414804862867393,1.0353821612396037,0.02422704474948989,-0.024829593665782634,0.009528814153178411,0.022494598823164624,-1.8433681728839626,-1.1948709884503903,-1.2102173971129004,0.0,0.0525056954308174,-0.003980375432345529,-0.06978163193609821,0.17195325542571194,0.07231825865355468,0.330357142857143,0.3732219462632649,0.31416760616309625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12898472658431656,-0.018961297962174745,000480
18,480,조선내화,철강_소재,2020,Q4,0.08793223509970893,0.06713550736629981,0.07350234451672644,0.14252575115337418,0.31615826564606975,0.16558394214611738,-0.023192781433433396,0.020175944599721607,-0.04221995992057148,-1.3900375674736376,-5.185598335563734,-7.522107574619024,0.0,0.017176627556472424,-0.058580425595368135,0.06330876461606394,0.13205764233403983,0.015372275387599998,0.04672897196261672,0.030879044146171264,0.7611786196489556,-0.1703600353498057,0.1282051282051282,-0.017852437363912177,-0.01827378038831795,0.021893188231892013,0.022104038557420713,0.0,0.0,0.0,0.06666666666666665,-0.01538461538461533,0.0,0.0,-0.20923138118842174,0.12898472658431656,000480
19,480,조선내화,철강_소재,2020,Q3,0.05246181942801176,0.02196536242546898,0.031112343038222523,0.08060638332880288,0.009387968621639597,0.07057535178365448,0.0038288495814671197,0.009560970924148426,0.05307745671082231,-8.629505393277745,-0.9314224836694822,-0.9551525060053452,0.0,-0.025415134599510614,-0.026207921096291442,0.021071557908721283,-0.01328671328671327,0.12128584005311471,-0.17692307692307696,0.464159945473134,0.5602874963856417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005107927694768047,-0.20923138118842174,000480
20,480,조선내화,철강_소재,2020,Q2,0.15114807379455208,0.06396862739523645,0.08869832710543779,0.09583778107663954,0.1217198190016,0.09941073440232762,0.08730150199418363,0.08293577933984997,-0.11596517020427222,-1.3397007918715327,5.967438962143911,5.613814599126049,0.0,-0.09135691926882472,0.021563322371475513,0.015575144282893083,-0.0835291604358025,-0.1430043137913488,0.048387096774193505,-0.41825270948982285,19.46407438715131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1809788765607528,0.005107927694768047,000480
21,480,조선내화,철강_소재,2020,Q1,0.03603911464589049,0.0004080591955462065,0.010263863915536353,0.3096158982154267,-0.40264292889537867,0.12451886765657649,0.0020100787918684304,-0.042091361485371626,0.018206812897264113,3.062432993401754,-4.525003257088798,-3.13160942801776,0.0,-0.00029249095937033953,0.015754379708652122,-0.09715873749772874,-0.060040160642572116,0.01797680704196325,0.3052631578947367,-0.20454187036744997,-1.5596026490066226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07634075923226127,-0.1809788765607528,000480
22,480,조선내화,철강_소재,2019,Q4,-0.045499688277076955,-0.0038229846206976337,-0.015710836737581335,-0.11713763110490716,0.1928018447384483,-0.05320443460341451,4.900716840183783e-05,0.0024803731794782458,0.04947619067499853,-0.6224215605357406,-1.301147202112307,-1.4633669489395547,0.0,0.03641727547283957,-0.015711916865137066,0.0593889600884101,0.191387559808615,-0.024390380515078802,-0.04999999999999993,0.023897949297593923,-1.2000757145561234,0.06816583771516505,0.040000000000000036,0.0005236181154726349,0.0004897159647405669,-0.018260343897840592,-0.01827378038831795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07580476032704381,-0.07634075923226127,000480
23,480,조선내화,철강_소재,2019,Q3,-0.03423618019058139,0.05455898024916017,0.027609130323824838,0.012191296781716154,0.6372232778833598,0.09871366089990796,0.013453926118402793,-0.0036745920607662574,-0.03795445193158342,-5.647318378388948,0.787447476735283,0.5274975902086623,0.0,-0.015088638634998208,0.023671710515372757,0.002350138968609361,-0.21649484536082508,-0.013886289168915433,-0.19354838709677435,-0.10146539633409102,-0.1323698472655609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03144183754940612,-0.07580476032704381,000480
24,480,조선내화,철강_소재,2019,Q2,-0.01068237081111012,0.009374909742180693,0.0032019743120481614,-0.005538474544487082,0.020776274166298236,-0.0019769547079859784,0.011623553875868664,0.005497602655796907,-0.06416579700148894,-1.1213176475385063,-0.7088985021353238,-0.6224278253326356,0.0,0.04602135702565402,0.03709163042178587,0.05545206692664095,-0.10064059339177356,0.05879535921869561,-0.08148148148148138,0.09107698802174014,-0.42141771189661725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032241960721161575,-0.03144183754940612,000480
25,480,조선내화,철강_소재,2019,Q1,-0.0428293035945857,0.00035041346034403453,-0.013348118620829741,-0.003174867306064977,0.012299798865290201,-0.0011082183223661835,-0.004110725181175168,-0.018678183723610298,-0.041242515917616296,0.8564545765209131,0.24549590956173994,0.2841217345448803,0.0,-0.07369069132960704,-0.0016632023276192953,-0.08331807361289145,-0.09282764948769218,-0.09882153156977846,0.3366336633663367,-0.06709658363690052,0.4800646930595598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15370104598455664,-0.032241960721161575,000480
26,480,조선내화,철강_소재,2018,Q4,0.045604119624505834,0.06756236093292634,0.06049700649051282,0.11316135526871562,2.638561487157163,0.22688471057021542,0.02197409455267274,0.0013596129067543483,0.07048976268664675,-0.5970615296545057,0.20021508897971851,-0.28840412684142225,0.0,0.019517869350409445,0.005036357567736793,0.054052357856046784,-0.10693799508331026,-0.008256951594797224,-0.10619469026548678,-0.09983604378074207,1.518774353524619,0.005090005198856273,-0.025974025974025983,0.001216451557278564,0.0011439777741459878,0.0007760320798027021,0.0008164598301765302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02921418842928713,0.15370104598455664,000480
27,480,조선내화,철강_소재,2018,Q3,-0.05052484395798962,0.04897840727037406,0.014760486671374418,0.03408186838856553,-0.12849725385843436,0.025467225772622504,0.021014121050420442,0.011008759022308467,-0.022489216885257735,1.654659311305367,-0.4975367823143768,-0.12982066406883352,0.0,-0.0015001037962227848,0.03809438658420561,0.003934920457544511,-0.09246405552800974,0.04862249558492171,-0.0423728813559322,0.009709172259507959,0.23033340597079976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06648173911381826,-0.02921418842928713,000480
28,480,조선내화,철강_소재,2018,Q2,0.0026606700039133457,-0.005633873160258318,-0.002797009875345813,-0.08818717267354192,0.316808933415591,-0.07308142735351841,0.02204330764303153,0.024421879139036262,-0.06440360677641677,-0.6772468629735958,0.2642630347343302,0.5626286578732853,0.0,0.0046207065016115045,0.007779076758894776,0.050153618109084475,-0.0044422507403751865,0.0226310282981268,-0.07812499999999989,0.11515816784752042,-0.13431428032446713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04839560668212351,0.06648173911381826,000480
29,480,조선내화,철강_소재,2018,Q1,0.06401552315947101,-0.04610213898614457,-0.011098935058681092,-0.0011055907823860345,-0.297247674089798,-0.016562964450551942,0.060164771886434876,-0.008966547565004923,0.5185949992896455,-1.3598853728465823,-1.8035054743567622,-1.6384999250276386,0.0,0.007554308601281479,-0.030034823661886145,-0.06821037105052141,0.08530869157626775,0.024297858795447214,0.33333333333333326,0.08575762500677153,-3.4564411492122336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005031510546119491,0.04839560668212351,000480
30,480,조선내화,철강_소재,2017,Q4,-0.008646883777524206,-0.037501053475453516,-0.028512950555032668,-0.012986691129184602,-0.40333146511995954,-0.04557723451651319,-0.03240712164204507,-0.021686761534230548,-0.3173780088069069,-5.08741274734501,-2.2307844154507523,-2.2036372896848677,0.0,0.017775124522190433,-0.023583906836809665,0.044392221530626275,0.094065934065934,-0.08093468978807206,-0.06796116504854366,0.18077144502014986,-0.6957134799774394,0.008333428893916306,-0.012820512820512775,0.0005228938803427674,0.00032695765898327345,0.0009639265111254236,0.0008171269815329119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014328859336553763,0.005031510546119491,000480
31,480,조선내화,철강_소재,2017,Q3,0.016848753598711408,0.09849853822496102,0.07169275912141804,0.21358645192678782,0.13994600440915916,0.20707601715784718,0.027669302350876723,0.025674504691640454,0.10118074629552942,2.8266769170879247,0.592759384713669,0.5611349108743549,0.1762972494109345,-0.008829644899498335,0.0010197755396517127,0.011226434990570855,0.03346456692913535,0.03424542911228312,-0.11206896551724121,0.04912421985101645,0.05019991115059974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08442205037294713,0.014328859336553763,000480
32,480,조선내화,철강_소재,2017,Q2,0.057515808780992383,0.017098159108909883,0.030022375984835703,0.043116307070664606,0.08716981400730228,0.04686662449962786,0.01804364062492314,0.02441959889144729,0.05314659312081371,-0.6827546321711365,0.3413839231617106,2.3218922514993428,0.04069543414925891,-0.0044958600582098995,-0.018329085656645816,0.048721734634102676,0.01678214010777368,0.04069603451398307,-0.08661417322834652,-0.07470193740685538,-0.28479135776318576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02312757050321558,-0.08442205037294713,000480
33,480,조선내화,철강_소재,2017,Q1,-0.08861081302452956,0.02743815885653844,-0.012758860599235589,-0.07991269504415288,0.5950675153139426,-0.04552820313146433,-0.026091999267954802,-0.0013545865858206607,-0.03081658235551954,0.23158907402848694,-0.01570750098153939,-0.6694889615526245,0.0574839803615077,0.02153734482394265,-0.005897475606975844,-0.06846468588505572,0.13548951048950886,0.057487026215818915,0.3229166666666665,0.09135267010029824,-18.648598130841123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04734576757532285,-0.02312757050321558,000480
34,480,조선내화,철강_소재,2016,Q4,0.062408710660015076,0.10625605904870405,0.09066429114018915,0.33149815781361536,0.009871878359963837,0.31024086475372115,0.0162658941913012,0.030559662433801815,-0.0040120400693193226,-0.1928955138129531,0.11786187693217753,0.3966461935807486,0.08866188740907721,0.05017759315429249,0.034143632958706815,0.053783991782550444,0.3210161662817601,0.08866217088941863,-0.0943396226415093,0.07425742574257432,-0.9579402515723271,-0.00800024701148605,-0.0050512781264350215,0.019961361609218464,0.02018012008005332,0.004923434232938062,0.004761904761904745,-0.5563974582815752,-0.6082467505097873,-0.6082467505097873,-0.45657470510121645,-0.6319521809115207,0.0,0.0,-0.10868480499333208,-0.04734576757532285,000480
35,480,조선내화,철강_소재,2016,Q3,-0.0415014890031038,0.03407413733282283,0.005871808296371128,-0.08856442131175879,0.4819923399344874,-0.06476704196923178,0.011783632523946874,0.027107261458705345,0.013266443858707788,0.11322826255781293,-0.3874310843136157,-0.3269928992175709,-0.05061976846023708,-0.036972473336049694,-0.036025820210948356,0.0005873958558748615,-0.16954353663214605,-0.05062240034318399,-0.04504504504504514,0.005784579336604034,-0.4045780087066423,0.0,0.0,0.0,0.0,0.0,0.0,-0.05061976846023719,-0.05061976846023708,-0.05061976846023708,-0.05061976846023708,-0.0506197684602373,0.0,0.0,0.012444592633271873,-0.10868480499333208,000480
36,480,조선내화,철강_소재,2016,Q2,0.002721261568394029,-0.0011076032109728073,0.0003177779439109685,0.016519942401334697,-0.352710639620582,-0.007102983058669632,0.017820953262567274,0.0025703412378079715,-0.040068238067542894,-0.233012653404286,-0.12121778932153993,-2.212296170031891,0.008471186407369213,-0.0075236439629685625,-0.03230381641886115,0.05338315645739189,-0.08606485539000996,0.008471446426447704,-0.1328125,0.3509743792660007,-0.3515162553501503,0.0,0.0,0.0,0.0,0.0,0.0,0.008471186407369213,0.008471186407369213,0.008471186407369213,0.008471186407368991,0.008471186407369213,0.0,0.0,-0.04472731323830112,0.012444592633271873,000480
37,480,조선내화,철강_소재,2016,Q1,-0.01837590101933917,0.03270631177187089,0.013080420184755859,0.044666657434563994,0.7133086865960283,0.07141846909051286,-0.0496423098777965,-0.003391562969129236,-0.7505136695741328,-0.6886051170172849,-0.7741617915405421,-1.14633099289611,-0.024377253378522257,-0.06314060511193276,0.038799175276764686,-0.07400871269203668,-0.1254024221983725,-0.02437748355156011,0.37634408602150526,-0.22660852268380383,-0.0296041003888301,0.0,0.0,0.0,0.0,0.0,0.0,-0.024377253378522257,-0.024377253378522368,-0.024377253378522368,-0.024377253378522146,-0.024377253378522257,0.0,0.0,-0.0691413680772504,-0.04472731323830112,000480
0,670,영풍,철강_소재,2025,Q2,-0.18857151528542826,0.06481319128446095,-0.007829480847290626,0.05367883620804026,0.011675313246987784,0.03737785885760103,-0.030712600633499343,-0.03051188575476993,0.25190784859460913,0.8341967013570695,-1.707125113310017,-1.8669436430551962,0.0,0.09300525229957946,-0.03660744169047303,0.047557177658022365,-0.027942221169784176,0.035033265560834304,-0.15000000000000002,-0.10297221245163568,-1.2012664845982595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10956011269972218,-0.10956011269972218,000670
1,670,영풍,철강_소재,2025,Q1,-0.07341439732486821,-0.11314372307107545,-0.10210644682289405,-0.1624813844072479,-0.4287728174942015,-0.2907888209608005,0.03643659555080658,0.036213625023082896,-0.2691886206336055,-0.2564840688174813,-1.250989673985928,-1.2656997641271044,0.03735260906386406,0.03005041948296472,0.037629254856677674,-0.07669212801374647,-0.04532609924268127,-0.008673722441713383,0.2048192771084334,0.016082916368834965,0.3334745762711866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24950479926112323,-0.10956011269972218,000670
2,670,영풍,철강_소재,2024,Q4,-0.2241628128416785,0.07463234989843093,-0.029232568799235636,-0.14689941459141054,0.7660188173989242,0.13606720822829876,-0.12200536745726587,-0.12279922778958985,-0.09376538879235474,2.4407066704796914,-9.681909739052756,-7.519299062557467,0.0,0.007965999409355273,0.032773177352413585,0.04107281147273634,-0.03637947935954711,0.022207725701269165,0.27692307692307727,-0.0655032772512838,-0.2998813358196305,0.2247748525830564,0.051311062148911235,-0.008245395635936403,-0.008271414552081913,-0.0929748832241789,-0.09287531806615767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04592210067873782,-0.24950479926112323,000670
3,670,영풍,철강_소재,2024,Q3,0.8573666162759424,-0.01909849364266314,0.17337405726537236,1.2171853871855771,-0.00940399949650006,0.602243085082431,0.018963873065243275,0.018986109022914643,-0.03447722683178023,-3.065859032416413,2.969584955486524,4.653477077279811,0.0,-0.009523107015406373,-0.011538677997511404,-0.001811622634244725,-0.11983510689291532,-0.0051857654838392,-0.2696629213483147,-0.05674568795778523,-0.33225797322919326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5465668384448691,0.04592210067873782,000670
4,670,영풍,철강_소재,2024,Q2,0.003879802177858105,-2.1639199955125754e-05,0.0008325202450158997,-0.022063739694161977,0.008648734139491188,-0.006903662996487703,0.0033656630800080745,0.003647045115084957,-0.08148975058864272,-1.942403995099279,-0.6662367932557238,-0.7067597734861624,0.0,0.013806263618664438,0.030762850791552276,0.04194592186420354,0.02546205269366908,0.05808429975732232,-0.101010101010101,0.01979840167061564,-0.372199619805639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19948717902138044,0.5465668384448691,000670
