,name,year,quarter,sector,Relative Return,GDP 변화율,부채총계 변화율,이익잉여금 변화율,매출액 변화율,법인세차감전 순이익 변화율,유동자산 변화율,Label,Code
0,조선내화,2025,Q2,철강_소재,-0.26209384428896926,0.047557177658022365,0.03270730321368909,-0.006999987047796585,-0.5670559902696128,-1.8498994076092634,-0.3247039175815939,-0.26209384428896926,000480
0,영풍,2025,Q2,철강_소재,-0.10956011269972218,0.047557177658022365,0.03737785885760103,-0.030712600633499343,0.25190784859460913,-1.707125113310017,-0.18857151528542826,-0.10956011269972218,000670
0,동국제강,2025,Q2,철강_소재,-0.20014343847310512,0.047557177658022365,-0.37950671967197647,0.0019443195916934997,-0.7885867239037492,-1.031926034253456,-0.1253539846952042,-0.20014343847310512,001230
0,세아베스틸,2025,Q2,철강_소재,0.3126950890977065,0.047557177658022365,-0.17188579604169185,-0.0008769627335822872,-0.9581235681791289,-1.0201716169782384,-0.5814015539650228,0.3126950890977065,001430
0,고려제강,2025,Q2,철강_소재,-0.19626976164276805,0.047557177658022365,-0.004232246601101219,0.009702438321269158,0.09006375600555816,-0.5554822898531817,-0.05070036739451311,-0.19626976164276805,002240
0,세아제강,2025,Q2,철강_소재,-0.38339165403071496,0.047557177658022365,0.3082668902131094,-0.002040982962659643,-0.7748303605168362,-1.0924105346987605,-0.7356063467188564,-0.38339165403071496,003030
0,현대제철,2025,Q2,철강_소재,0.07372108673938901,0.047557177658022365,-0.06930265370355093,-0.001408339838244177,0.0909222921345687,-0.00026716317402131207,-0.07140340071206386,0.07372108673938901,004020
0,삼광글라스,2025,Q2,철강_소재,-0.2238999553112057,0.047557177658022365,-0.0707043839583924,0.03588575673138372,-0.03707238137497526,-3.0404651722282123,-0.2350017231126802,-0.2238999553112057,005090
0,POSCO,2025,Q2,철강_소재,-0.01164361692415003,0.047557177658022365,0.3384807331753239,-0.00298046324150536,-0.7671605670919095,-0.923464213255189,0.06976253551947997,-0.01164361692415003,005490
0,무림P&P,2025,Q2,철강_소재,-0.3273913161565577,0.047557177658022365,0.02842151076216415,-0.01012592480386798,-0.09359152429365447,-0.5326605505799998,-0.0101531570450214,-0.3273913161565577,009580
0,고려아연,2025,Q2,철강_소재,-0.2815401874195229,0.047557177658022365,0.008603137472508626,-0.035372094174730195,0.030458694345693038,0.5565451579634408,0.045427138815046675,-0.2815401874195229,010130
0,풍산,2025,Q2,철강_소재,0.8073658218254693,0.047557177658022365,0.0355034908692331,0.045941626478544384,0.22700406812837493,0.47939370116070346,0.0558700015778002,0.8073658218254693,103140
0,한국철강,2025,Q2,철강_소재,-0.19488415339506784,0.047557177658022365,-0.11705479843499056,-0.06084111154733007,0.052617616126346745,-0.28336037882991705,-0.049916778540534446,-0.19488415339506784,104700
