,name,year,quarter,sector,Relative Return,GDP 변화율,부채총계 변화율,이익잉여금 변화율,매출액 변화율,법인세차감전 순이익 변화율,유동자산 변화율,Label,Code
25,조선내화,2019,Q1,철강_소재,0.15370104598455664,-0.08331807361289145,-0.0011082183223661835,-0.004110725181175168,-0.041242515917616296,0.24549590956173994,-0.0428293035945857,-0.032241960721161575,000480
25,영풍,2019,Q1,철강_소재,-0.08245342488637232,-0.08331807361289145,-0.07186033378013679,0.015863947695089475,-0.006038095945614108,69.33224153823386,-0.00030466178504706676,-0.08415550526141394,000670
25,동국제강,2019,Q1,철강_소재,-0.07237068239435014,-0.08331807361289145,-0.01694846960483498,-0.006977200279461693,-0.1210403436536871,-0.9839510990402204,-0.03278852106958863,-0.028156933418816796,001230
25,세아베스틸,2019,Q1,철강_소재,-0.022097695201856234,-0.08331807361289145,0.07476895544705209,-0.008981620456755657,0.02463334750461943,-1.6240865787231749,0.09661201277307829,-0.07357204114042606,001430
25,고려제강,2019,Q1,철강_소재,0.04778805123656764,-0.08331807361289145,0.08175251205080447,0.0014814661724336098,-0.10348549993830691,0.4070541520909763,0.11672517169032881,-0.008819440247763322,002240
25,세아제강,2019,Q1,철강_소재,0.0487535197476751,-0.08331807361289145,0.21742294493118108,-0.5412741805910335,-1.0074945114679867,-1.1292236007615535,0.09631362649985631,0.033505950736854154,003030
25,현대제철,2019,Q1,철강_소재,-0.022434219715926434,-0.08331807361289145,0.033136042014300315,-0.00034929324289778574,-0.07104915829748704,-0.037470297514159534,0.09041028742690482,-0.08393815941872329,004020
25,삼광글라스,2019,Q1,철강_소재,0.05771197911448292,-0.08331807361289145,0.0382296603423391,-0.03284855284770416,-0.20744243241943694,-0.775428190719519,0.058046628279491586,-0.06402734922767124,005090
25,POSCO,2019,Q1,철강_소재,-0.02359553820533923,-0.08331807361289145,0.04037070476486537,0.005645852126739959,0.07248567556420493,-2.169687461459424,0.048049305656876484,-0.07847400192473977,005490
25,무림P&P,2019,Q1,철강_소재,0.01099573197489482,-0.08331807361289145,-0.028443875463616264,-0.007722278437459984,-0.06662693537494901,0.14890521995907657,-0.04176738591370188,-0.18701741929168655,009580
25,고려아연,2019,Q1,철강_소재,-0.035777131593321077,-0.08331807361289145,0.03842199549223779,-0.010212788530774453,-0.08001590879660736,0.6394009740626272,-0.01855406149030303,0.08004593784307486,010130
25,풍산,2019,Q1,철강_소재,-0.06892994621165294,-0.08331807361289145,0.036011511188463796,-0.009877285172693484,-0.23684804402156,57.90129933780113,0.04134413076187249,-0.12881726061549933,103140
25,한국철강,2019,Q1,철강_소재,-0.00465644193814866,-0.08331807361289145,-0.10406028479540652,0.02647811884048501,-0.19995301489318262,0.15557233985954588,-0.04151579232342972,-0.10686783368424771,104700
