,name,year,quarter,sector,Relative Return,GDP 변화율,부채총계 변화율,이익잉여금 변화율,매출액 변화율,법인세차감전 순이익 변화율,유동자산 변화율,Label,Code
19,조선내화,2020,Q3,철강_소재,0.005107927694768047,0.021071557908721283,0.07057535178365448,0.0038288495814671197,0.05307745671082231,-0.9314224836694822,0.05246181942801176,-0.20923138118842174,000480
19,영풍,2020,Q3,철강_소재,-0.062118970693377545,0.021071557908721283,0.13902268550294283,0.005929800460903412,0.16670959759490955,-2.6533464803894042,0.11709282503089957,-0.06828687082207244,000670
19,동국제강,2020,Q3,철강_소재,0.016271773013448287,0.021071557908721283,-0.023756478164462913,0.07643782935494303,-0.038333788628357346,-0.13235630699451462,-0.0051760649981899,0.4553155452322178,001230
19,세아베스틸,2020,Q3,철강_소재,-0.14271610257959336,0.021071557908721283,-0.07665007345232011,-0.013453635327878133,0.0727577180190806,-1.8593774971731647,-0.10625652887453185,0.4818450341454193,001430
19,고려제강,2020,Q3,철강_소재,-0.14117950358536724,0.021071557908721283,-0.05866767772742243,0.0033833719737286216,-0.0730806086143676,0.13150361286217138,-0.06561375895688704,0.12773080916359913,002240
19,세아제강,2020,Q3,철강_소재,-0.048352798152391165,0.021071557908721283,0.16800884971801255,0.0008941370342454569,0.396984428796209,-1.0409755548936797,0.9059609827497799,-0.22995098416608925,003030
19,현대제철,2020,Q3,철강_소재,0.10119407250287302,0.021071557908721283,0.020129540003765767,-0.005483824770072143,0.021343734277917692,-11.181844764986735,0.04723139247733088,0.1326101106530701,004020
19,삼광글라스,2020,Q3,철강_소재,-0.10786240206324224,0.021071557908721283,-0.020081455732313014,-0.022417897730833358,0.11770405847813104,-4.442631788993994,-0.03520339978370257,-0.2258449058330345,005090
19,POSCO,2020,Q3,철강_소재,0.10452337292075173,0.021071557908721283,0.06047575919597237,0.0030444100196631574,0.11777125929001842,-6.523749647999087,0.0427941850684308,0.05227184426829207,005490
19,무림P&P,2020,Q3,철강_소재,0.010531683021133421,0.021071557908721283,0.007084319668781314,-0.026346046803052414,-0.146889577214406,-4.709612001859854,-0.025740138550716773,0.3116566738459748,009580
19,고려아연,2020,Q3,철강_소재,-0.1474532915728377,0.021071557908721283,0.02299482552466725,0.027175960529972842,0.1281769546994811,0.2544200030339865,0.03830548992473881,-0.18715528524135805,010130
19,풍산,2020,Q3,철강_소재,-0.003700735476576851,0.021071557908721283,0.07732558133970091,0.047572732729372014,-0.004319634647952264,2.166149186762497,0.11043731368307896,0.010816357381389752,103140
19,한국철강,2020,Q3,철강_소재,0.05259639742040665,0.021071557908721283,-0.023539808403209017,0.07221508198337445,-0.15337096790516624,-0.24279819529353175,0.015299528447434652,0.6023070803500399,104700
