,name,year,quarter,sector,Relative Return,GDP 변화율,부채총계 변화율,이익잉여금 변화율,매출액 변화율,법인세차감전 순이익 변화율,유동자산 변화율,Label,Code
1,조선내화,2025,Q1,철강_소재,0.012667066272910314,-0.07669212801374647,-0.1903578288671144,0.019332200109229536,3.5762021746194366,-1.6532691372988977,0.9439974107790543,-0.26209384428896926,000480
1,영풍,2025,Q1,철강_소재,-0.24950479926112323,-0.07669212801374647,-0.2907888209608005,0.03643659555080658,-0.2691886206336055,-1.250989673985928,-0.07341439732486821,-0.10956011269972218,000670
1,동국제강,2025,Q1,철강_소재,-0.0015164438331533234,-0.07669212801374647,0.3716053875161749,0.00314127280545895,6.115838745716006,-2.269674631120692,0.04431320913581116,-0.20014343847310512,001230
1,세아베스틸,2025,Q1,철강_소재,-0.06278559773055506,-0.07669212801374647,0.3581949471209349,0.030316269472149715,27.15182892923719,-6.5943441240331735,23.85457791754169,0.3126950890977065,001430
1,고려제강,2025,Q1,철강_소재,-0.0233973178933037,-0.07669212801374647,0.03775812548700386,0.007048998201259371,-0.04084109488112275,0.2759894411946009,0.08562475030251604,-0.19626976164276805,002240
1,세아제강,2025,Q1,철강_소재,-0.12460350825255152,-0.07669212801374647,0.07401221535503533,0.005163442356193482,2.0582353855483966,-0.7479705445319784,0.36778186250176814,-0.38339165403071496,003030
1,현대제철,2025,Q1,철강_소재,-0.12164982523185557,-0.07669212801374647,0.0006110310585900613,-0.010448316988727724,-0.043172109978599216,-0.6645248317908974,0.02082896077323526,0.07372108673938901,004020
1,삼광글라스,2025,Q1,철강_소재,0.0268489959099954,-0.07669212801374647,0.026657785619493612,-0.12387194948294267,0.046491302910901755,-1.4667692215150996,0.056964207354123664,-0.2238999553112057,005090
1,POSCO,2025,Q1,철강_소재,-0.22547184760977046,-0.07669212801374647,0.12204915273738703,0.0005249105007665289,0.239505606891262,8.798157855954665,0.18768076720810334,-0.01164361692415003,005490
1,무림P&P,2025,Q1,철강_소재,0.02589583686860106,-0.07669212801374647,0.04160734498569041,-0.0359595246368003,-0.09209092955474263,-0.6083849537755739,-0.02752585631474258,-0.3273913161565577,009580
1,고려아연,2025,Q1,철강_소재,-0.005550704011902082,-0.07669212801374647,-0.12102668296528629,0.009425012566701696,0.05768749933596751,-2.6849130057895167,-0.13020891785535593,-0.2815401874195229,010130
1,풍산,2025,Q1,철강_소재,-0.09980071834923075,-0.07669212801374647,0.009386658062170206,-0.019663633020483795,-0.15701919162230416,-0.12574288086713603,-0.019553787427728397,0.8073658218254693,103140
1,한국철강,2025,Q1,철강_소재,0.055493007840310776,-0.07669212801374647,0.27832792171278187,-0.10363978492137604,-0.19414872940834915,-1.4821607116030429,-0.014815286226277702,-0.19488415339506784,104700
