,name,year,quarter,sector,Relative Return,GDP 변화율,부채총계 변화율,이익잉여금 변화율,매출액 변화율,법인세차감전 순이익 변화율,유동자산 변화율,Label,Code
34,조선내화,2016,Q4,철강_소재,-0.10868480499333208,0.053783991782550444,0.31024086475372115,0.0162658941913012,-0.0040120400693193226,0.11786187693217753,0.062408710660015076,-0.04734576757532285,000480
34,영풍,2016,Q4,철강_소재,-0.2136415102393987,0.053783991782550444,-0.019820710297731914,0.0039462044052551715,0.17273065661911802,0.2728223891832693,0.019344881444874673,0.012761599558819628,000670
34,동국제강,2016,Q4,철강_소재,0.17177142733886117,0.053783991782550444,-0.01403398827736202,-0.055431784565136644,0.09099191754581115,-2.4169203896982956,0.008778943993220656,-0.10668863911925516,001230
34,세아베스틸,2016,Q4,철강_소재,-0.011207545546282949,0.053783991782550444,-0.0021746987649083893,0.015248611007558699,0.052401527568183504,-0.014759998866663682,0.043796763977874464,-0.09566865615504155,001430
34,고려제강,2016,Q4,철강_소재,-0.20798426977013534,0.053783991782550444,0.08407167725862741,0.005797279844001357,0.12932866407562926,0.34930231863261985,0.09912303905968356,-0.10077720686807902,002240
34,세아제강,2016,Q4,철강_소재,-0.04268711329638637,0.053783991782550444,0.2120666206348898,-0.0072307915758352825,0.2470862567498182,1.7514074189846052,0.13263718886235298,-0.038684637003037335,003030
34,현대제철,2016,Q4,철강_소재,0.03772479362107048,0.053783991782550444,0.017401185731976687,0.014277709254098214,0.1550476651594448,-0.6026907087677421,0.0261409133210051,-0.07999712705595062,004020
34,삼광글라스,2016,Q4,철강_소재,-0.1756689652315645,0.053783991782550444,-0.0020415121413631665,-0.02386779693286578,-0.01134839367603857,1.1755051177276323,-0.04976014645511151,-0.027107771436219577,005090
34,POSCO,2016,Q4,철강_소재,0.0091609985260281,0.053783991782550444,0.0416174899680688,0.009765042998288509,0.054884459210046366,-0.3895338402295845,0.04330269360357675,-0.11427898775290565,005490
34,무림P&P,2016,Q4,철강_소재,-0.103612548181771,0.053783991782550444,0.01111891923832431,-0.03454349538767354,0.05238954505931259,-2.2758732678823126,0.013425850212250623,-0.09521796742649159,009580
34,고려아연,2016,Q4,철강_소재,-0.21191636358507027,0.053783991782550444,-0.01484316511994499,0.030541135191520352,0.09743861178173674,0.45602251731381704,-0.13914189408826694,-0.08683473389355746,010130
34,풍산,2016,Q4,철강_소재,-0.1133686457427466,0.053783991782550444,-0.026572352431740387,-0.05180458230385965,0.25191609977938256,1.1246017923939586,0.008345398169703477,-0.030712284913965625,103140
34,한국철강,2016,Q4,철강_소재,-0.13145650103990422,0.053783991782550444,-0.004827982460703262,0.05124966156687605,0.11336845647129556,0.24474328732577977,0.01854455340926764,-0.08288216472359698,104700
