,name,year,quarter,sector,Relative Return,GDP 변화율,부채총계 변화율,이익잉여금 변화율,매출액 변화율,법인세차감전 순이익 변화율,유동자산 변화율,Label,Code
20,조선내화,2020,Q2,철강_소재,-0.1809788765607528,0.015575144282893083,0.09941073440232762,0.08730150199418363,-0.11596517020427222,5.967438962143911,0.15114807379455208,0.005107927694768047,000480
20,영풍,2020,Q2,철강_소재,-0.12425748182463214,0.015575144282893083,-0.07937611869430428,-0.002913262504945502,-0.06651319941108569,-1.1153800682235886,-0.0036659959497817862,-0.062118970693377545,000670
20,동국제강,2020,Q2,철강_소재,-0.1995242508768596,0.015575144282893083,-0.06766920817398381,0.09970404776646213,0.04458364543033588,-11.545669818183182,-0.08829233845380546,0.016271773013448287,001230
20,세아베스틸,2020,Q2,철강_소재,-0.21608133859819936,0.015575144282893083,-0.09037686172743464,0.02000780717357542,-0.3241123398863429,-6.894467494892967,-0.08452793601326092,-0.14271610257959336,001430
20,고려제강,2020,Q2,철강_소재,-0.24658388156701322,0.015575144282893083,-0.09983890215940783,0.002999073757935289,-0.06041042131240992,-0.7619787799944265,-0.11446047163926942,-0.14117950358536724,002240
20,세아제강,2020,Q2,철강_소재,0.22829934050270928,0.015575144282893083,-0.3302051044668798,0.006129302551701521,-0.8418025233297858,-1.3393436806587946,-0.5927159541596441,-0.048352798152391165,003030
20,현대제철,2020,Q2,철강_소재,-0.0013088276520733383,0.015575144282893083,-0.019363595223240493,-0.00032206911679077965,-0.11237570136979935,-1.0660945534303066,-0.018207511292338885,0.10119407250287302,004020
20,삼광글라스,2020,Q2,철강_소재,0.10780901356256543,0.015575144282893083,-0.08387706340080481,0.0005341644199530204,-0.283391758563477,-0.855758036682422,-0.03570177316283907,-0.10786240206324224,005090
20,POSCO,2020,Q2,철강_소재,-0.08717774782203559,0.015575144282893083,-0.0519220265891579,-0.0025247546360125384,-0.1556750096145707,-1.0822369967453702,-0.036468551373750935,0.10452337292075173,005490
20,무림P&P,2020,Q2,철강_소재,-0.1534250978541676,0.015575144282893083,0.04426172387982508,0.006545624814388473,-0.1376927479596981,-0.4145588371905,0.09743272859334762,0.010531683021133421,009580
20,고려아연,2020,Q2,철강_소재,0.004078838148555669,0.015575144282893083,-0.03658104477037216,0.021230990994615118,-0.06301245741010753,-0.10433930607274677,-0.02958705974443454,-0.1474532915728377,010130
20,풍산,2020,Q2,철강_소재,-0.0008307939358900007,0.015575144282893083,-0.11362460573373223,0.01578759737136881,0.12282749862607245,6.557510154930163,-0.056030744822969436,-0.003700735476576851,103140
20,한국철강,2020,Q2,철강_소재,-0.16117937781388564,0.015575144282893083,0.07295319083432572,0.10354270380240549,0.1813973522061869,0.10391193476376559,0.04458381314891824,0.05259639742040665,104700
