,name,sector,year,quarter,매출액변화율,부채총계변화율,영업이익변화율,유동자산변화율,자본총계변화율,Relative Return,발행금액변화율,자기주식수변화율,1인평균급여변화율,기타변화율,Label,Code
15,Hyundai_Green_Food,기타금융,2020,Q4,0.06274708299506981,0.06295707802745365,0.6049789106284604,0.090573202849625,-0.0186125307416245,-0.1331120411755779,-0.05387179206576276,-0.05733604876779386,-0.09326696613513175,0.0,-0.09200782216202738,005440
15,Crown_Confectionery,기타금융,2020,Q4,0.02601332229258768,0.02878875924136004,-0.3744137200393156,-0.03541792542394151,-0.08231874031742548,0.006112238957440105,0.0,-0.39089164855440584,-0.24625045450131822,0.0,-0.2890617375519686,005740
15,SK_Chemicals,기타금융,2020,Q4,0.08073265413843211,-0.06614479303209153,-1.1778442353819658,-0.1840999917132098,-0.007073255079756091,0.5349841495544102,-0.19717357329203944,0.9434589120204402,-0.38514051961087836,0.0,-0.23063110568383677,006120
15,LS_Corp,기타금융,2020,Q4,-0.010373487331940323,-0.010824323970576755,-2.157799074686054,-0.026348208529059614,-0.009914361272613581,0.3900095193050309,0.0,-0.04814137277303243,-0.10352274832658481,0.0,0.05049870200847095,006260
15,Seoyon,기타금융,2020,Q4,-0.1786260881992907,0.38400451623954535,-4.1786201277629305,0.06848679029573668,-0.001182803173998881,0.0451939659650509,-1.459478918648073,-0.3010924404185982,0.43543706639602975,-0.30117710169510703,-0.008482265477651185,007860
15,Daeduck_Electronics,기타금융,2020,Q4,-1.862108546166342,0.4903136290203137,0.08133791898617315,-0.0013706078809052613,-0.04315339825331144,-0.019870596445279096,-0.5035216162368337,-0.005173228258777973,-0.09770407228370859,0.0,-0.12407672256695365,008060
15,Hyundai_Heavy_Industries,기타금융,2020,Q4,0.048441764404146825,-0.3101116786933784,0.6470215160997186,-0.0025759287723798874,0.03292630765971638,-0.15433531226156325,-0.14695640321631176,7.809470821983604,-0.017366802222662736,0.0,0.042207591920953635,009540
15,Moorim_P&P,종이·목재,2020,Q4,-0.1029469960231606,-0.039312697091042015,-0.5967663984511233,0.022983727613599236,0.022326503128580644,-0.040049875161143174,-0.11714576565888324,-0.11714576565888324,-0.08094831137016079,0.0,-0.09320646742017116,009580
15,OCI,기타금융,2020,Q4,-0.026204550057041365,0.03491899970600676,0.09374392395004894,0.015302934940918944,0.07690208392407083,0.4412901646830124,0.07134064708460996,-0.13333374121328423,-0.1797674560832403,0.0,0.3518068515237137,010060
15,Hyundai_Development_Company,기타금융,2020,Q4,-0.12485207233728612,0.01767975923912346,0.178132521511697,0.13503190756823769,0.02010508628118224,0.1540174953768156,0.009351749780652008,-0.22760739940723673,-0.3198485845484407,-0.1227089782725932,-0.21474077549515752,012630
15,SK_Telecom,통신,2020,Q4,-0.0009137488425110529,-0.09041600709948572,0.12598034574820594,0.044609673168170216,0.013979105961002602,0.016526614780203966,0.0,-0.24118991426433722,-0.05485592588460286,0.0,-0.2613647183038775,017670
15,KT_Corp,통신,2020,Q4,-0.015398191248424453,0.00358817625215313,0.4239493624367151,0.11683990708948688,0.007826888387675868,-0.11851903515896559,0.0,-0.35757206205215475,-0.06609928571220403,0.0,-0.20915867118602016,030200
15,LG_Uplus,통신,2020,Q4,-0.056520992198457964,0.054595137168840346,0.31190614038075126,0.187016195841755,0.028765122431435364,-0.15426581794851452,-0.22812176608873713,0.9999990159074169,0.07500152104513869,0.0,-0.21737059683427923,032640
15,SK_Holdings,기타금융,2020,Q4,0.4505444012396034,-0.03488457528529265,0.9448506567498719,-0.09113216180748895,-0.0007468036661393285,-0.41787126012538534,0.00799537242875159,-0.22548223070401696,-0.1545663416298817,0.0,-0.051679821222683886,034730
15,Halla_Holdings,기타금융,2020,Q4,-0.14916965898444778,-0.02799690859763504,-0.09513999224855452,0.19556171940670064,-0.014329068680841939,0.06770633539880572,-0.04232774066200684,-0.1459445983300729,-0.0001057287380812344,-0.20519726002156213,-0.06230542677009873,060980
15,GS_Holdings,기타금융,2020,Q4,-0.0330669944683466,0.08617288748358687,0.005062473071951734,0.5586956155285472,0.04635869227090683,-0.24372625965944547,0.0,-0.23926668722187538,-0.20087668568663863,0.0,-0.04394643282438604,078930
