,name,sector,year,quarter,이익잉여금변화율,자본총계변화율,매출액변화율,영업이익변화율,비유동부채변화율,Relative Return,주주 수변화율,특정 증권 등 소유 증감 수변화율,전체 주주 수변화율,전체 주식 수변화율,Label,Code
10,Daesang,Consumer_Goods_&_Retail,2022,Q1,0.0004292251387612023,-0.0029972869578529515,-0.07432328304684899,-1.758853041157142,-0.22470151714523912,-0.017819326482005193,0.46713996660631085,-0.9393499284909543,0.5207951137867205,0.41774617153538707,0.08374936184843425,001680
10,SK_Networks,Consumer_Services,2022,Q1,0.0178928690680199,0.0057903404061254715,0.13891935956034362,1.9429550493852046,0.058836967243372174,-0.004246819758813535,0.1699458538280456,0.028589082332021176,0.0,0.0,0.01967806084554924,001740
10,KIS_Wire,Materials_&_Chemicals,2022,Q1,-0.014827467900159652,-0.014388988911071987,0.00495070262645203,-0.8361698641563204,-0.0829337910850414,-0.3393663970038052,0.33299394114706116,0.0,0.3969733644483141,0.43855307357117046,0.19968876187286222,002240
10,KCC,Materials_&_Chemicals,2022,Q1,0.01846767239969238,0.032919143064927714,0.061755256885331455,-0.20903457474771825,-0.06055434142497651,-0.22668254620167846,0.3735286570516918,-0.05357557027922777,0.3816381891188966,0.3614544003264627,0.16515330273513376,002380
10,AmoreG,Consumer_Goods_&_Retail,2022,Q1,0.007209428689631703,0.0047688912843733,-0.009426965852487257,5.16477236330467,0.014996901701187393,-0.08153225448064748,0.43871991820447287,0.0012998515284070589,0.29812594125551306,0.19963100647059795,0.060444603613026816,002790
10,Korea_Shell_Petroleum,Energy_&_Utilities,2022,Q1,0.15898117367455533,0.1476991503459455,-0.10241498001973448,-0.1399725321219365,-0.06469904263456261,-0.06534628098570389,0.1254253030109863,0.0,0.13171803558802142,0.15589791236663342,0.06390503643832378,002960
10,Bukwang_Pharmaceutical,Healthcare,2022,Q1,0.026398903594429646,0.024343594599048002,0.3172202941438571,0.9928392175488304,-0.013637609267695083,-0.126634295296974,0.37092827638019266,-0.03675782415466444,0.21802341330691766,0.194744750778594,0.06781111004410387,003000
10,SeAH_Steel,Materials_&_Chemicals,2022,Q1,-0.020133019489252613,-0.016875244969239533,-4.75871480319539,-27.808663676187628,-0.0007953735024208708,-0.24562710105236968,0.23018233127210141,0.003091361301817419,0.32123845341787727,0.28805494315833524,0.2168797753146869,003030
10,Ilshin_Spinning,Materials_&_Chemicals,2022,Q1,-0.004583221127669956,-0.00443218381572863,0.0658433546595153,0.23226867291609987,-0.028285804964752526,-0.0874746314314278,0.2727408428581183,-0.006420509898656723,0.22723099163673177,-1.1855738125177888,0.16355116655355834,003200
10,Hanil_Cement,Materials_&_Chemicals,2022,Q1,-0.004975725042954515,-0.013420524541358558,-6.1550877635361925,48.08750760885087,0.001472811067891544,0.05031170670010718,0.1858613270464946,0.012731939152816896,0.23583847440991412,0.20573424788018446,0.04240197998381101,003300
10,Ssangyong_Cement,Materials_&_Chemicals,2022,Q1,0.015561759353703741,0.014173346579550494,0.25238006387126866,1.0900296465942991,-0.05532779284713096,-0.014377044351198472,0.3434419273503815,-0.12680437500035624,0.30020977299646323,0.10172075032568084,0.1468838938042462,003410
10,Youngjin_Pharmaceutical,Healthcare,2022,Q1,0.5116442950193714,0.013978643384075173,0.029500262429899227,0.7211314296432794,0.007799678661585707,0.07989796276754212,0.2761665785538845,0.0,0.20759879288825245,0.16803595348046463,0.062425784506670356,003520
10,Samsung_Fine Chemicals,Materials_&_Chemicals,2022,Q1,-0.08510924735670877,-0.06336575570318814,-0.2518205709759249,-0.3051738690771093,0.01098957247542487,-0.15422586022483192,0.37940475640060234,-0.8717488176836667,0.41170368796161594,0.25021981744883914,0.13967998087626973,004000
10,Hyundai_Steel,Materials_&_Chemicals,2022,Q1,-0.024966759722892418,-0.00902657179735833,-0.06325250347026157,0.17214243332516033,0.026441658242075228,-0.1124338688577416,0.3311174368668228,-0.07380762654979733,0.37818838432395174,0.2894183391782226,0.08915955165025266,004020
10,Shinsegae,Consumer_Goods_&_Retail,2022,Q1,-0.02250658414895268,-0.01747155712298909,0.07610828996745334,0.10695781916381397,-0.07504647300818412,-0.015314983633494081,0.550302253964333,-0.38809687210261457,0.5492871562656902,0.4509138663263653,0.09528060117926389,004170
10,Chokwang_Leather,Consumer_Goods_&_Retail,2022,Q1,-0.005515732685051233,-0.051306906796118934,-0.03639936317805792,2.356912740184035,-0.11705789452335003,-0.02367133233401104,0.09421018267996084,-0.06444563928240377,0.14939526245843826,-0.3941741259200835,0.02266246024429127,004700
11,Hansol_Technics,Technology,2022,Q1,0.2689533967996003,0.028308793855448378,-0.10802577639375421,0.6087630524010574,-0.4592392410005839,0.13872593525057644,0.19752295926398322,0.0,0.2489031081915597,0.13103939093488892,-0.04635513799821167,004710
10,Lotte_Chilsung_Beverage,Consumer_Goods_&_Retail,2022,Q1,-0.0026378455487348074,0.09645616808321533,-0.04485957917551886,-1.625672539291541,0.08869678693941285,-0.06910852210109772,0.4222014768287543,-0.014343701997644454,0.34654173819345857,0.2289489053962075,0.4530239226812254,005300
10,POSCO_Holdings,Materials_&_Chemicals,2022,Q1,0.03745752112846501,0.03893680319098769,0.5658172956220686,0.36060278674638957,0.39124268269172124,-0.1522877907377035,-0.13635630157588485,-1.9652209956515385,-0.181694965020047,0.20738376303087558,0.1372007498728336,005490
10,SL_Corp,Consumer_Goods_&_Retail,2022,Q1,-0.030987246226121368,-0.01891147570597007,0.056260096351754885,-0.5535423272356945,0.23454660668248195,0.1667852980486822,0.35696872771504573,-0.01368078719548893,0.36810966483510665,0.42612236564012507,-0.12345953370378965,005850
11,Samsung_Electronics,Technology,2022,Q1,-0.027540639992189586,-0.02630539794117137,-0.031090142014916333,0.010372251588521397,0.1180512080746231,0.07290562351222762,0.4396899640798385,-0.023017684245958403,0.4396891937663422,0.3561574211296058,-0.043986675674366066,005930
10,SK_Chemicals,Healthcare,2022,Q1,-0.014773257488093217,-0.020526276325253168,0.305429736683936,10.344201308633778,-0.012497347626974964,-0.0159229982258443,0.22294990463602482,0.0,0.18553899730807055,0.1796372795668938,-0.024232689242650873,006120
10,GC_Biopharma,Healthcare,2022,Q1,0.02054951217334855,0.014855344719876595,0.08231847916172219,1.6602605941902615,0.0016056478073682712,-0.3220001489555106,0.3835355570294673,0.03808770335792255,0.3420411692388503,0.29639644037534596,0.006044521608004005,006280
11,Samsung_SDI,Technology,2022,Q1,-0.021985669826170673,-0.01869778762120733,-0.07259043404131438,-1.1595879719239761,-0.26384803575108795,-0.062797906016297,0.35491485564523406,-0.029341860443333978,0.24318874783844013,0.1594002098667846,-0.021616789917311835,006400
11,Korea_Petrochemical_Ind,Materials_&_Chemicals,2022,Q1,0.010912448170985134,0.009218848888168818,-0.011789464987368437,0.8594750479750548,-0.2069457364902545,-0.12342674812716269,0.39434404038057136,-0.00343111091212589,0.4001819999368854,0.2385095680220729,-0.00023131264948161867,006650
10,GS_Retail,Consumer_Goods_&_Retail,2022,Q1,0.027544177553696203,0.019195898232475805,0.023873645267978083,-0.17900657065057834,-0.008319495510492603,-0.045457824708738714,0.30424976493795974,-0.001032546461850803,0.23477920542937314,0.1272448546778726,0.012015940097771127,007070
10,Ilyang_Pharmaceutical,Healthcare,2022,Q1,-0.040232866726348515,0.0037087619466269484,0.25211050658698686,0.445189726838193,-0.006811366495818927,-0.08615275436599487,0.4543149787850719,0.0655746879597352,0.536374222261923,0.5206787510983626,0.045570924329225944,007570
11,Kukdo_Chemical,Materials_&_Chemicals,2022,Q1,-0.03206077022520937,-0.024832065880789678,0.0552864467663603,0.1916768694447869,-0.004585591805700728,-0.21792681230377672,0.2990079450004707,-0.09248133705007433,0.2886095235811367,0.2779010146918026,0.10947435270989397,007690
10,Daeduck_Electronics,Technology,2022,Q1,0.2652794940802118,0.0052841999536908935,0.10580201430898495,64.93142949475742,0.39553533750225955,0.1501781165506988,0.32881655765645024,0.029998985187196126,0.37884968733136015,0.3083851505216674,0.04097747855930958,008060
10,Hotel_Shilla,Consumer_Services,2022,Q1,0.030037824542278657,0.01508060080991469,0.029455745953867796,0.47104972170378623,0.0316446960381116,-0.0796575511109275,0.5094798619818275,-0.16384455596863368,0.40185352537543584,0.23021445700855103,0.11251789742797272,008770
11,Samsung_Electro-Mechanics,Technology,2022,Q1,0.68341646680279,-0.016941313171535466,0.060329342898911786,0.13750744065810683,-0.3498942648379699,0.13234587467469738,0.2761493281134847,-0.03223481155322627,0.2738194073159179,0.2211603948076165,-0.08932672605219982,009150
10,Hanssem,Consumer_Goods_&_Retail,2022,Q1,0.001843100318213442,0.02256447418187635,0.08158404135231767,3.155248305513668,0.04147824894232266,-0.20519969614085584,0.3400189827360659,0.014569735149471907,0.3397003946067283,0.30193905701079593,0.002515940097771119,009240
10,Kwang_Dong_Pharmaceutical,Healthcare,2022,Q1,-0.0017162375652717277,-0.0024500088105205986,0.16237595260984283,0.32763625536781327,-0.02112056960448272,-0.0473169754486807,0.28374892985939904,0.0,0.308832555669203,0.2557043298102989,0.08883499017521046,009290
10,Moorim_P&P,Materials_&_Chemicals,2022,Q1,0.014257682580866238,0.007642192983159823,0.06538033424450662,0.2517673576372913,-0.042874543818434585,-0.0025253282141136195,0.3471290282223811,0.0,0.2620822836804987,0.18955609657685268,0.1094274829954732,009580
10,Hanwha_Solutions,Materials_&_Chemicals,2022,Q1,-0.01662958798601566,-0.0036939155266000334,0.014014682124821043,-0.24413871784974006,-0.07843103975962218,-0.19685559025587127,0.4589657981412265,-0.0601354220618755,0.4769043392608202,0.35385543270912356,0.09212839813128179,009830
10,OCI,Materials_&_Chemicals,2022,Q1,0.006337754209028601,0.004497487183129589,-0.08777918298464105,0.04309694589804014,-0.18026905564880136,-0.34465937025774585,0.33222350592294636,0.04616513823228252,0.33217244949552305,0.23231612090558884,0.08423183020951389,010060
10,Korea_Zinc,Materials_&_Chemicals,2022,Q1,0.026936812481428873,0.022896048239088862,0.06992201374716733,0.11455477537297099,0.09572731852250005,0.03741380089541076,0.3161669019082296,-0.04885222503049835,0.3270926191123257,0.29635482096205934,0.22201714202084805,010130
10,IS_Dongseo,Technology,2022,Q1,-0.049938376064947,-0.03700471070570055,0.12422921093979444,0.3185389921618552,0.05705394857213031,-0.014106822769501478,0.09987122018302141,0.022138705805281433,0.08824792378184743,0.1637829026579033,0.35034202705429285,010780
10,S-Oil,Energy_&_Utilities,2022,Q1,-0.10265248777890612,-0.07820625642030454,-0.11960711880299302,-2.408136882713284,-0.10435960179877202,-0.19311577677845548,-0.1000676897958368,-0.12102485413766861,-0.08812656651186268,-0.08812656651186268,0.1973580921653567,010950
10,LG_Innotek,Technology,2022,Q1,-0.1185805178620758,-0.0675330660383473,0.3150796368112465,0.06782480978864691,-0.38667468140554395,0.7718198109832193,0.29980597911146245,18.797436838610675,0.4119398456999027,0.5421705066792939,0.13681606620117592,011070
10,Lotte_Chemical,Materials_&_Chemicals,2022,Q1,0.008384091708865338,0.007864900463205982,-0.16381138972578513,4.224361251713573,-0.27550471711384117,-0.08246502219668136,0.3894342794681739,-0.18407875883833857,0.2647009408333869,0.09896876895756679,0.04488051721679082,011170
10,Kumho_Petrochemical,Materials_&_Chemicals,2022,Q1,0.022964758363914317,0.015799794885096086,-0.03455159385557027,-0.2504731794181181,-0.036327810535065064,-0.09416117701740412,0.38128007758841787,0.0031380853291115285,0.3843264142780214,0.18760624856084773,0.01036994795177898,011780
10,SKC,Materials_&_Chemicals,2022,Q1,-0.09173472525783288,-0.07875594167589406,-0.3794747787619046,-4.824116510780751,0.056649832728795646,0.05205618089350218,0.356359692289843,-0.13014984951883712,0.1764207774365787,0.09448326503087345,-0.03517416349491127,011790
11,Hansol_Chemical,Materials_&_Chemicals,2022,Q1,-0.034249143915151326,-0.027822969208341153,-0.07857545146440548,-0.5201487835650571,-0.01568971270180164,-0.10112704892016242,0.27172737512392453,0.5654894982018985,0.3054171174478343,0.33256837378624826,-0.11166477210600534,014680
10,UNID,Consumer_Goods_&_Retail,2022,Q1,-0.04294945438897302,-0.04365334612223304,-0.32879592849208605,-4.120147034559558,0.10179571901792261,-0.21355581081351543,0.5924454849588433,0.08585494694911422,0.45439385111446884,0.23400377603842926,0.12422130382720468,014830
10,Korea_Electric_Power_Corporation_(KEPCO),Energy_&_Utilities,2022,Q1,0.21820158514326315,0.1363809789402377,-0.04786673031510946,-1.1913509898834027,-0.12765521259457002,-0.04218985085252956,0.2748000086492989,-0.118334021901497,0.26361398177146855,0.181295540420076,0.09286183581279435,015760
10,SK_Telecom,Telecommunications_&_Media,2022,Q1,0.006657338237303301,0.007505024461338716,-0.001395657289828156,-1.2433740391806873,0.03575510716521979,0.0507212542864713,0.2723356900586287,0.010449763837603432,0.282944735418419,0.380734746165204,0.06728623924307027,017670
11,Samsung_SDS,Technology,2022,Q1,0.014275247560273763,0.012198084698512357,0.034635276373950474,-3.34424394575717,0.08718702161959713,-0.002357565737225578,0.3977430322208826,0.002057724437142694,0.2866654648653464,0.1810231835904248,-0.03274047015863914,018260
10,Daekyo,Consumer_Services,2022,Q1,0.021318727740537002,0.013182060630189563,-0.013403784936177665,0.4160677275070076,-0.13676658430428623,-0.10039993807285569,0.32868261121422426,-0.07528103898768279,0.25924862022341577,0.25112979149248993,0.06519031235763562,019680
10,Iljin_Materials,Materials_&_Chemicals,2022,Q1,0.02133924196081516,0.009566566194394333,-0.20686923360280662,-0.9850344398836122,0.02597935274884855,0.3304388754347333,-0.061055965053021355,-0.03587549513250132,-0.12881369910479346,0.04918180562320862,-0.21286867528684428,020150
10,Coway,Consumer_Goods_&_Retail,2022,Q1,-0.020076417172899763,-0.018594896799074556,0.043851278049518494,-0.2703987576955975,-0.5415065255899487,0.025610602662209665,0.10535969263865708,-0.016545152408039332,0.08162931098417514,0.17725569879672542,0.010145538759978479,021240
10,Lotte_Shopping,Consumer_Goods_&_Retail,2022,Q1,-0.015138040632199923,-0.009377085396739648,-0.024546882615897436,0.4843408645488264,-0.06910893606991553,-0.13590258797990082,0.3114734258137838,-0.09098385833463363,0.30329598803043234,0.17671177296736196,0.17806287023185724,023530
10,Korea_Electric_Terminal,Energy_&_Utilities,2022,Q1,-0.006121365884778074,-0.005073273577945736,-0.06591819246530872,0.5465501288091466,-0.0338809602679202,0.02530204422557241,0.41262679457761575,0.013333512488110322,0.37697657539399754,0.2980505892313292,-0.08657405487457678,025540
10,Namhae_Chemical,Materials_&_Chemicals,2022,Q1,-0.08808058020675635,-0.07150774520267689,-0.488528003109604,-2.9087496925589433,-0.16984882987828032,-0.08919839786107657,0.11423086670545513,0.0,0.08916371922123756,0.0889512740271553,0.13181996940180044,025860
11,Sindoh,Consumer_Goods_&_Retail,2022,Q1,0.007005535939322627,0.01608613112194346,-0.16205336580159324,42.34065166137166,0.057013666348489145,0.033427433098087725,0.21528910415749947,0.0013510214745698912,0.2202973176113011,0.16138560442286332,0.056677256778055934,029530
11,Cheil_Worldwide,Consumer_Goods_&_Retail,2022,Q1,0.09562325610677491,0.11223097043996388,0.056999417177961864,0.09522728146889159,0.29501004096888794,0.006843965572591212,0.47859806916458103,0.10362464129024462,0.4281526603781177,0.3665785068622044,0.11460385218568321,030000
10,KT_Corp,Telecommunications_&_Media,2022,Q1,0.006010066981626205,0.004961379437880997,0.013081984591415519,-3.6737660360948032,-0.008280341034535565,-0.04073012219032794,0.2750636551333202,0.0008067749974931537,0.2976135402149265,0.1654725754284173,0.2461056836875147,030200
10,LG_Uplus,Telecommunications_&_Media,2022,Q1,-0.004434849733387924,-0.0024962594536235283,0.05923437089143102,-0.8009662784256253,0.007434727296070198,-0.08297981024714013,0.3765733313744424,0.00549362412294685,0.3232931547670761,0.18495350689394519,0.11264934912416907,032640
10,KT&G,Consumer_Goods_&_Retail,2022,Q1,0.7162260295104879,0.03831900835502533,0.007626099185097157,-0.47490534913969307,-0.044946151243329346,-0.008911523019746282,0.4529045435859591,-0.20935721324496415,0.3909037751152664,0.1578939887298958,0.09966657707141695,033780
10,SBS_Media,Telecommunications_&_Media,2022,Q1,-0.035586383847089786,-0.027564476476722444,0.020817441580714635,9.845521416448653,0.0025323782939273842,-0.13134833342522356,0.16825988141464787,-0.15960687706434817,0.12591390596093888,0.16501868241356155,-0.06037861215848325,034120
10,LG_Display,Technology,2022,Q1,0.059871718261128914,0.03765431298364774,0.207007934465266,3.5073002363138954,0.06486409963535389,0.31500298430000334,0.342822066840341,-0.11016103703574687,0.3234626985086486,0.22949739137857894,-0.08791112694564701,034220
10,Kangwon_Land,Consumer_Services,2022,Q1,0.0019497184418084679,0.0019123645270400225,0.06267973595634091,1.5366917572175318,0.003753664625080866,-0.14572520438788308,0.5478237875092076,-0.005918823297673015,0.5081465854644753,0.4207149996695395,0.23744317502500606,035250
10,NAVER_Corp,Technology,2022,Q1,-0.05644841318402749,-0.05756531888251604,0.04708048922056163,0.11856141062167058,-0.007191417491552388,-0.012374321036999744,0.14238433383352167,-0.042460466206649894,0.11992007298442064,0.20473086654631312,-0.022144096435616337,035420
10,Korea_Gas_Corporation,Energy_&_Utilities,2022,Q1,-0.08506358875499043,-0.05342001344207903,-0.5140919388818563,-1.4308359565560362,-0.02392659761317084,-0.18540478710025268,0.3308515292122326,0.627342522965614,0.44731002123086094,0.4278095886671084,0.08835621447307734,036460
10,NCSOFT,Technology,2022,Q1,-0.019641279561662728,0.025219219320878117,-0.06190229107107181,-1.468718007038189,0.003852468902441286,0.0709314941767102,0.04666286531952912,0.03165709959413887,0.02449435064797112,0.021980486543619393,-0.19575478142876435,036570
10,Hanmi_Semiconductor,Technology,2022,Q1,0.04260747606062887,0.034384740685454496,0.38261775982289914,0.41249973595477707,-0.706070273845838,0.23040750534611282,0.45670140141012505,0.4384231791749801,0.4098237217849807,0.1215867713983585,-0.007914307620612182,042700
10,Daewoo_International,Trading_&_Logistics,2022,Q1,0.004332272951247829,0.0026949886947285062,-0.03389466553746057,-0.5269223087769128,-0.32410142655320073,-0.05316236182504054,0.25480623162719684,-0.20861152130367322,0.09877179030851435,0.09671594184322307,0.03076645064916663,047050
10,KEPCO_KPS,Energy_&_Utilities,2022,Q1,0.01818057385053673,0.018039280748624265,0.19994869378394875,-11.810724993141912,0.1597957414518255,0.026506309170831514,0.2843890826637857,0.3168854913405821,0.26878343751094214,0.2562566445106055,0.1403527226046044,051600
10,LG_Household & Health Care,Consumer_Goods_&_Retail,2022,Q1,0.02935687740471793,0.027900691236087627,0.14512203626819664,0.21049067094194363,-0.1666361569774233,-0.16614065281380272,0.2789063519628572,0.030029090843018746,0.19728787444266105,0.22443885561172972,-0.1468910100305496,051900
10,LG_Chem,Materials_&_Chemicals,2022,Q1,-0.0730208302864852,-0.06070526839222845,-0.1958171048706694,-0.6102988472887292,0.06698257148949782,-0.1961458634203673,0.3080812112326008,0.11368530362341811,0.3612470244352246,0.31012018737450553,-0.06525551674120983,051910
10,LG_Electronics,Technology,2022,Q1,-0.1569882282259425,-0.0910678040168702,-0.25332713286275976,-0.41346043636462526,0.051088643247862664,0.112967298328524,0.4182771168767875,-0.00942332583797878,0.285814174943543,0.1616034404577832,-0.0567616998250301,066570
10,Huchems,Materials_&_Chemicals,2022,Q1,0.021027855805380358,0.017983830277261026,-0.21668490376473848,-0.8023090070263776,0.0014663383228135096,-0.18001408623774054,0.5608857721756296,0.17409990334089187,0.5071558845348885,0.34290409561067103,0.05991624044817993,069260
10,Daewoong_Pharmaceutical,Healthcare,2022,Q1,-0.0217043921492015,-0.039540018867615156,0.011507546336069652,-0.08357001267476938,0.0017987478271584978,0.051962195931096175,0.29603236167479063,-0.019892777152597407,0.28017452340489,0.2537254888070529,0.16553173225263612,069620
10,Hyundai_Department_Store,Consumer_Goods_&_Retail,2022,Q1,-0.011918167927651213,-0.012915354564418946,0.03598742751785322,-0.027740027681006252,0.00953914282108781,-0.03840197206465078,0.4375008542050083,-0.056893167829284774,0.3000333444510338,0.1805894971122497,0.09011992489801761,069960
10,Able_C&C,Consumer_Goods_&_Retail,2022,Q1,0.06004014332348262,-0.023280699856333298,0.14588429367430078,1.3325309473744609,0.17159923496533758,-0.18859267962989934,0.35965877138466307,-0.18321830312329612,0.43753217450633575,0.4282394018995247,0.04876417039508117,078520
10,Hyundai_Livart,Consumer_Goods_&_Retail,2022,Q1,-0.0005282029274653599,-0.0004093610092821276,0.013098833490477357,-0.9333382002531845,-0.029096446139159626,-0.1209200095826883,0.4032149840985364,0.1786650700439204,0.3046678800458328,0.18373180777575082,0.13573040774932488,079430
10,Huvepharma,Healthcare,2022,Q1,0.06667858802221771,0.03521367452680202,-0.042140478448915886,0.9532049803461672,-0.2037620511413447,-0.13190792713777003,0.46586470810049185,0.08269012421874078,0.3871960457369894,0.35147597408049114,-0.08162703164659113,079980
10,Basic_House,Consumer_Goods_&_Retail,2022,Q1,0.014837531836039197,-0.03244638417180368,0.32901107214138947,1.703958603221624,0.10853429325533903,-0.22609466629191496,0.2742847256398425,0.011399861026215596,0.2972382008955273,0.28030946444738125,0.04174500371707864,084870
10,Amorepacific,Consumer_Goods_&_Retail,2022,Q1,-0.004795163994511409,-0.003656502107042936,0.09094063572333033,-2.303581716330081,0.003919331409934723,-0.040458657903206297,0.4012237863219382,0.00108630529968623,0.3113628020610655,0.2220688434219752,0.034662897617862974,090430
10,LF_Corp,Consumer_Goods_&_Retail,2022,Q1,-0.027151887202844227,-0.020691833478175603,0.2150114511421235,0.7015263979337979,-0.011479515449519972,-0.022947144458985182,0.3127065930003259,-0.07345746093096994,0.3572972445801169,0.21457514891521734,0.09961192768367225,093050
10,Huvis,Materials_&_Chemicals,2022,Q1,-0.13178313694796961,-0.08344580841490479,-0.14868555749575618,-0.6152258993322464,0.05067096350028222,0.11865206989826385,0.26463866414685455,1.0101138930506803,-4.216058630523658,0.19569195162768704,-0.0655585449278199,093370
10,SK_Innovation,Energy_&_Utilities,2022,Q1,-0.023713963500673563,-0.028286610990692962,0.16604941495057424,-1.2994975088136984,0.042503614876008844,-0.07979100430350082,0.503150635963897,0.08335140348957326,0.4505818623882828,0.42576945484534434,-0.03213265392944509,096770
10,CJ_CheilJedang,Consumer_Goods_&_Retail,2022,Q1,0.003050101591583476,0.0017238594684028108,-0.1120102281620785,5.874061467684054,-0.27255424296729736,-0.034545843208521915,0.4750466663003111,-0.624579316820143,0.45649939871852585,0.3070057881895415,0.03175860464971403,097950
10,Poongsan,Materials_&_Chemicals,2022,Q1,-0.014083791761136943,0.0004652862461934637,0.008924135843163206,0.08170611843779796,-0.01497804566480232,-0.04412294885219337,0.45000750871395145,0.018820240538412136,0.4197633236063887,0.27144163316835734,0.13845018129517023,103140
10,Korea_Steel,Materials_&_Chemicals,2022,Q1,0.09564699609976368,-0.018614822942857323,0.09809483196526692,0.17765422679223664,-0.042634713918683786,-0.21108319309256518,0.41623285643959673,0.0,0.24179146604804058,0.19603607172408333,0.17479984176311608,104700
10,Hansea,Consumer_Goods_&_Retail,2022,Q1,-0.030337315200631654,-0.023152576284608983,-0.25216887567457413,-0.4993783556008322,0.006397006453077947,-0.026021603830890857,0.2539886586781632,-0.20269500243162675,0.15548823358525077,0.08540387088764667,0.2908026533844844,105630
10,LG_Hausys,Materials_&_Chemicals,2022,Q1,0.06911862001897151,0.01012426505641184,0.09884780833241413,0.05066921606118546,0.17499579379289387,-0.20419154720537094,0.2266030692102471,-0.03328884849112823,0.22169488297225626,0.13756502863910647,0.12157840113754173,108670
10,Youngone_Corporation,Consumer_Goods_&_Retail,2022,Q1,0.008776331986722674,0.020780297987996632,0.08224736653490672,-0.07040715116249174,0.04868778667631113,0.004285114464660501,0.18360398107078935,0.042609891437145664,0.20900645357032588,0.24568911609662036,0.1812908688726999,111770
10,GKL,Consumer_Services,2022,Q1,0.03378401669239228,0.029162322547160113,-1.172050028586738,0.6719520255645932,0.032893241602840906,-0.17239280922886255,0.5693194079501291,0.025732633936174754,0.5012912704811725,0.3219911538005499,0.21737005150360666,114090
10,Lock_&_Lock,Consumer_Goods_&_Retail,2022,Q1,-0.3284911137440065,-0.1282994695236781,-0.0670708667429043,9.471811411200935,-0.7704417902618967,0.030938562467271318,0.126911381127639,0.5152217673975351,0.08550452745910109,0.11897711450954507,0.015082159950957866,115390
10,Kolon_Industries,Materials_&_Chemicals,2022,Q1,-0.018007512367359313,-0.024537556945809724,0.02827297767374659,-4.216232326075355,-0.15727815133687884,-0.268295896107511,0.42935597518854696,-0.047210562573562154,0.3579337776489303,0.22368205093149673,-0.03755262643319095,120110
10,Hanmi_Pharmaceutical,Healthcare,2022,Q1,0.07416324727130374,-0.011256485452756149,0.16402756197730373,0.22082099791794274,0.03568362722268614,0.05545851107298187,0.45663152973828836,-0.018986524055285114,0.5717618292440863,0.5008599053916206,0.05976659368871531,128940
