,name,year,quarter,sector,Relative Return,자본금 변화율,Label,Code
30,경방,2017,Q2,경기소비재,-0.024001473839351535,-0.0008969036963371035,-0.12313590234177786,000050
30,하이트진로,2017,Q2,생활소비재,0.06856733350009801,0.0,-0.001981459988192033,000080
30,유한양행,2017,Q2,헬스케어,-0.0987697269702833,0.013024811187419605,-0.15957438856395717,000100
30,CJ대한통운,2017,Q2,산업재,-0.07002388280293698,0.0,-0.18818800596954915,000120
30,두산,2017,Q2,산업재,0.27590082802195737,2.9665176201731924e-05,-0.0906428996630934,000150
30,대림산업,2017,Q2,건설,0.06358837528771155,0.018671437912505695,-0.11560459519957578,000210
30,일동제약,2017,Q2,헬스케어,-0.2359797441310619,0.028911404050087075,-0.08256152990791404,000230
30,한국타이어월드와이드,2017,Q2,경기소비재,-0.009205310769807169,0.011195639467796115,-0.15109247683773183,000240
30,기아차,2017,Q2,경기소비재,-0.049617912195515916,-0.008953523057599999,-0.07915442086029638,000270
30,조선내화,2017,Q2,철강_소재,-0.02640715550954606,0.02158151823853971,-0.11991074077387812,000480
30,동아쏘시오홀딩스,2017,Q2,헬스케어,-0.1727828607768211,-0.01482820068765478,-0.048003219157301255,000640
30,SK하이닉스,2017,Q2,정보기술,0.09630594026553092,0.11839283983042503,0.21014933094345545,000660
30,영풍,2017,Q2,철강_소재,0.29021330345292834,-0.0017349675979188017,-0.27665695512988575,000670
30,현대건설,2017,Q2,건설,-0.1576694390258916,-0.0020726963700663514,-0.1900207477224205,000720
30,한화,2017,Q2,에너지_화학,0.1553771826005469,0.0034516930873742524,-0.270728296711916,000880
30,CJ,2017,Q2,생활소비재,-0.13370168117654951,0.0,0.045448715919286786,001040
30,LG상사,2017,Q2,산업재,-0.10095799557848197,-0.03482364999008458,-0.10129325401356078,001120
30,동국제강,2017,Q2,철강_소재,0.19288809049702133,0.0,-0.28486405848185525,001230
30,세아베스틸,2017,Q2,철강_소재,0.20002730313906575,0.006893498954176014,-0.17756082215131305,001430
30,대상,2017,Q2,생활소비재,-0.06228111840310379,0.027028217119914988,-0.124502577508572,001680
30,SK네트웍스,2017,Q2,경기소비재,-0.058777593242336605,0.0,-0.1960592284296609,001740
30,오리온,2017,Q2,생활소비재,-0.2537593226356348,-0.6579666918257416,-0.005459134665010176,001800
30,고려제강,2017,Q2,철강_소재,-0.010083708129498934,0.005380306010130731,-0.15310665999786077,002240
30,넥센타이어,2017,Q2,경기소비재,-0.03566212365884612,0.01975640591610639,-0.166310576512762,002350
30,KCC,2017,Q2,건설,0.09648870505921951,0.0888770360026303,-0.09493906539262703,002380
30,아모레G,2017,Q2,생활소비재,-0.19942881632401815,-0.009439110598460254,0.15783766278717792,002790
30,한국쉘석유,2017,Q2,에너지_화학,-0.023805395407978984,-0.039755063862689566,-0.12203013370833395,002960
30,부광약품,2017,Q2,헬스케어,-0.08736549355583235,0.0,0.03419259920863009,003000
30,세아제강,2017,Q2,철강_소재,-0.017093896196598794,0.00893191565731244,-0.16512877437760978,003030
30,일신방직,2017,Q2,경기소비재,-0.0009579955784819686,0.0,-0.08332433892506423,003200
30,태광산업,2017,Q2,에너지_화학,0.30673286741334826,0.020683855007247676,-0.07332405841228687,003240
30,한일시멘트,2017,Q2,건설,-0.09165227113750558,-0.006378662332304885,0.07450946031834868,003300
30,대한항공,2017,Q2,산업재,0.09689873056460413,0.0,-0.24487756318235174,003490
30,영진약품,2017,Q2,헬스케어,0.011959066139880035,0.0,-0.15590136794306436,003520
30,LG,2017,Q2,정보기술,0.0728345059379617,-0.006653476788652246,-0.005974106358619072,003550
