code,name,year,quarter,sector,F_자본금 변화율,Relative Return,Label,Code
720,현대건설,2019,Q1,건설,0.0,-0.10244162031818234,-0.0772442790625539,000720
720,현대건설,2018,Q4,건설,0.0,0.00930155204081681,-0.10244162031818234,000720
720,현대건설,2018,Q3,건설,0.0,-0.060928753437617986,0.00930155204081681,000720
720,현대건설,2018,Q2,건설,0.0,-0.11637786043398607,-0.060928753437617986,000720
720,현대건설,2018,Q1,건설,0.0,0.6705387223024034,-0.11637786043398607,000720
720,현대건설,2017,Q4,건설,0.0,0.20833757687430982,0.6705387223024034,000720
720,현대건설,2017,Q3,건설,0.1251453953588939,-0.1900207477224205,0.20833757687430982,000720
720,현대건설,2017,Q2,건설,-0.0020726963700663514,-0.1576694390258916,-0.1900207477224205,000720
720,현대건설,2017,Q1,건설,-0.006683543054767593,-0.0775925137133953,-0.1576694390258916,000720
720,현대건설,2016,Q4,건설,-0.0025402159779608358,0.01665776516054719,-0.0775925137133953,000720
720,현대건설,2016,Q3,건설,-0.006631799866744226,0.17336626894697518,0.01665776516054719,000720
720,현대건설,2016,Q2,건설,0.013586098512229139,0.02257622244255246,0.17336626894697518,000720
720,현대건설,2016,Q1,건설,0.2326779458584025,-0.1138887071203408,0.02257622244255246,000720
2380,KCC,2024,Q4,건설,0.0,0.13534912755357442,0.13534912755357442,002380
2380,KCC,2024,Q3,건설,0.0,-0.125567206032765,0.13534912755357442,002380
2380,KCC,2024,Q2,건설,0.0,0.05712589386307248,-0.125567206032765,002380
2380,KCC,2024,Q1,건설,0.0,0.051540357294991165,0.05712589386307248,002380
2380,KCC,2023,Q4,건설,0.0,0.023524832476839577,0.051540357294991165,002380
2380,KCC,2023,Q3,건설,0.0,0.18342528553796159,0.023524832476839577,002380
2380,KCC,2023,Q2,건설,0.0,-0.07029206557249212,0.18342528553796159,002380
2380,KCC,2023,Q1,건설,0.0,-0.04391398905085796,-0.07029206557249212,002380
2380,KCC,2022,Q4,건설,0.0,-0.10477236749806443,-0.04391398905085796,002380
2380,KCC,2022,Q3,건설,0.0,-0.16544101598368463,-0.10477236749806443,002380
2380,KCC,2022,Q2,건설,0.0,-0.05072351475880411,-0.16544101598368463,002380
2380,KCC,2022,Q1,건설,0.0,0.0737975786631034,-0.05072351475880411,002380
2380,KCC,2021,Q4,건설,0.0,0.09321642013939833,0.0737975786631034,002380
2380,KCC,2021,Q3,건설,0.0,0.06202467850420049,0.09321642013939833,002380
2380,KCC,2021,Q2,건설,0.0,-0.052952052476946725,0.06202467850420049,002380
2380,KCC,2021,Q1,건설,0.0,0.6421534929688676,-0.052952052476946725,002380
2380,KCC,2020,Q4,건설,0.0,0.02498041641653362,0.6421534929688676,002380
2380,KCC,2020,Q3,건설,0.0,-0.03250576077415952,0.02498041641653362,002380
2380,KCC,2020,Q2,건설,0.0,-0.17380666766095376,-0.03250576077415952,002380
2380,KCC,2020,Q1,건설,-0.14796188951972422,0.048837091118526965,-0.17380666766095376,002380
2380,KCC,2019,Q4,건설,0.0,-0.17376325794838146,0.048837091118526965,002380
2380,KCC,2019,Q3,건설,0.0,-0.0627374078954682,-0.17376325794838146,002380
2380,KCC,2019,Q2,건설,0.0,-0.1411779606192035,-0.0627374078954682,002380
2380,KCC,2019,Q1,건설,0.0,-0.09080695233403643,-0.1411779606192035,002380
2380,KCC,2018,Q4,건설,0.0,0.12485004804490175,-0.09080695233403643,002380
2380,KCC,2018,Q3,건설,0.0,-0.1296050422332642,0.12485004804490175,002380
2380,KCC,2018,Q2,건설,0.0,-0.035773377730494466,-0.1296050422332642,002380
2380,KCC,2018,Q1,건설,0.0,0.12443459816796966,-0.035773377730494466,002380
2380,KCC,2017,Q4,건설,0.0,-0.10068709323209238,0.12443459816796966,002380
2380,KCC,2017,Q3,건설,0.08196345835485985,-0.09493906539262703,-0.10068709323209238,002380
2380,KCC,2017,Q2,건설,0.0888770360026303,0.09648870505921951,-0.09493906539262703,002380
2380,KCC,2017,Q1,건설,0.0010570686050415112,-0.054690556496670914,0.09648870505921951,002380
2380,KCC,2016,Q4,건설,-0.02186230914453713,-0.2071485078598309,-0.054690556496670914,002380
2380,KCC,2016,Q3,건설,0.06926076501035183,-0.055202335069408956,-0.2071485078598309,002380
2380,KCC,2016,Q2,건설,-0.02193328236092973,-0.02140646831967888,-0.055202335069408956,002380
2380,KCC,2016,Q1,건설,0.01487796703852684,0.011181880672166583,-0.02140646831967888,002380
3300,한일시멘트,2024,Q4,건설,0.0,-0.057724166389979,-0.057724166389979,003300
3300,한일시멘트,2024,Q3,건설,0.0,0.11181229909402324,-0.057724166389979,003300
3300,한일시멘트,2024,Q2,건설,0.0,0.06061801666025786,0.11181229909402324,003300
3300,한일시멘트,2024,Q1,건설,0.0,0.0036376256681529134,0.06061801666025786,003300
3300,한일시멘트,2023,Q4,건설,0.0,0.03804570950805011,0.0036376256681529134,003300
3300,한일시멘트,2023,Q3,건설,0.0,0.08271480294657499,0.03804570950805011,003300
3300,한일시멘트,2023,Q2,건설,0.0,-0.0745508993809575,0.08271480294657499,003300
3300,한일시멘트,2023,Q1,건설,0.0,-0.011799147529933125,-0.0745508993809575,003300
3300,한일시멘트,2022,Q4,건설,0.0,0.07977592941879771,-0.011799147529933125,003300
3300,한일시멘트,2022,Q3,건설,0.0,-0.060996441415058174,0.07977592941879771,003300
3300,한일시멘트,2022,Q2,건설,0.06435693444513757,-0.074615031078134,-0.060996441415058174,003300
3300,한일시멘트,2022,Q1,건설,0.0,0.06601474266625923,-0.074615031078134,003300
3300,한일시멘트,2021,Q4,건설,0.0,0.09613034129676085,0.06601474266625923,003300
3300,한일시멘트,2021,Q3,건설,0.0,0.05459394157594512,0.09613034129676085,003300
3300,한일시멘트,2021,Q2,건설,0.0,-0.09692694347733638,0.05459394157594512,003300
3300,한일시멘트,2021,Q1,건설,0.0,0.33880704950811363,-0.09692694347733638,003300
3300,한일시멘트,2020,Q4,건설,0.0,-0.14547281365007764,0.33880704950811363,003300
3300,한일시멘트,2020,Q3,건설,0.0,0.045629762082060786,-0.14547281365007764,003300
3300,한일시멘트,2020,Q2,건설,0.0,-0.2149529513057256,0.045629762082060786,003300
3300,한일시멘트,2020,Q1,건설,0.0,0.2601351701297078,-0.2149529513057256,003300
3300,한일시멘트,2019,Q4,건설,0.0,-0.1571609347295915,0.2601351701297078,003300
3300,한일시멘트,2019,Q3,건설,0.0,-0.03312599588747128,-0.1571609347295915,003300
3300,한일시멘트,2019,Q2,건설,-0.00023732140686938408,-0.08813786747095828,-0.03312599588747128,003300
3300,한일시멘트,2019,Q1,건설,0.0,0.024509004621148557,-0.08813786747095828,003300
3300,한일시멘트,2018,Q4,건설,0.8439251569621065,-0.182706499966927,0.024509004621148557,003300
3300,한일시멘트,2018,Q3,건설,-0.5493436786518995,-0.2000711357221891,-0.182706499966927,003300
3300,한일시멘트,2018,Q2,건설,0.0,-0.20600830892219196,-0.2000711357221891,003300
3300,한일시멘트,2018,Q1,건설,0.0,0.6821430087532918,-0.20600830892219196,003300
3300,한일시멘트,2017,Q4,건설,0.0,-0.1328015080024008,0.6821430087532918,003300
3300,한일시멘트,2017,Q3,건설,0.06622689181122565,0.07450946031834868,-0.1328015080024008,003300
3300,한일시멘트,2017,Q2,건설,-0.006378662332304885,-0.09165227113750558,0.07450946031834868,003300
3300,한일시멘트,2017,Q1,건설,0.04497810247957479,0.17624072955812897,-0.09165227113750558,003300
3300,한일시멘트,2016,Q4,건설,-0.018419885819783266,0.1901894167030761,0.17624072955812897,003300
3300,한일시멘트,2016,Q3,건설,0.01466261534472113,-0.0743844073816016,0.1901894167030761,003300
3300,한일시멘트,2016,Q2,건설,-0.01710975530755532,-0.2802891170932226,-0.0743844073816016,003300
3300,한일시멘트,2016,Q1,건설,0.07360155885042685,0.18097937747870593,-0.2802891170932226,003300
10780,아이에스동서,2024,Q4,건설,0.0,-0.17305771151924992,-0.17305771151924992,010780
10780,아이에스동서,2024,Q3,건설,0.0,-0.054445562463042774,-0.17305771151924992,010780
10780,아이에스동서,2024,Q2,건설,0.0,-0.12215167583464032,-0.054445562463042774,010780
10780,아이에스동서,2024,Q1,건설,0.0,-0.0849487611176174,-0.12215167583464032,010780
10780,아이에스동서,2023,Q4,건설,0.0,-0.07860744815683732,-0.0849487611176174,010780
10780,아이에스동서,2023,Q3,건설,0.0,-0.08898487636805394,-0.07860744815683732,010780
10780,아이에스동서,2023,Q2,건설,0.0,-0.1648916859685114,-0.08898487636805394,010780
10780,아이에스동서,2023,Q1,건설,0.0,-0.1481796641342082,-0.1648916859685114,010780
10780,아이에스동서,2022,Q4,건설,0.0,0.26009935173087906,-0.1481796641342082,010780
10780,아이에스동서,2022,Q3,건설,0.0,-0.17891997893335718,0.26009935173087906,010780
10780,아이에스동서,2022,Q2,건설,0.0,-0.08338352870805033,-0.17891997893335718,010780
10780,아이에스동서,2022,Q1,건설,0.0,-0.12317204059017549,-0.08338352870805033,010780
10780,아이에스동서,2021,Q4,건설,0.0,0.3515192113240134,-0.12317204059017549,010780
10780,아이에스동서,2021,Q3,건설,0.0,-0.01828287709523673,0.3515192113240134,010780
10780,아이에스동서,2021,Q2,건설,0.0,-0.19627463882691748,-0.01828287709523673,010780
10780,아이에스동서,2021,Q1,건설,0.0,0.1793508924799348,-0.19627463882691748,010780
10780,아이에스동서,2020,Q4,건설,0.0,0.025096669850702996,0.1793508924799348,010780
10780,아이에스동서,2020,Q3,건설,0.0,-0.12229701417335292,0.025096669850702996,010780
10780,아이에스동서,2020,Q2,건설,0.0,0.5905864258328777,-0.12229701417335292,010780
10780,아이에스동서,2020,Q1,건설,0.0,0.045258181323962005,0.5905864258328777,010780
10780,아이에스동서,2019,Q4,건설,0.0,-0.17896627382970062,0.045258181323962005,010780
10780,아이에스동서,2019,Q3,건설,0.0,0.028257710820506723,-0.17896627382970062,010780
10780,아이에스동서,2019,Q2,건설,0.0012471265189255565,-0.040574088596179655,0.028257710820506723,010780
10780,아이에스동서,2019,Q1,건설,2.450299515088794e-05,0.10699960901726535,-0.040574088596179655,010780
10780,아이에스동서,2018,Q4,건설,0.0003808813699304192,0.033426551851878136,0.10699960901726535,010780
10780,아이에스동서,2018,Q3,건설,0.0004464468034288682,-0.0011112333954137188,0.033426551851878136,010780
10780,아이에스동서,2018,Q2,건설,1.621912110394419e-06,0.07712530375400571,-0.0011112333954137188,010780
10780,아이에스동서,2018,Q1,건설,1.719256395005253e-05,0.03992921953393652,0.07712530375400571,010780
10780,아이에스동서,2017,Q4,건설,0.0001039771638247089,-0.10459321326294091,0.03992921953393652,010780
10780,아이에스동서,2017,Q3,건설,0.0029677999127122323,-0.14836272527852445,-0.10459321326294091,010780
10780,아이에스동서,2017,Q2,건설,0.0004337955440154584,-0.14622369606157376,-0.14836272527852445,010780
10780,아이에스동서,2017,Q1,건설,3.496268221980792e-05,-0.04969911223983275,-0.14622369606157376,010780
10780,아이에스동서,2016,Q4,건설,0.0031124160786175636,-0.15739864160906342,-0.04969911223983275,010780
10780,아이에스동서,2016,Q3,건설,0.027561928303498684,-0.18481327166520314,-0.15739864160906342,010780
10780,아이에스동서,2016,Q2,건설,0.09283462975098744,0.21964518954462248,-0.18481327166520314,010780
10780,아이에스동서,2016,Q1,건설,0.0,0.042723943070124934,0.21964518954462248,010780
12630,현대산업,2024,Q4,건설,0.0,0.1942432567432567,0.1942432567432567,012630
12630,현대산업,2024,Q3,건설,0.0,0.21833401420676948,0.1942432567432567,012630
12630,현대산업,2024,Q2,건설,0.0,0.27792194937223785,0.21833401420676948,012630
12630,현대산업,2024,Q1,건설,0.0,0.0010302159545788163,0.27792194937223785,012630
12630,현대산업,2023,Q4,건설,0.0,0.1477098837447005,0.0010302159545788163,012630
12630,현대산업,2023,Q3,건설,0.0,0.12857257813764267,0.1477098837447005,012630
12630,현대산업,2023,Q2,건설,0.0,-0.14014061774942949,0.12857257813764267,012630
12630,현대산업,2023,Q1,건설,0.0,-0.07444094751314137,-0.14014061774942949,012630
12630,현대산업,2022,Q4,건설,0.0,0.17791898315387147,-0.07444094751314137,012630
12630,현대산업,2022,Q3,건설,0.0,-0.14478461117122884,0.17791898315387147,012630
12630,현대산업,2022,Q2,건설,0.0,0.047364277944712,-0.14478461117122884,012630
12630,현대산업,2022,Q1,건설,0.0,-0.019529229126856472,0.047364277944712,012630
12630,현대산업,2021,Q4,건설,0.0,-0.16446527128660887,-0.019529229126856472,012630
12630,현대산업,2021,Q3,건설,0.0,-0.07202135209355426,-0.16446527128660887,012630
12630,현대산업,2021,Q2,건설,0.0,-0.16205060302331079,-0.07202135209355426,012630
12630,현대산업,2021,Q1,건설,0.0,0.2533327674452463,-0.16205060302331079,012630
12630,현대산업,2020,Q4,건설,0.0,-0.1878153767473577,0.2533327674452463,012630
12630,현대산업,2020,Q3,건설,0.0,-0.10249179851413553,-0.1878153767473577,012630
12630,현대산업,2020,Q2,건설,0.0,-0.04363342689473235,-0.10249179851413553,012630
12630,현대산업,2020,Q1,건설,0.0,0.10521536138704882,-0.04363342689473235,012630
12630,현대산업,2019,Q4,건설,0.0,-0.17061323994475183,0.10521536138704882,012630
12630,현대산업,2019,Q3,건설,0.0,-0.15566204781602946,-0.17061323994475183,012630
12630,현대산업,2019,Q2,건설,0.0,-0.1477071614264826,-0.15566204781602946,012630
12630,현대산업,2019,Q1,건설,0.0,-0.14407596700411174,-0.1477071614264826,012630
12630,현대산업,2018,Q4,건설,0.0,0.09903370954224197,-0.14407596700411174,012630
12630,현대산업,2018,Q3,건설,0.8998218213086833,-0.24677706086944673,0.09903370954224197,012630
12630,현대산업,2018,Q2,건설,-0.5828573050738232,0.0,-0.24677706086944673,012630
12630,현대산업,2018,Q1,건설,0.0,0.19995508195308825,0.0,012630
12630,현대산업,2017,Q4,건설,0.0,0.05853474064697794,0.19995508195308825,012630
12630,현대산업,2017,Q3,건설,0.0,-0.09943011953419714,0.05853474064697794,012630
12630,현대산업,2017,Q2,건설,0.0,-0.1727835290494158,-0.09943011953419714,012630
12630,현대산업,2017,Q1,건설,0.0,0.05333080336953553,-0.1727835290494158,012630
12630,현대산업,2016,Q4,건설,0.0,-0.29298896140738145,0.05333080336953553,012630
12630,현대산업,2016,Q3,건설,0.0,0.06545321633288634,-0.29298896140738145,012630
12630,현대산업,2016,Q2,건설,0.0,-0.043726091106808855,0.06545321633288634,012630
12630,현대산업,2016,Q1,건설,0.0,-0.026887637838025513,-0.043726091106808855,012630
28050,삼성엔지니어링,2024,Q4,건설,0.0,0.03434279081718756,0.03434279081718756,028050
28050,삼성엔지니어링,2024,Q3,건설,0.0,-0.24661466719811156,0.03434279081718756,028050
28050,삼성엔지니어링,2024,Q2,건설,0.0,0.09319564257022667,-0.24661466719811156,028050
28050,삼성엔지니어링,2024,Q1,건설,0.0,-0.08839322593969445,0.09319564257022667,028050
28050,삼성엔지니어링,2023,Q4,건설,0.0,-0.028978541419449444,-0.08839322593969445,028050
28050,삼성엔지니어링,2023,Q3,건설,0.0,-0.29408906514169675,-0.028978541419449444,028050
28050,삼성엔지니어링,2023,Q2,건설,0.0,0.22446642607790984,-0.29408906514169675,028050
28050,삼성엔지니어링,2023,Q1,건설,0.0,0.07749482344260783,0.22446642607790984,028050
28050,삼성엔지니어링,2022,Q4,건설,0.0,0.005657714566308777,0.07749482344260783,028050
28050,삼성엔지니어링,2022,Q3,건설,0.0,0.24053821165159397,0.005657714566308777,028050
28050,삼성엔지니어링,2022,Q2,건설,0.0,-0.1105268510769151,0.24053821165159397,028050
28050,삼성엔지니어링,2022,Q1,건설,0.0,-0.011165448373694308,-0.1105268510769151,028050
28050,삼성엔지니어링,2021,Q4,건설,0.0,0.2630475547008763,-0.011165448373694308,028050
28050,삼성엔지니어링,2021,Q3,건설,0.0,0.06264068649861534,0.2630475547008763,028050
28050,삼성엔지니어링,2021,Q2,건설,0.0,0.21766108748527596,0.06264068649861534,028050
28050,삼성엔지니어링,2021,Q1,건설,0.0,0.3579821921973163,0.21766108748527596,028050
28050,삼성엔지니어링,2020,Q4,건설,0.0,-0.08195998672991425,0.3579821921973163,028050
28050,삼성엔지니어링,2020,Q3,건설,0.0,-0.09090921381618286,-0.08195998672991425,028050
28050,삼성엔지니어링,2020,Q2,건설,0.0,-0.11558748957876197,-0.09090921381618286,028050
28050,삼성엔지니어링,2020,Q1,건설,0.0,0.010193831290781913,-0.11558748957876197,028050
28050,삼성엔지니어링,2019,Q4,건설,0.0,-0.28822258584463334,0.010193831290781913,028050
28050,삼성엔지니어링,2019,Q3,건설,0.0,0.125318552108097,-0.28822258584463334,028050
28050,삼성엔지니어링,2019,Q2,건설,0.0,-0.01486770834347749,0.125318552108097,028050
28050,삼성엔지니어링,2019,Q1,건설,0.0,0.05087150837241035,-0.01486770834347749,028050
28050,삼성엔지니어링,2018,Q4,건설,0.0,-0.12865943742882008,0.05087150837241035,028050
28050,삼성엔지니어링,2018,Q3,건설,0.0,0.17281523017777195,-0.12865943742882008,028050
28050,삼성엔지니어링,2018,Q2,건설,0.0,-0.0625116088235376,0.17281523017777195,028050
28050,삼성엔지니어링,2018,Q1,건설,0.0,0.034477340035136195,-0.0625116088235376,028050
28050,삼성엔지니어링,2017,Q4,건설,0.0,0.48502412230596204,0.034477340035136195,028050
28050,삼성엔지니어링,2017,Q3,건설,0.0,0.1238958183741534,0.48502412230596204,028050
28050,삼성엔지니어링,2017,Q2,건설,0.0,-0.17932405448451283,0.1238958183741534,028050
28050,삼성엔지니어링,2017,Q1,건설,0.0,-0.10751161223983274,-0.17932405448451283,028050
28050,삼성엔지니어링,2016,Q4,건설,0.0,0.1877029336552789,-0.10751161223983274,028050
28050,삼성엔지니어링,2016,Q3,건설,0.0,-0.05733214760499251,0.1877029336552789,028050
28050,삼성엔지니어링,2016,Q2,건설,0.0,-0.09026630771118492,-0.05733214760499251,028050
28050,삼성엔지니어링,2016,Q1,건설,3.9000000000000004,0.03037750572368758,-0.09026630771118492,028050
47040,대우건설,2024,Q4,건설,0.0,-0.07537883627999908,-0.07537883627999908,047040
47040,대우건설,2024,Q3,건설,0.0,-0.015186068815107978,-0.07537883627999908,047040
47040,대우건설,2024,Q2,건설,0.0,0.08659096356794599,-0.015186068815107978,047040
47040,대우건설,2024,Q1,건설,0.0,-0.023628310586827166,0.08659096356794599,047040
47040,대우건설,2023,Q4,건설,0.0,-0.19678400145945252,-0.023628310586827166,047040
47040,대우건설,2023,Q3,건설,0.0,-0.06295348459527567,-0.19678400145945252,047040
47040,대우건설,2023,Q2,건설,0.0,0.05478737777618199,-0.06295348459527567,047040
47040,대우건설,2023,Q1,건설,0.0,-0.030223112328398756,0.05478737777618199,047040
47040,대우건설,2022,Q4,건설,0.0,-0.10162679664252264,-0.030223112328398756,047040
47040,대우건설,2022,Q3,건설,0.0,-0.1361040556156733,-0.10162679664252264,047040
47040,대우건설,2022,Q2,건설,0.0,-0.04682565404979789,-0.1361040556156733,047040
47040,대우건설,2022,Q1,건설,0.0,-0.07607602622556717,-0.04682565404979789,047040
47040,대우건설,2021,Q4,건설,0.0,0.24773694142436586,-0.07607602622556717,047040
47040,대우건설,2021,Q3,건설,0.0,-0.0657980998157826,0.24773694142436586,047040
47040,대우건설,2021,Q2,건설,0.0,-0.05694473353597176,-0.0657980998157826,047040
47040,대우건설,2021,Q1,건설,0.0,0.1620721482639212,-0.05694473353597176,047040
47040,대우건설,2020,Q4,건설,0.0,0.5392166771579858,0.1620721482639212,047040
47040,대우건설,2020,Q3,건설,0.0,-0.02698955444961175,0.5392166771579858,047040
47040,대우건설,2020,Q2,건설,0.0,-0.27334455687061837,-0.02698955444961175,047040
47040,대우건설,2020,Q1,건설,0.0,0.16589919200891362,-0.27334455687061837,047040
47040,대우건설,2019,Q4,건설,0.0,-0.23804152742724724,0.16589919200891362,047040
47040,대우건설,2019,Q3,건설,0.0,0.09272467226276866,-0.23804152742724724,047040
47040,대우건설,2019,Q2,건설,0.0,-0.13180586098415303,0.09272467226276866,047040
47040,대우건설,2019,Q1,건설,0.0,-0.008947780520825822,-0.13180586098415303,047040
47040,대우건설,2018,Q4,건설,0.0,0.03716613569969823,-0.008947780520825822,047040
47040,대우건설,2018,Q3,건설,0.0,-0.040184176886632145,0.03716613569969823,047040
47040,대우건설,2018,Q2,건설,0.0,-0.14720956152333123,-0.040184176886632145,047040
47040,대우건설,2018,Q1,건설,0.0,0.28179562188871515,-0.14720956152333123,047040
47040,대우건설,2017,Q4,건설,0.0,-0.11673522808773876,0.28179562188871515,047040
47040,대우건설,2017,Q3,건설,-0.027708793029321055,-0.23459878992406843,-0.11673522808773876,047040
47040,대우건설,2017,Q2,건설,-0.02363749171694174,-0.07214100872307247,-0.23459878992406843,047040
47040,대우건설,2017,Q1,건설,-0.017779366821388698,0.017384365568766415,-0.07214100872307247,047040
47040,대우건설,2016,Q4,건설,0.0676536773837042,-0.028748295485192324,0.017384365568766415,047040
47040,대우건설,2016,Q3,건설,-0.013525924772144537,0.06518944236306617,-0.028748295485192324,047040
47040,대우건설,2016,Q2,건설,-0.01553808001170176,-0.08927410156238276,0.06518944236306617,047040
47040,대우건설,2016,Q1,건설,0.036895200162581965,0.019620871054009434,-0.08927410156238276,047040
52690,한전기술,2024,Q4,건설,0.0,-0.19449300699300703,-0.19449300699300703,052690
52690,한전기술,2024,Q3,건설,0.0,0.0674806739653774,-0.19449300699300703,052690
52690,한전기술,2024,Q2,건설,0.0,0.06686904209093875,0.0674806739653774,052690
52690,한전기술,2024,Q1,건설,0.0,-0.014219517188989944,0.06686904209093875,052690
52690,한전기술,2023,Q4,건설,0.0,0.13818485055270086,-0.014219517188989944,052690
52690,한전기술,2023,Q3,건설,0.0,-0.19749508046590675,0.13818485055270086,052690
52690,한전기술,2023,Q2,건설,0.0,0.029521178961284117,-0.19749508046590675,052690
52690,한전기술,2023,Q1,건설,0.0,-0.14834382949614142,0.029521178961284117,052690
52690,한전기술,2022,Q4,건설,0.0,0.18721311985413114,-0.14834382949614142,052690
52690,한전기술,2022,Q3,건설,0.0,-0.078908306689952,0.18721311985413114,052690
52690,한전기술,2022,Q2,건설,0.0,0.028502798656669617,-0.078908306689952,052690
52690,한전기술,2022,Q1,건설,0.0,-0.11195724612925897,0.028502798656669617,052690
52690,한전기술,2021,Q4,건설,0.0,-0.04586400853770163,-0.11195724612925897,052690
52690,한전기술,2021,Q3,건설,0.0,1.1542072803850782,-0.04586400853770163,052690
52690,한전기술,2021,Q2,건설,0.0,0.18215167217584413,1.1542072803850782,052690
