,name,year,quarter,sector,Relative Return,금리 변화율,자본금 변화율,보유 주식 수 변화율,1인평균급여 변화율,실업률 변화율,기초 소유주식 지분율 변화율,Label,Code
28,경방,2017,Q4,경기소비재,0.041282164991423786,0.094065934065934,0.0,0.0057646738553798205,0.17463232408846197,-0.0267857142857143,-0.15256752745621838,0.0378657636253889,000050
28,한국타이어월드와이드,2017,Q4,경기소비재,0.001746463831453167,0.094065934065934,0.0,-0.12252292037811086,-0.01449275362318836,-0.0267857142857143,0.0,-0.012265028214992585,000240
28,기아차,2017,Q4,경기소비재,-0.07666297878411757,0.094065934065934,-0.0644647962867726,-0.026185202775347194,-0.01764705882352946,-0.0267857142857143,0.0,0.08011154772467985,000270
28,조선내화,2017,Q4,철강_소재,0.017869906518189704,0.094065934065934,0.0,0.008333428893916306,-0.012820512820512775,-0.0267857142857143,0.00032695765898327345,0.007037621851439391,000480
28,영풍,2017,Q4,철강_소재,-0.05246661892109041,0.094065934065934,0.0,-0.04146110859720187,0.0553885556379321,-0.0267857142857143,-0.0014874915483434892,-0.027564313265343393,000670
28,동국제강,2017,Q4,철강_소재,-0.0005269813131925025,0.094065934065934,5.268083747012042e-10,-0.01324960127948982,0.08823529411764697,-0.0267857142857143,0.001990445859872514,0.08776384366769185,001230
28,세아베스틸,2017,Q4,철강_소재,-0.10925485369160348,0.094065934065934,0.0,0.06292900491984033,0.09322033898305082,-0.0267857142857143,0.0,0.05553319362687495,001430
28,SK네트웍스,2017,Q4,경기소비재,-0.037047728087738756,0.094065934065934,999999.0,0.0,0.21296296296296302,-0.0267857142857143,0.003996003996004083,-0.07950933387604228,001740
28,고려제강,2017,Q4,철강_소재,-0.002723470692834566,0.094065934065934,0.0,-0.05367139942983601,0.08226554253570817,-0.0267857142857143,-0.00014405070584855295,-0.030799811837928508,002240
28,넥센타이어,2017,Q4,경기소비재,0.05585901794400728,0.094065934065934,0.0,-0.2545502074959971,0.16993464052287588,-0.0267857142857143,0.013776213072095533,0.017348574372646194,002350
28,세아제강,2017,Q4,철강_소재,-0.01768133366025288,0.094065934065934,0.0,0.014244395467206461,0.1454545454545455,-0.0267857142857143,0.013108811012452204,0.10013072101741091,003030
