,Feature,Importance
0,M_금리 변화율,0.20518584503284415
1,F_자본금 변화율,0.20236080015970068
2,P_보유 주식 수 변화율,0.1994763659682114
3,P_1인평균급여 변화율,0.1702787184501473
4,M_실업률 변화율,0.11705630353627465
5,P_기초 소유주식 지분율 변화율,0.10564196685282183
