,name,year,quarter,sector,Relative Return,금리 변화율,자본금 변화율,보유 주식 수 변화율,1인평균급여 변화율,실업률 변화율,기초 소유주식 지분율 변화율,Label,Code
29,무림P&P,2017,Q3,철강_소재,-0.08935837027462207,0.03346456692913535,-0.013849673657182704,0.0,0.0,0.018181818181818077,0.0,0.5399634807658368,009580
29,모토닉,2017,Q3,경기소비재,-0.09619987540575092,0.03346456692913535,0.18133147222663748,0.0,0.0,0.018181818181818077,0.0,0.12266584179308465,009680
29,고려아연,2017,Q3,철강_소재,-0.04154077740391476,0.03346456692913535,0.13830145390170268,0.0,0.0,0.018181818181818077,0.0,-0.01724401903186206,010130
29,화신,2017,Q3,경기소비재,-0.2086779070401973,0.03346456692913535,0.1812752474151489,0.0,0.0,0.018181818181818077,0.0,-0.14896729014968427,010690
29,현대위아,2017,Q3,경기소비재,-0.19106153548480231,0.03346456692913535,0.1775079758051996,0.0,0.0,0.018181818181818077,0.0,-0.1383933070124657,011210
29,현대모비스,2017,Q3,경기소비재,-0.025611640111633277,0.03346456692913535,0.21164446792840752,0.0,0.0,0.018181818181818077,0.0,-0.04294851040502164,012330
29,에스원,2017,Q3,경기소비재,-0.06951563696228841,0.03346456692913535,0.0,0.0,0.0,0.018181818181818077,0.0,0.09869281813074865,012750
29,한온시스템,2017,Q3,경기소비재,0.1296065762071523,0.03346456692913535,0.17748434847777617,0.034202390921094894,0.0,0.018181818181818077,0.0,-0.06939085903204953,018880
29,대교,2017,Q3,경기소비재,-0.12845793992187995,0.03346456692913535,0.18129657413595446,0.0,0.03424365312577504,0.018181818181818077,0.0,0.043758050651445425,019680
29,한섬,2017,Q3,경기소비재,-0.2910923485240305,0.03346456692913535,0.18103868843061655,0.0,0.0,0.018181818181818077,0.0,0.16834146222945656,020000
29,코웨이,2017,Q3,경기소비재,-0.07198191375085689,0.03346456692913535,0.18005169082773365,0.0,0.0,0.018181818181818077,0.0,-0.04664038977928104,021240
29,롯데쇼핑,2017,Q3,경기소비재,-0.09302999369366169,0.03346456692913535,0.2058769308035071,0.0,0.0,0.018181818181818077,0.0,0.0793924893035656,023530
29,삼성물산,2017,Q3,경기소비재,-0.039808897962141904,0.03346456692913535,0.15225625965722656,0.02788305392716306,0.0,0.018181818181818077,0.0,0.06341150130294225,028260
29,세종공업,2017,Q3,경기소비재,-0.05583529207241759,0.03346456692913535,0.0,0.0,0.0,0.018181818181818077,0.0,0.09097407081446915,033530
29,강원랜드,2017,Q3,경기소비재,-0.10428386571901838,0.03346456692913535,-0.2915045717681022,0.0,0.0,0.018181818181818077,0.0,-0.18326573216788106,035250
29,한라홀딩스,2017,Q3,경기소비재,-0.060271731693176074,0.03346456692913535,0.18089093273774992,0.0,0.0,0.018181818181818077,0.0,-0.22360296064587828,060980
29,S&T모티브,2017,Q3,경기소비재,-0.23624483058819812,0.03346456692913535,0.0,0.0,0.0,0.018181818181818077,0.0,-0.025163579232281408,064960
29,현대백화점,2017,Q3,경기소비재,-0.1990511992346715,0.03346456692913535,0.0,0.0,0.0,0.018181818181818077,0.0,0.10615495552808046,069960
29,금호타이어,2017,Q3,경기소비재,-0.17452155372742925,0.03346456692913535,-0.31375015629244285,0.0,0.0,0.018181818181818077,0.0,-0.18942922889687622,073240
29,현대리바트,2017,Q3,경기소비재,0.01724550274550958,0.03346456692913535,-0.0019727171166050717,0.0,0.0,0.018181818181818077,0.0,0.01667530193102297,079430
29,베이직하우스,2017,Q3,경기소비재,-0.28299232823593956,0.03346456692913535,0.5428560445184896,0.0,0.0,0.018181818181818077,0.0,-0.15324969968206167,084870
29,LF,2017,Q3,경기소비재,-0.26673256850049004,0.03346456692913535,0.18093850032898295,0.0,0.0,0.018181818181818077,0.0,0.07534998786104102,093050
29,풍산,2017,Q3,철강_소재,-0.21758390094703828,0.03346456692913535,0.18024178035531535,0.0,0.0,0.018181818181818077,0.0,-0.11710753599660606,103140
29,한국철강,2017,Q3,철강_소재,-0.23449774774617646,0.03346456692913535,0.0,0.0,0.0,0.018181818181818077,0.0,0.011178623263612596,104700
29,한세실업,2017,Q3,경기소비재,-0.13855714980722422,0.03346456692913535,0.0,0.0,0.0,0.018181818181818077,0.0,-0.11439540494577818,105630
29,영원무역,2017,Q3,경기소비재,-0.05546974698505825,0.03346456692913535,0.0,0.0,0.0,0.018181818181818077,0.0,-0.10659174740423205,111770
29,GKL,2017,Q3,경기소비재,0.19334004390914733,0.03346456692913535,0.0,0.0,0.0,0.018181818181818077,0.0,-0.1135006732299349,114090
29,한국타이어,2017,Q3,경기소비재,-0.22497571006393852,0.03346456692913535,0.1758181881758134,0.0,0.0,0.018181818181818077,0.0,0.03971758269836728,161390
