,name,year,quarter,sector,Relative Return,자본금 변화율,Label,Code
27,경방,2018,Q1,경기소비재,0.0378657636253889,0.0,0.011885389568458124,000050
27,한국타이어월드와이드,2018,Q1,경기소비재,-0.012265028214992585,0.0,0.12610362291753702,000240
27,기아차,2018,Q1,경기소비재,0.08011154772467985,0.018535984971408404,0.04905698234349917,000270
27,조선내화,2018,Q1,철강_소재,0.007037621851439391,0.0,0.04839560668212351,000480
27,영풍,2018,Q1,철강_소재,-0.027564313265343393,0.0,-0.08543709878316533,000670
27,동국제강,2018,Q1,철강_소재,0.08776384366769185,0.0,-0.19006577269342306,001230
27,세아베스틸,2018,Q1,철강_소재,0.05553319362687495,0.0,-0.15812410109905217,001430
27,SK네트웍스,2018,Q1,경기소비재,-0.07950933387604228,0.0,-0.06373953031360827,001740
27,고려제강,2018,Q1,철강_소재,-0.030799811837928508,0.11111111111111116,0.0011329313854676337,002240
27,넥센타이어,2018,Q1,경기소비재,0.017348574372646194,0.0,-0.059662900031761695,002350
27,세아제강,2018,Q1,철강_소재,0.10013072101741091,0.0,-0.13813450100456334,003030
27,일신방직,2018,Q1,경기소비재,-0.0373970022440144,0.0,0.11645559250526723,003200
27,쌍용차,2018,Q1,경기소비재,-0.00582287103757566,0.0,0.05236356460039477,003620
27,현대제철,2018,Q1,철강_소재,0.3402138495149612,0.0,-0.14335719262881533,004020
27,한솔홀딩스,2018,Q1,경기소비재,0.09069617615827853,0.0,0.041975399710445956,004150
27,신세계,2018,Q1,경기소비재,0.15462042625691982,0.0,-0.21745485360475297,004170
27,세방전지,2018,Q1,경기소비재,0.02252133201337013,0.0,0.027415633496267973,004490
27,조광피혁,2018,Q1,경기소비재,-0.00684497401445058,0.0,-0.0036363534764684985,004700
27,삼광글라스,2018,Q1,철강_소재,-0.033373232376618975,0.0,-0.02481178317218577,005090
27,현대차,2018,Q1,경기소비재,0.03813772494748714,0.0,-0.0889192081326913,005380
27,POSCO,2018,Q1,철강_소재,0.13645240657106558,0.0,-0.05816954280471273,005490
27,에스엘,2018,Q1,경기소비재,0.04866019558467875,0.0,0.012415194555973535,005850
27,동아타이어,2018,Q1,경기소비재,-0.04098923351082276,0.0,0.0848722231746412,007340
27,서연,2018,Q1,경기소비재,-0.044521583119631114,0.0,-0.1312067898320377,007860
27,호텔신라,2018,Q1,경기소비재,0.2418911230532946,0.0,-0.11956961463675633,008770
27,한샘,2018,Q1,경기소비재,-0.28225481008002434,0.0,-0.0027502790225857193,009240
27,무림P&P,2018,Q1,철강_소재,0.11432067015732855,-0.0066711150954577025,0.2833996324470188,009580
27,모토닉,2018,Q1,경기소비재,0.06820573592469749,0.0,-0.05215864475240961,009680
27,고려아연,2018,Q1,철강_소재,-0.051965645577934316,0.0,-0.04972482527977187,010130
27,화신,2018,Q1,경기소비재,-0.09651558164761077,0.0,-0.06352429514741686,010690
27,현대위아,2018,Q1,경기소비재,-0.042813546253434476,0.0,-0.04835840157944618,011210
27,현대모비스,2018,Q1,경기소비재,-0.03845266523319882,0.0,0.031100604920123842,012330
27,에스원,2018,Q1,경기소비재,-0.05067779766378799,0.0,0.012559488609163338,012750
27,한온시스템,2018,Q1,경기소비재,-0.05204916313831523,0.0,0.16919542233488033,018880
27,대교,2018,Q1,경기소비재,-0.023176632305907868,0.0,0.046616353135517784,019680
27,한섬,2018,Q1,경기소비재,0.038747731152722675,0.0,0.17495676085955675,020000
27,코웨이,2018,Q1,경기소비재,0.010008958569819083,0.0,0.13791468261424292,021240
27,롯데쇼핑,2018,Q1,경기소비재,-0.051348459880846714,0.0,-0.1285326429344631,023530
27,삼성물산,2018,Q1,경기소비재,-0.08957878696409087,0.0,0.0602964781418185,028260
27,세종공업,2018,Q1,경기소비재,-0.039820768619866505,0.0,-0.04923884283588764,033530
27,강원랜드,2018,Q1,경기소비재,0.011524773654505684,0.0,0.1253818671361259,035250
27,한라홀딩스,2018,Q1,경기소비재,0.06009632361685735,0.0,-0.052756417435016884,060980
27,S&T모티브,2018,Q1,경기소비재,-0.17184426697764327,0.0,0.031193280978570007,064960
27,현대백화점,2018,Q1,경기소비재,0.16678846650001888,0.0,-0.022851619807038467,069960
27,금호타이어,2018,Q1,경기소비재,0.18608317162264223,0.0,0.10794947873599557,073240
27,현대리바트,2018,Q1,경기소비재,-0.090993701998795,0.0,0.10045932294075502,079430
27,베이직하우스,2018,Q1,경기소비재,0.00589793366981508,0.0,-0.23880577006481638,084870
27,LF,2018,Q1,경기소비재,0.07725068952967529,0.0,0.00426919766441014,093050
27,풍산,2018,Q1,철강_소재,0.08335828385377464,0.0,-0.15632837084991089,103140
27,한국철강,2018,Q1,철강_소재,0.1848574580313291,0.0,-0.19597347169858276,104700
27,한세실업,2018,Q1,경기소비재,-0.048517023628670906,0.0,-0.17843959182573688,105630
27,영원무역,2018,Q1,경기소비재,0.11258461600337473,0.0,0.034607361915617876,111770
27,GKL,2018,Q1,경기소비재,-0.041900324567956115,0.0,-0.0038555949011391394,114090
27,한국타이어,2018,Q1,경기소비재,-0.10909638114390649,0.0,0.03937732183576296,161390
