,name,year,quarter,sector,Relative Return,자본금 변화율,Label,Code
20,경방,2019,Q4,경기소비재,-0.10188173438043172,0.0,0.31535207533686044,000050
20,한국타이어월드와이드,2019,Q4,경기소비재,-0.20232934492999802,0.0,0.005318434420071766,000240
20,기아차,2019,Q4,경기소비재,-0.23837488290227263,-0.011979983932494886,0.04714539112427546,000270
20,조선내화,2019,Q4,철강_소재,-0.0801617267083218,0.0,-0.024622085199050528,000480
20,영풍,2019,Q4,철강_소재,-0.06864437869804776,0.0,-0.003615429771146275,000670
20,동국제강,2019,Q4,철강_소재,-0.23015265352589184,0.0,-0.053165258989395614,001230
20,세아베스틸,2019,Q4,철강_소재,-0.40263041274606515,0.0,0.24359554903487962,001430
20,SK네트웍스,2019,Q4,경기소비재,-0.052208096620772165,0.0,-0.04572624028690972,001740
20,고려제강,2019,Q4,철강_소재,-0.20833910725425817,0.0,-0.12138879456848223,002240
20,넥센타이어,2019,Q4,경기소비재,-0.3556524336737552,0.0,0.16311424658048296,002350
20,세아제강,2019,Q4,철강_소재,-0.35538363092121505,0.0,0.10991942409237912,003030
20,일신방직,2019,Q4,경기소비재,-0.2212099224369856,0.0,0.17455914969201036,003200
20,쌍용차,2019,Q4,경기소비재,-0.24965893605324915,0.0,-0.039222592443264995,003620
20,현대제철,2019,Q4,철강_소재,-0.27326187784493083,0.0,0.05098678120487285,004020
20,한솔홀딩스,2019,Q4,경기소비재,-0.20363961817776619,0.0,0.13284518828451886,004150
20,신세계,2019,Q4,경기소비재,0.011487325837382184,0.0,-0.012746459047267691,004170
20,세방전지,2019,Q4,경기소비재,-0.20356217084195452,0.0,0.04816776892968014,004490
20,조광피혁,2019,Q4,경기소비재,0.17964923513240655,0.0,-0.06832013439328294,004700
20,삼광글라스,2019,Q4,철강_소재,0.012278646620486292,0.0,-0.0531710791857181,005090
20,현대차,2019,Q4,경기소비재,-0.13813664420007102,0.0,-0.0024205121985729355,005380
20,POSCO,2019,Q4,철강_소재,-0.07712050684768068,0.0,-0.042554001004863784,005490
20,에스엘,2019,Q4,경기소비재,-0.2759377125916084,0.0,-0.10443128552890452,005850
20,동아타이어,2019,Q4,경기소비재,0.02806646941370841,0.0,-0.17317180997702258,007340
20,서연,2019,Q4,경기소비재,-0.13214314346151854,0.0,0.41327997089321455,007860
20,호텔신라,2019,Q4,경기소비재,0.038472413327468785,0.0,0.06586129370179558,008770
20,한샘,2019,Q4,경기소비재,0.010532636845680649,0.0,0.631371710877839,009240
20,무림P&P,2019,Q4,철강_소재,-0.24961119541443214,-0.00837843266758298,0.10381897105605445,009580
20,모토닉,2019,Q4,경기소비재,-0.09938381401139176,0.0,0.10117852161785218,009680
20,고려아연,2019,Q4,철강_소재,0.021251591094046646,0.0,-0.09218948577928142,010130
20,화신,2019,Q4,경기소비재,-0.3629334821447351,0.0,0.058283784775746916,010690
20,현대위아,2019,Q4,경기소비재,-0.354429581003045,0.0,0.22093072799938646,011210
20,현대모비스,2019,Q4,경기소비재,-0.13118469348138515,0.0,-0.08361822634962748,012330
20,에스원,2019,Q4,경기소비재,0.02023962698636969,0.0,0.02374294389549142,012750
20,한온시스템,2019,Q4,경기소비재,-0.05565243367375522,0.0,-0.06936926392993337,018880
20,대교,2019,Q4,경기소비재,-0.22981818513105015,0.0,0.002099846669612021,019680
20,한섬,2019,Q4,경기소비재,-0.25682909132998033,0.0,0.5253183065640887,020000
20,코웨이,2019,Q4,경기소비재,-0.17509935606447777,0.0,-0.02576641101249344,021240
20,롯데쇼핑,2019,Q4,경기소비재,-0.2864795013429281,0.0,0.17270026074828698,023530
20,삼성물산,2019,Q4,경기소비재,0.05977226669101811,0.0,0.012432344247821608,028260
20,세종공업,2019,Q4,경기소비재,-0.2350383985860359,0.0,0.5462881283232036,033530
20,강원랜드,2019,Q4,경기소비재,-0.18464211043801312,1.194578447502927,0.06394755048924328,035250
20,한라홀딩스,2019,Q4,경기소비재,-0.20022866297941375,0.0,-0.05844269050335993,060980
20,S&T모티브,2019,Q4,경기소비재,-0.07890522229681907,0.0,-0.054531526435480926,064960
20,현대백화점,2019,Q4,경기소비재,-0.11216492702835382,0.0,0.03970793338255807,069960
20,금호타이어,2019,Q4,경기소비재,-0.11743188229530907,0.0,-0.11378213043386226,073240
20,현대리바트,2019,Q4,경기소비재,-0.33155886642229326,0.0,1.1460030830213608,079430
20,베이직하우스,2019,Q4,경기소비재,-0.3979986160310569,0.0,0.07292783291261803,084870
20,LF,2019,Q4,경기소비재,-0.3083489898790833,0.0,0.06553749597682654,093050
20,풍산,2019,Q4,철강_소재,-0.03890384237774755,0.0,0.013408986504103437,103140
20,한국철강,2019,Q4,철강_소재,-0.17810207629883643,0.0,0.2499548228360139,104700
20,한세실업,2019,Q4,경기소비재,-0.3446181455405536,0.0,0.15557246101179156,105630
20,영원무역,2019,Q4,경기소비재,-0.2170333537851926,0.0,0.057069531959936526,111770
20,GKL,2019,Q4,경기소비재,-0.1690956803446493,0.0,-0.060763834271872125,114090
20,한국타이어,2019,Q4,경기소비재,-0.3217294519455759,0.0,0.02173407717340775,161390
