접수번호,법인구분,회사코드,회사명,주식종류,이름,관계,기초 소유 주식 수,기초 소유주식 지분율,기말 소유주식 수,기말 소유주식 지분율,비고,결제일시,연도,분기
20220217000915,Y,00164742,현대자동차,의결권 있는 주식,현대모비스,최대주주,"45,782,023",20.78,"45,782,023",20.78,-,2015-12-31,2015,Q4
20220217000915,Y,00164742,현대자동차,의결권 있는 주식,임영철,계열사임원,565,0.00,0,0.00,임원퇴임,2015-12-31,2015,Q4
20220217000915,Y,00164742,현대자동차,의결권 있는 주식,정몽구,계열사임원,"11,395,859",5.17,"11,395,859",5.17,-,2015-12-31,2015,Q4
20220217000915,Y,00164742,현대자동차,의결권 있는 주식,정성이,친인척,"1,445",0.00,"1,445",0.00,-,2015-12-31,2015,Q4
20220217000915,Y,00164742,현대자동차,의결권 없는 주식,정성이,친인척,398,0.00,398,0.00,-,2015-12-31,2015,Q4
20220217000915,Y,00164742,현대자동차,의결권 있는 주식,정명이,친인척,"1,445",0.00,"1,445",0.00,-,2015-12-31,2015,Q4
20220217000915,Y,00164742,현대자동차,의결권 없는 주식,정명이,친인척,398,0.00,398,0.00,-,2015-12-31,2015,Q4
20220217000915,Y,00164742,현대자동차,의결권 있는 주식,정의선,계열사임원,"6,445",0.00,"5,017,145",2.28,지분매입,2015-12-31,2015,Q4
20220217000915,Y,00164742,현대자동차,의결권 없는 주식,정의선,계열사임원,298,0.00,298,0.00,-,2015-12-31,2015,Q4
20220217000915,Y,00164742,현대자동차,의결권 있는 주식,김충호,계열사임원,"3,000",0.00,"3,000",0.00,-,2015-12-31,2015,Q4
20220217000915,Y,00164742,현대자동차,의결권 있는 주식,계,,"57,190,782",25.96,"62,200,917",28.24,-,2015-12-31,2015,Q4
20220217000915,Y,00164742,현대자동차,의결권 없는 주식,계,,"1,094",0.00,"1,094",0.00,-,2015-12-31,2015,Q4
20220217000946,Y,00164742,현대자동차,의결권 있는 주식,현대모비스,최대주주,"45,782,023",20.78,"45,782,023",20.78,-,2016-12-31,2016,Q4
20220217000946,Y,00164742,현대자동차,의결권 있는 주식,이원희,계열사임원,0,0.00,592,0.00,신규선임,2016-12-31,2016,Q4
20220217000946,Y,00164742,현대자동차,의결권 없는 주식,이원희,계열사임원,0,0.00,"9,302",0.01,신규선임,2016-12-31,2016,Q4
20220217000946,Y,00164742,현대자동차,의결권 있는 주식,정몽구,계열사임원,"11,395,859",5.17,"11,395,859",5.17,-,2016-12-31,2016,Q4
20220217000946,Y,00164742,현대자동차,의결권 있는 주식,정성이,친인척,"1,445",0.00,"1,445",0.00,-,2016-12-31,2016,Q4
20220217000946,Y,00164742,현대자동차,의결권 없는 주식,정성이,친인척,398,0.00,398,0.00,-,2016-12-31,2016,Q4
20220217000946,Y,00164742,현대자동차,의결권 있는 주식,정명이,친인척,"1,445",0.00,"1,445",0.00,-,2016-12-31,2016,Q4
20220217000946,Y,00164742,현대자동차,의결권 없는 주식,정명이,친인척,398,0.00,398,0.00,-,2016-12-31,2016,Q4
20220217000946,Y,00164742,현대자동차,의결권 있는 주식,정의선,계열사임원,"5,017,145",2.28,"5,017,145",2.28,-,2016-12-31,2016,Q4
20220217000946,Y,00164742,현대자동차,의결권 없는 주식,정의선,계열사임원,298,0.00,298,0.00,-,2016-12-31,2016,Q4
20220217000946,Y,00164742,현대자동차,의결권 있는 주식,김충호,계열사임원,"3,000",0.00,0,0.00,임원퇴임,2016-12-31,2016,Q4
20220217000946,Y,00164742,현대자동차,의결권 있는 주식,계,,"62,200,917",28.24,"62,198,509",28.24,-,2016-12-31,2016,Q4
20220217000946,Y,00164742,현대자동차,의결권 없는 주식,계,,"1,094",0.00,"10,396",0.02,-,2016-12-31,2016,Q4
