접수번호,법인구분,회사코드,회사명,주식종류,이름,관계,기초 소유 주식 수,기초 소유주식 지분율,기말 소유주식 수,기말 소유주식 지분율,비고,결제일시,연도,분기
20160329000890,Y,00131692,서흥,보통주,양주환,본인,"3,793,020",32.79,"3,793,020",32.79,-,2015-12-31,2015,Q4
20160329000890,Y,00131692,서흥,보통주,양주철,동생,"895,830",7.74,"895,830",7.74,-,2015-12-31,2015,Q4
20160329000890,Y,00131692,서흥,보통주,유영희,배우자,"102,190",0.88,"102,190",0.88,-,2015-12-31,2015,Q4
20160329000890,Y,00131692,서흥,보통주,양준택,자,"390,630",3.38,"390,630",3.38,-,2015-12-31,2015,Q4
20160329000890,Y,00131692,서흥,보통주,양준성,자,"345,510",2.99,"345,510",2.99,-,2015-12-31,2015,Q4
20160329000890,Y,00131692,서흥,보통주,유당장학회,재단,"577,580",4.99,"577,580",4.99,-,2015-12-31,2015,Q4
20160329000890,Y,00131692,서흥,보통주,윤성걸,임원,"52,134",0.45,"52,134",0.45,-,2015-12-31,2015,Q4
20160329000890,Y,00131692,서흥,보통주,계,,"6,156,894",53.22,"6,156,894",53.22,-,2015-12-31,2015,Q4
20160329000890,Y,00131692,서흥,기   타,계,,-,-,-,-,-,2015-12-31,2015,Q4
20170330000230,Y,00131692,서흥,보통주,양주환,본인,"3,793,020",32.79,"3,793,020",32.79,-,2016-12-31,2016,Q4
20170330000230,Y,00131692,서흥,보통주,양주철,동생,"895,830",7.74,"895,830",7.74,-,2016-12-31,2016,Q4
20170330000230,Y,00131692,서흥,보통주,유영희,배우자,"102,190",0.88,"102,190",0.88,-,2016-12-31,2016,Q4
20170330000230,Y,00131692,서흥,보통주,양준택,자,"390,630",3.38,"390,630",3.38,-,2016-12-31,2016,Q4
20170330000230,Y,00131692,서흥,보통주,양준성,자,"345,510",2.99,"345,510",2.99,-,2016-12-31,2016,Q4
20170330000230,Y,00131692,서흥,보통주,유당장학회,재단,"577,580",4.99,"577,580",4.99,-,2016-12-31,2016,Q4
20170330000230,Y,00131692,서흥,보통주,윤성걸,임원,"52,134",0.45,"52,134",0.45,-,2016-12-31,2016,Q4
20170330000230,Y,00131692,서흥,보통주,계,,"6,156,894",53.22,"6,156,894",53.22,-,2016-12-31,2016,Q4
20170330000230,Y,00131692,서흥,기   타,계,,-,-,-,-,-,2016-12-31,2016,Q4
20180330001466,Y,00131692,서흥,보통주,양주환,본인,"3,793,020",32.79,"3,793,020",32.79,-,2017-12-31,2017,Q4
20180330001466,Y,00131692,서흥,보통주,양주철,동생,"895,830",7.74,"895,830",7.74,-,2017-12-31,2017,Q4
20180330001466,Y,00131692,서흥,보통주,유영희,배우자,"102,190",0.88,"102,190",0.88,-,2017-12-31,2017,Q4
20180330001466,Y,00131692,서흥,보통주,양준택,자,"390,630",3.38,"390,630",3.38,-,2017-12-31,2017,Q4
20180330001466,Y,00131692,서흥,보통주,양준성,자,"345,510",2.99,"345,510",2.99,-,2017-12-31,2017,Q4
20180330001466,Y,00131692,서흥,보통주,"유당
장학회",재단,"577,580",4.99,"577,580",4.99,-,2017-12-31,2017,Q4
20180330001466,Y,00131692,서흥,보통주,윤성걸,임원,"52,134",0.45,"52,134",0.45,-,2017-12-31,2017,Q4
20180330001466,Y,00131692,서흥,보통주,계,,"6,156,894",53.22,"6,156,894",53.22,-,2017-12-31,2017,Q4
20180330001466,Y,00131692,서흥,기 타,계,,-,-,-,-,-,2017-12-31,2017,Q4
20190329003967,Y,00131692,서흥,보통주,양주환,본인,"3,793,020",32.79,"3,793,020",32.79,-,2018-12-31,2018,Q4
20190329003967,Y,00131692,서흥,보통주,양주철,동생,"895,830",7.74,"895,830",7.74,-,2018-12-31,2018,Q4
20190329003967,Y,00131692,서흥,보통주,유영희,배우자,"102,190",0.88,"102,190",0.88,-,2018-12-31,2018,Q4
20190329003967,Y,00131692,서흥,보통주,양준택,자,"390,630",3.38,"390,630",3.38,-,2018-12-31,2018,Q4
20190329003967,Y,00131692,서흥,보통주,양준성,자,"345,510",2.99,"345,510",2.99,-,2018-12-31,2018,Q4
