접수번호,법인구분,회사코드,회사명,주식종류,이름,관계,기초 소유 주식 수,기초 소유주식 지분율,기말 소유주식 수,기말 소유주식 지분율,비고,결제일시,연도,분기
20160330001687,Y,00145109,유한양행,보통주,유한재단,본인,"1,717,623",15.40,"1,717,623",15.40,-,2015-12-31,2015,Q4
20160330001687,Y,00145109,유한양행,우선주,유한재단,본인,100,0.04,100,0.04,-,2015-12-31,2015,Q4
20160330001687,Y,00145109,유한양행,보통주,연만희,임원,"17,949",0.16,"12,994",0.12,장내매도,2015-12-31,2015,Q4
20160330001687,Y,00145109,유한양행,우선주,연만희,임원,"14,335",6.07,"13,965",5.91,장내매도,2015-12-31,2015,Q4
20160330001687,Y,00145109,유한양행,보통주,이원녕,임원,1,0.00,1,0.00,-,2015-12-31,2015,Q4
20160330001687,Y,00145109,유한양행,보통주,계,,"1,735,573",15.56,"1,730,618",15.52,-,2015-12-31,2015,Q4
20160330001687,Y,00145109,유한양행,우선주,계,,"14,435",6.11,"14,065",5.96,-,2015-12-31,2015,Q4
20170331002054,Y,00145109,유한양행,보통주,유한재단,본인,"1,717,623",15.40,"1,717,623",15.40,-,2016-12-31,2016,Q4
20170331002054,Y,00145109,유한양행,우선주,유한재단,본인,100,0.04,100,0.04,-,2016-12-31,2016,Q4
20170331002054,Y,00145109,유한양행,보통주,연만희,임원,"12,994",0.12,"12,994",0.12,-,2016-12-31,2016,Q4
20170331002054,Y,00145109,유한양행,우선주,연만희,임원,"13,965",5.91,"13,965",5.91,-,2016-12-31,2016,Q4
20170331002054,Y,00145109,유한양행,보통주,이원녕,임원,1,0.00,1,0.00,-,2016-12-31,2016,Q4
20170331002054,Y,00145109,유한양행,보통주,계,,"1,730,618",15.52,"1,730,618",15.52,-,2016-12-31,2016,Q4
20170331002054,Y,00145109,유한양행,우선주,계,,"14,065",5.96,"14,065",5.96,-,2016-12-31,2016,Q4
20180402002650,Y,00145109,유한양행,보통주,유한재단,본인,"1,717,623",15.40,"1,803,509",15.46,무상증자,2017-12-31,2017,Q4
20180402002650,Y,00145109,유한양행,우선주,유한재단,본인,100,0.04,100,0.04,-,2017-12-31,2017,Q4
20180402002650,Y,00145109,유한양행,보통주,연만희,임원,"12,994",0.12,"7,341",0.06,"무상증자, 증여",2017-12-31,2017,Q4
20180402002650,Y,00145109,유한양행,우선주,연만희,임원,"13,965",5.91,"13,965",5.91,-,2017-12-31,2017,Q4
20180402002650,Y,00145109,유한양행,보통주,이원녕,임원,1,0.00,1,0.00,-,2017-12-31,2017,Q4
20180402002650,Y,00145109,유한양행,보통주,계,,"1,730,618",15.52,"1,810,851",15.52,-,2017-12-31,2017,Q4
20180402002650,Y,00145109,유한양행,우선주,계,,"14,065",5.96,"14,065",5.96,-,2017-12-31,2017,Q4
20190401002104,Y,00145109,유한양행,보통주,유한재단,본인,"1,803,509",15.46,"1,893,689",15.51,무상증자,2018-12-31,2018,Q4
20190401002104,Y,00145109,유한양행,우선주,유한재단,본인,100,0.04,100,0.04,-,2018-12-31,2018,Q4
20190401002104,Y,00145109,유한양행,보통주,연만희,임원,"7,341",0.06,"7,406",0.06,"무상증자, 기증",2018-12-31,2018,Q4
20190401002104,Y,00145109,유한양행,우선주,연만희,임원,"13,965",5.91,"13,965",5.80,-,2018-12-31,2018,Q4
20190401002104,Y,00145109,유한양행,보통주,이원녕,임원,1,0.00,0,0.00,임원퇴임,2018-12-31,2018,Q4
20190401002104,Y,00145109,유한양행,보통주,계,,"1,810,851",15.52,"1,901,095",15.57,-,2018-12-31,2018,Q4
20190401002104,Y,00145109,유한양행,우선주,계,,"14,065",5.96,"14,065",5.96,-,2018-12-31,2018,Q4
20200330002408,Y,00145109,유한양행,보통주,유한재단,본인,"1,893,689",15.51,"1,988,378",15.56,무상증자,2019-12-31,2019,Q4
20200330002408,Y,00145109,유한양행,우선주,유한재단,본인,100,0.04,100,0.04,-,2019-12-31,2019,Q4
20200330002408,Y,00145109,유한양행,보통주,연만희,임원,"7,406",0.06,0,0.00,임원퇴임,2019-12-31,2019,Q4
20200330002408,Y,00145109,유한양행,우선주,연만희,임원,"13,965",5.80,0,0.00,임원퇴임,2019-12-31,2019,Q4
20200330002408,Y,00145109,유한양행,보통주,이정희,임원,0,0.00,"5,461",0.04,신규선임,2019-12-31,2019,Q4
20200330002408,Y,00145109,유한양행,보통주,계,,"1,901,095",15.57,"1,993,839",15.60,-,2019-12-31,2019,Q4
20200330002408,Y,00145109,유한양행,우선주,계,,"14,065",5.96,100,0.04,-,2019-12-31,2019,Q4
20210311000883,Y,00145109,유한양행,보통주,유한재단,본인,"1,988,378",15.56,"10,439,005",15.61,"무상증자,
액면분할",2020-12-31,2020,Q4
20210311000883,Y,00145109,유한양행,우선주,유한재단,본인,100,0.04,500,0.04,액면분할,2020-12-31,2020,Q4
20210311000883,Y,00145109,유한양행,보통주,이정희,임원,"5,461",0.04,"28,670",0.04,"무상증자,
액면분할",2020-12-31,2020,Q4
20210311000883,Y,00145109,유한양행,보통주,계,,"1,993,839",15.60,"10,467,675",15.66,-,2020-12-31,2020,Q4
20210311000883,Y,00145109,유한양행,우선주,계,,100,0.04,500,0.04,-,2020-12-31,2020,Q4
20220310001178,Y,00145109,유한양행,보통주,유한재단,본인,"10,439,005",15.61,"10,960,980",15.66,무상증자,2021-12-31,2021,Q4
20220310001178,Y,00145109,유한양행,우선주,유한재단,본인,500,0.04,500,0.04,-,2021-12-31,2021,Q4
20220310001178,Y,00145109,유한양행,보통주,이정희,임원,"28,670",0.04,"50,103",0.07,"무상증자 및
장내매수",2021-12-31,2021,Q4
20220310001178,Y,00145109,유한양행,보통주,계,,"10,467,675",15.66,"11,011,083",15.74,-,2021-12-31,2021,Q4
20220310001178,Y,00145109,유한양행,우선주,계,,500,0.04,500,0.04,-,2021-12-31,2021,Q4
20230315001431,Y,00145109,유한양행,보통주,유한재단,본인,"10,960,980",15.66,"11,509,054",15.72,무상증자,2022-12-31,2022,Q4
20230315001431,Y,00145109,유한양행,우선주,유한재단,본인,500,0.04,500,0.04,-,2022-12-31,2022,Q4
20230315001431,Y,00145109,유한양행,보통주,이정희,임원,"50,103",0.07,"52,608",0.07,무상증자,2022-12-31,2022,Q4
20230315001431,Y,00145109,유한양행,보통주,조욱제,임원,0,0.00,"16,586",0.02,신규선임,2022-12-31,2022,Q4
20230315001431,Y,00145109,유한양행,보통주,계,,"11,011,083",15.74,"11,578,248",15.81,-,2022-12-31,2022,Q4
20230315001431,Y,00145109,유한양행,우선주,계,,500,0.04,500,0.04,-,2022-12-31,2022,Q4
