,name,year,quarter,sector,Relative Return,부채총계 변화율,영업이익 변화율,비유동부채 변화율,소비자물가지수 변화율,법인세차감전 순이익 변화율,이익잉여금 변화율,Label,Code
15,대림산업,2021,Q1,건설,0.07292815733421597,-0.8982039046746932,-0.9877566644656246,-0.4410104661536678,2.0127382750040668,-0.9888505783983325,0.07629522985208492,-0.13127033006249395,000210
15,현대건설,2021,Q1,건설,0.1974162064211117,0.018272754073229702,2.751122964626614,-0.13513134487779954,2.0127382750040668,-2.7718788314378724,0.01282270813638875,0.0044731457103875175,000720
15,한화,2021,Q1,에너지_화학,0.12267228860599001,0.18240972154577983,-0.8674092355653699,0.01830424213874582,2.0127382750040668,-0.8313508289346517,-0.024309973372858673,-0.06439946612798499,000880
15,KCC,2021,Q1,건설,0.6421534929688676,0.12851786980605606,-0.006602205007915751,0.27993770747395486,2.0127382750040668,-0.9960949414607451,-0.14635272304969416,-0.052952052476946725,002380
15,한국쉘석유,2021,Q1,에너지_화학,0.11851736075752077,0.34164101696782145,0.7125812594630927,0.11986553335044303,2.0127382750040668,0.5688374440463637,-0.10497558223264447,-0.027952306953183736,002960
15,태광산업,2021,Q1,에너지_화학,0.27257535663947,0.16420866629803,-8.920383344580488,0.025563184027246555,2.0127382750040668,-2.570174497786701,0.02651498556485654,-0.09278234446534045,003240
15,한일시멘트,2021,Q1,건설,0.33880704950811363,0.028954216920302756,-103.52075373708182,-0.0367196216502742,2.0127382750040668,23.0668391669721,0.00600766281098597,-0.09692694347733638,003300
15,삼성정밀화학,2021,Q1,에너지_화학,0.16011992716885942,0.27199769992143996,0.29908926778445166,-0.00473464347757202,2.0127382750040668,1.5684328517104351,0.007871355489874166,0.1128712131247934,004000
15,효성,2021,Q1,에너지_화학,0.2699682726809041,0.38008422028024547,0.7145011876245537,0.011351932432649203,2.0127382750040668,2.8778737612504073,-0.004750984003699443,0.1154619178241586,004800
15,SK케미칼,2021,Q1,에너지_화학,-0.10301953495108428,-0.03970879690141682,-7.576937221638725,0.03859609082037885,2.0127382750040668,1.6094597316721884,0.004742887398900608,-0.07035163621097289,006120
15,대한유화,2021,Q1,에너지_화학,-0.1810546587932857,0.6829444462917775,0.05717714309136368,0.011900632297692448,2.0127382750040668,0.49183851495794895,0.034279130184842854,-0.09655986834860011,006650
15,국도화학,2021,Q1,에너지_화학,0.2559954823664784,0.560275114367768,2.642956885570864,-0.014627114182033663,2.0127382750040668,4.09293393311076,0.03950323359927488,0.2200103928324326,007690
15,한화케미칼,2021,Q1,에너지_화학,-0.023538795302231835,-0.013058618967784263,2.639866837302879,0.014863841426375979,2.0127382750040668,-102.65059217085306,0.07130362726068284,-0.12605394059287972,009830
15,OCI,2021,Q1,에너지_화학,-0.08237336158214913,0.013627037012173826,0.7483616876517627,-0.22019745333483276,2.0127382750040668,-1.1515961343737329,0.024687812547268706,-0.0749704866968906,010060
15,아이에스동서,2021,Q1,건설,0.1793508924799348,0.10474944750401338,-0.26651060003772964,-0.27919384471633524,2.0127382750040668,-0.43147784880313433,-0.027496211413568727,-0.19627463882691748,010780
