,name,year,quarter,sector,Relative Return,부채총계 변화율,영업이익 변화율,비유동부채 변화율,소비자물가지수 변화율,법인세차감전 순이익 변화율,이익잉여금 변화율,Label,Code
35,대림산업,2016,Q1,건설,-0.07082949201266767,0.04385986869472158,-0.8613563896633599,0.1429515082642676,-0.03306613361493349,-0.5643445748666831,0.011133375325857564,-0.015144660421478967,000210
35,현대건설,2016,Q1,건설,-0.1138887071203408,-0.029992324606247123,-0.7897866190334117,-0.031917511890761974,-0.03306613361493349,-0.85235859368317,0.022351135263412036,0.02257622244255246,000720
35,한화,2016,Q1,에너지_화학,0.10161580128443223,0.012844803011245354,-0.6257385034604162,0.03968003368066508,-0.03306613361493349,1.1490404545343704,0.01998306374264991,-0.11963789620488255,000880
35,KCC,2016,Q1,건설,0.011181880672166583,0.05253782629114778,-0.7239352560716084,0.025461218875272973,-0.03306613361493349,-0.7161391792149145,-0.007542504049081855,-0.02140646831967888,002380
35,한국쉘석유,2016,Q1,에너지_화학,-0.022323686526684993,0.6145713528254073,-0.7736881033765635,1.097098924066211,-0.03306613361493349,-0.7635842180744784,-0.17900404422239447,-0.08564949341191254,002960
35,태광산업,2016,Q1,에너지_화학,0.04299943315248196,-0.033770380985615356,-1.6314465465428816,0.021836684544982443,-0.03306613361493349,-0.864635063440723,0.0009353057370362627,-0.06198293431178346,003240
35,한일시멘트,2016,Q1,건설,0.18097937747870593,0.02772126716458123,-0.992269853435432,-0.021687721574391805,-0.03306613361493349,-0.825172085670402,-0.001271909939817517,-0.2802891170932226,003300
35,삼성정밀화학,2016,Q1,에너지_화학,-0.12318272714689013,-0.0822048043283653,-2.7527736872614748,-0.01423659849374359,-0.03306613361493349,-2.3090792492949053,-0.11881159969335375,-0.05296271180271714,004000
35,효성,2016,Q1,에너지_화학,-0.171395948153815,0.015381899547115108,-0.6914149430869692,-0.061464459481702094,-0.03306613361493349,-0.2124263566590212,0.05562448194294589,0.1534777984746975,004800
35,SK케미칼,2016,Q1,에너지_화학,-0.05323899330776739,-0.017059251300867273,-0.5592145130961783,-0.11863004751938067,-0.03306613361493349,-0.90651647624325,0.0071270390944271345,-0.15460176219070887,006120
35,대한유화,2016,Q1,에너지_화학,-0.1192157813570027,0.01517313748068605,-0.7146884735914154,-0.03571692433947615,-0.03306613361493349,-0.6925154541880818,0.05988834564225187,-0.05071435023551498,006650
35,국도화학,2016,Q1,에너지_화학,0.010665903373234382,0.14105162182636155,-0.7981236219630494,-0.03845115759940387,-0.03306613361493349,-0.7772069562829917,0.008450313512221586,-0.1222520140915675,007690
35,한화케미칼,2016,Q1,에너지_화학,0.025901543881499196,0.03320426447748237,-0.6548647421653722,-0.01821187873282859,-0.03306613361493349,2.3723149121662113,0.03931890268611005,0.02973855793924371,009830
35,OCI,2016,Q1,에너지_화학,0.1354978076313612,-0.0949808981153355,-1.1467997945609112,-0.26601143534485694,-0.03306613361493349,-2.661457547334968,0.1402278348683239,-0.21887881235146914,010060
35,아이에스동서,2016,Q1,건설,0.042723943070124934,-0.017371793052746387,-0.518646002673675,-0.12513504332532288,-0.03306613361493349,-0.5879466853160804,0.09218698651830581,0.21964518954462248,010780
35,S-Oil,2016,Q1,에너지_화학,-0.09629738514744546,0.06261827799272823,-0.3984814164314264,0.009087541003751642,-0.03306613361493349,-0.28610971282415354,0.07684092499650608,-0.170820468687368,010950
35,롯데케미칼,2016,Q1,에너지_화학,-0.1401129923463986,0.038198657204619346,-0.7127680802329719,-0.0002431081165940041,-0.03306613361493349,-0.6803910426920597,0.030459303713132213,-0.0007790827229420955,011170
35,금호석유,2016,Q1,에너지_화학,0.14977093063493932,0.033257752484748604,-0.6848169132829598,-0.1305895055506533,-0.03306613361493349,-0.557651448953089,0.014223228230065832,-0.11187737889313507,011780
35,SKC,2016,Q1,에너지_화학,-0.04490749866099526,0.029648478860510252,-0.8180099047966796,0.14574861579151244,-0.03306613361493349,-0.922532637114632,-0.0021187394149149164,-0.025663861228004493,011790
35,현대산업,2016,Q1,건설,-0.026887637838025513,0.06859154110325605,-0.8051514502873612,-0.06879031553192438,-0.03306613361493349,-0.778718930360761,0.0005773383777227803,-0.043726091106808855,012630
35,한솔케미칼,2016,Q1,에너지_화학,0.38351119500504727,0.14676329629077278,-0.6328219043732193,0.0969085797157272,-0.03306613361493349,-0.41341093405504836,0.0797749655012312,0.13034264519103736,014680
35,동원시스템즈,2016,Q1,에너지_화학,-0.031469322366837534,0.015864754117002722,-0.670609168334048,-0.5026679653585426,-0.03306613361493349,-0.3770464696494553,-0.024374987124371916,-0.21127548913522995,014820
35,유니드,2016,Q1,에너지_화학,-0.015896250448929918,0.017996962326198185,-0.7208971826476824,-0.041311975062280126,-0.03306613361493349,-0.8806002701030156,-0.005658036272685574,-0.10289678248751447,014830
35,남해화학,2016,Q1,에너지_화학,0.06864325305003591,0.2586453512527169,-0.7848076774712363,0.10828901121124823,-0.03306613361493349,-0.7280253357099947,0.005825764234832942,-0.19072252225831157,025860
35,삼성엔지니어링,2016,Q1,건설,0.03037750572368758,-0.26620043329176646,-0.9737348015299072,-0.21339998912334646,-0.03306613361493349,-1.003352197585343,-0.15359420741788787,-0.09026630771118492,028050
35,대우건설,2016,Q1,건설,0.019620871054009434,0.0494749716682763,-0.8129889199077701,-0.01471629265360086,-0.03306613361493349,-1.056533683864025,-0.0451116399906627,-0.08927410156238276,047040
35,LG화학,2016,Q1,에너지_화학,-0.1080141026679208,0.0605640352222967,-0.7311220597348793,-0.43494610445799997,-0.03306613361493349,-0.7352061780027881,-0.0009838550016687542,-0.12090195646609972,051910
35,한전기술,2016,Q1,건설,0.025832051178233038,0.04276352900027991,-0.014945703604717364,0.14892547030380054,-0.03306613361493349,-0.1139425834492257,0.04387094552005366,0.01573136135614317,052690
35,휴켐스,2016,Q1,에너지_화학,0.08983205117823304,-0.04685579966457132,-0.7371067749539558,-0.06382747756312279,-0.03306613361493349,-0.7916055962244197,-0.04784157921789001,-0.10972454285726468,069260
35,GS,2016,Q1,에너지_화학,-0.08297623897720738,0.07165774224913646,-0.8103283524214433,-0.20706404965331937,-0.03306613361493349,-0.7482723128951625,0.039261155124557856,-0.09565084039467116,078930
35,휴비스,2016,Q1,에너지_화학,-0.11554954231575802,0.007276081454398398,-0.7291617490137459,0.011239411385914666,-0.03306613361493349,-0.657833994623791,-0.01627699941427907,-0.06467510863276547,079980
35,후성,2016,Q1,에너지_화학,0.30604987081363394,-0.04502112161782912,-0.45531839548207587,0.010047201205807266,-0.03306613361493349,-0.4648550224778718,-0.4305519872152628,0.24314517993116536,093370
35,SK이노베이션,2016,Q1,에너지_화학,-0.05224421219715686,0.21769733726983542,-0.611934642487084,-0.021160196920668284,-0.03306613361493349,-0.7673928954953548,-0.0578815209537098,-0.07386682293133817,096770
35,LG하우시스,2016,Q1,건설,0.0763735674237204,0.07789393217774832,-0.7518864794507729,0.010798772401247048,-0.03306613361493349,-0.6823642970701794,0.020179251383001695,-0.2013511464513722,108670
35,코오롱인더,2016,Q1,에너지_화학,-0.030641778022868892,-0.05187200959416549,-0.6975755492185041,-0.03927525036572033,-0.03306613361493349,-1.3561119267752149,0.06479784762548757,0.16355182504650534,120110
