,name,year,quarter,sector,Relative Return,자본총계 변화율,이익잉여금 변화율,매출액 변화율,금리 변화율,자본금 변화율,국제유가 변화율,총포괄손익 변화율,GDP 변화율,유동자산 변화율,Label,Code
28,Moorim_P&P,2017,Q3,종이·목재,0.07314984235448872,-0.012703567168402818,-0.026031808772683185,-0.009250878372501603,-0.03346456692913535,0.02006379815083803,-0.04912421985101645,-0.03424222829377088,-0.013797360660917635,-0.06224391627040049,-0.1408983558282208,009580
