,name,year,quarter,sector,Relative Return,자본총계 변화율,이익잉여금 변화율,매출액 변화율,금리 변화율,자본금 변화율,국제유가 변화율,총포괄손익 변화율,GDP 변화율,유동자산 변화율,Label,Code
33,Moorim_P&P,2016,Q2,종이·목재,-0.034556145901737216,0.004788370020543775,0.009894413496836174,0.09930679049453595,0.08606485539000996,-0.0,-0.3509743792660007,-0.008469151687622745,-0.012538958150480006,-0.0032689954817932687,-0.1558455964847581,009580
