,name,year,quarter,sector,Relative Return,자본총계 변화율,이익잉여금 변화율,매출액 변화율,금리 변화율,자본금 변화율,국제유가 변화율,총포괄손익 변화율,GDP 변화율,유동자산 변화율,Label,Code
32,Moorim_P&P,2016,Q3,종이·목재,-0.1558455964847581,-0.007108860146465723,-0.02908461482021818,0.015928348096325262,0.16954353663214605,-0.0,-0.005784579336604034,0.050619307250773016,-0.003894683630669471,0.07472126396058876,-0.06690878411812443,009580
