,name,year,quarter,sector,Relative Return,자본총계 변화율,이익잉여금 변화율,매출액 변화율,금리 변화율,자본금 변화율,국제유가 변화율,총포괄손익 변화율,GDP 변화율,유동자산 변화율,Label,Code
31,Moorim_P&P,2016,Q4,종이·목재,-0.06690878411812443,0.016994354175033366,0.03454349538767354,-0.05238954505931259,-0.3210161662817601,-0.0,-0.07425742574257432,-0.08865116100792503,-0.00772594542518501,-0.013425850212250623,-0.011706659126910138,009580
