,name,year,quarter,sector,Relative Return,자본총계 변화율,이익잉여금 변화율,매출액 변화율,금리 변화율,자본금 변화율,국제유가 변화율,총포괄손익 변화율,GDP 변화율,유동자산 변화율,Label,Code
19,Moorim_P&P,2019,Q4,종이·목재,-0.11589693837404785,0.03741807460122637,0.06630193629145975,-0.05132508360674959,-0.191387559808615,0.024388780001678767,-0.023897949297593923,0.024388780001678767,-0.010051895543270017,0.02350293317842722,-0.12813972585583677,009580
