,name,year,quarter,sector,Relative Return,자본총계 변화율,이익잉여금 변화율,매출액 변화율,금리 변화율,자본금 변화율,국제유가 변화율,총포괄손익 변화율,GDP 변화율,유동자산 변화율,Label,Code
5,Moorim_P&P,2023,Q2,종이·목재,-0.23054422571627511,0.011211922607198055,0.02041528651895963,0.1344288207357921,-0.0022310602386272915,-0.035818535940231655,0.03519218134034163,-0.035818535940231655,-0.005514657406169521,0.04969995994891374,-0.06044739383608627,009580
