,name,year,quarter,sector,Relative Return,자본총계 변화율,이익잉여금 변화율,매출액 변화율,금리 변화율,자본금 변화율,국제유가 변화율,총포괄손익 변화율,GDP 변화율,유동자산 변화율,Label,Code
20,Moorim_P&P,2019,Q3,종이·목재,-0.10281839576601906,-0.0055684609186268386,-0.009909477493208696,0.09729627817080866,0.21649484536082508,0.013888104034187165,0.10146539633409102,0.013888104034187054,-0.0021492760114003584,0.10179441838854109,-0.11589693837404785,009580
