,name,year,quarter,sector,Relative Return,자본총계 변화율,이익잉여금 변화율,매출액 변화율,금리 변화율,자본금 변화율,국제유가 변화율,총포괄손익 변화율,GDP 변화율,유동자산 변화율,Label,Code
13,Moorim_P&P,2021,Q2,종이·목재,0.3013253065380018,-0.020240404978283166,-0.039191134838674646,-0.1216088002621889,-0.11734330484330613,-0.0650198204788095,-0.131754905184698,-0.0650198204788095,-0.013438380398341998,-0.01999638985880292,0.1330845328541182,009580
