,name,year,quarter,sector,Relative Return,자본총계 변화율,이익잉여금 변화율,매출액 변화율,금리 변화율,자본금 변화율,국제유가 변화율,총포괄손익 변화율,GDP 변화율,유동자산 변화율,Label,Code
24,Moorim_P&P,2018,Q3,종이·목재,0.3801412155000322,-0.03746002430235529,-0.07021719533711268,-0.012588579032224434,0.09246405552800974,-0.048619266435728115,-0.009709172259507959,-0.048619266435728115,-0.005201307569219216,-0.08652101271867685,0.2150062147617598,009580
