,name,year,quarter,sector,Relative Return,자본총계 변화율,이익잉여금 변화율,매출액 변화율,금리 변화율,자본금 변화율,국제유가 변화율,총포괄손익 변화율,GDP 변화율,유동자산 변화율,Label,Code
23,Moorim_P&P,2018,Q4,종이·목재,0.2150062147617598,-0.01013699929287104,-0.018419773551817675,0.015174420263524002,0.10693799508331026,0.008252975502158533,0.09983604378074207,0.008252975502158533,-0.005684653689703056,0.1578447621074548,-0.29163512329156505,009580
