,name,year,quarter,sector,Relative Return,자본총계 변화율,이익잉여금 변화율,매출액 변화율,금리 변화율,자본금 변화율,국제유가 변화율,총포괄손익 변화율,GDP 변화율,유동자산 변화율,Label,Code
1,Moorim_P&P,2024,Q2,종이·목재,-0.07945308678393363,-0.021379631126877463,-0.040780937108098714,-0.0527640141580481,-0.02546205269366908,-0.058083229765639954,-0.01979840167061564,-6.467621030068395,0.0022763832415567675,-0.09871193690939872,0.008882928263790016,009580
