,name,year,quarter,sector,Relative Return,자본총계 변화율,이익잉여금 변화율,매출액 변화율,금리 변화율,자본금 변화율,국제유가 변화율,총포괄손익 변화율,GDP 변화율,유동자산 변화율,Label,Code
7,Moorim_P&P,2022,Q4,종이·목재,0.17897053050731354,-0.01421291815161152,-0.02730685535607491,0.0263319711870057,-0.11445954938682568,0.08413734518746796,0.12070563315019511,0.08413734518746785,0.004520310424048435,-0.1834232129168667,-0.050276564774381444,009580
