,name,year,quarter,sector,Relative Return,자본총계 변화율,이익잉여금 변화율,매출액 변화율,금리 변화율,자본금 변화율,국제유가 변화율,총포괄손익 변화율,GDP 변화율,유동자산 변화율,Label,Code
18,Moorim_P&P,2020,Q1,종이·목재,-0.12813972585583677,0.011696366992378082,0.021366186070879145,0.028843876156450454,0.060040160642572116,-0.01797439736502926,0.20454187036744997,-0.01797439736502926,0.012864053928269836,-0.014411034717478843,-0.11386571211174354,009580
