,name,year,quarter,sector,Relative Return,자본총계 변화율,이익잉여금 변화율,매출액 변화율,금리 변화율,자본금 변화율,국제유가 변화율,총포괄손익 변화율,GDP 변화율,유동자산 변화율,Label,Code
26,Moorim_P&P,2018,Q1,종이·목재,0.053816028022012824,-0.013828402664965989,-0.027070698014542982,0.014688345705634598,-0.08530869157626775,-0.024294452690649893,-0.08575762500677153,-0.024294452690649893,-0.014530287258507357,-0.007262988173719398,0.4718454293030419,009580
