,name,year,quarter,sector,Relative Return,자본총계 변화율,이익잉여금 변화율,매출액 변화율,금리 변화율,자본금 변화율,국제유가 변화율,총포괄손익 변화율,GDP 변화율,유동자산 변화율,Label,Code
22,Moorim_P&P,2019,Q1,종이·목재,-0.29163512329156505,0.0042846675490477715,0.007722278437459984,0.06662693537494901,0.09282764948769218,0.09881294980942501,0.06709658363690052,0.09881294980942512,-0.0005796429835080996,0.04176738591370188,-0.11564707763332766,009580
