,name,year,quarter,sector,Relative Return,자본총계 변화율,이익잉여금 변화율,매출액 변화율,금리 변화율,자본금 변화율,국제유가 변화율,총포괄손익 변화율,GDP 변화율,유동자산 변화율,Label,Code
0,Moorim_P&P,2024,Q3,종이·목재,0.008882928263790016,-0.010650253155898293,-0.019936310455429096,-0.04849812318387792,0.11983510689291532,0.0051846576665957045,0.05674568795778523,0.4912002187865644,-0.0009958598205548341,0.038653611854443604,0.008882928263790016,009580
