,name,year,quarter,sector,Relative Return,자본총계 변화율,이익잉여금 변화율,매출액 변화율,금리 변화율,자본금 변화율,국제유가 변화율,총포괄손익 변화율,GDP 변화율,유동자산 변화율,Label,Code
27,Moorim_P&P,2017,Q4,종이·목재,-0.1408983558282208,-0.03352825926672809,-0.06781272213241074,-0.0717813848360076,-0.094065934065934,0.08092599944343226,-0.18077144502014986,0.08092599944343215,0.002275605061653474,-0.0972644616346936,0.053816028022012824,009580
